Date,SEB
2022-10-05 00:00:00,149.43
2022-10-04 00:00:00,149.38
2022-10-03 00:00:00,149.4
2022-09-30 00:00:00,149.64
2022-09-29 00:00:00,144.08
2022-09-28 00:00:00,142.33
2022-09-27 00:00:00,145
2022-09-26 00:00:00,139.03
2022-09-23 00:00:00,138.47
2022-09-22 00:00:00,137.84
2022-09-21 00:00:00,137.72
2022-09-20 00:00:00,138.59
2022-09-19 00:00:00,132.87
2022-09-16 00:00:00,134.63
2022-09-15 00:00:00,134.22
2022-09-14 00:00:00,136.04
2022-09-13 00:00:00,135.52
2022-09-12 00:00:00,134.8
2022-09-09 00:00:00,137.44
2022-09-08 00:00:00,132.69
2022-09-07 00:00:00,135.78
2022-09-06 00:00:00,135.24
2022-09-05 00:00:00,135.11
2022-09-02 00:00:00,135.4
2022-09-01 00:00:00,134.13
2022-08-31 00:00:00,134.6
2022-08-30 00:00:00,133.07
2022-08-29 00:00:00,131.35
2022-08-26 00:00:00,133.01
2022-08-25 00:00:00,132.81
2022-08-24 00:00:00,133.38
2022-08-23 00:00:00,131.53
2022-08-22 00:00:00,131.2
2022-08-19 00:00:00,130.53
2022-08-18 00:00:00,131.21
2022-08-17 00:00:00,131.13
2022-08-16 00:00:00,131.1
2022-08-15 00:00:00,131.62
2022-08-12 00:00:00,130.04
2022-08-11 00:00:00,131.46
2022-08-10 00:00:00,131.53
2022-08-09 00:00:00,132.19
2022-08-08 00:00:00,130.46
2022-08-05 00:00:00,131.07
2022-08-04 00:00:00,133.71
2022-08-03 00:00:00,137.81
2022-08-02 00:00:00,135.72
2022-08-01 00:00:00,137.49
2022-07-29 00:00:00,135.43
2022-07-28 00:00:00,136.92
2022-07-27 00:00:00,137.07
2022-07-26 00:00:00,136.43
2022-07-25 00:00:00,137.38
2022-07-22 00:00:00,135.91
2022-07-21 00:00:00,136.61
2022-07-20 00:00:00,136.99
2022-07-19 00:00:00,139.32
2022-07-18 00:00:00,139.32
2022-07-15 00:00:00,139.21
2022-07-14 00:00:00,139.06
2022-07-13 00:00:00,136.92
2022-07-12 00:00:00,137.49
2022-07-11 00:00:00,138.66
2022-07-08 00:00:00,137.65
2022-07-07 00:00:00,137.39
2022-07-06 00:00:00,138.71
2022-07-05 00:00:00,135.06
2022-07-04 00:00:00,124.45
2022-07-01 00:00:00,124.4
2022-06-30 00:00:00,122.73
2022-06-29 00:00:00,117.48
2022-06-28 00:00:00,116.33
2022-06-27 00:00:00,116.66
2022-06-24 00:00:00,117.06
2022-06-23 00:00:00,115.75
2022-06-22 00:00:00,112.96
2022-06-21 00:00:00,112.81
2022-06-20 00:00:00,113.88
2022-06-17 00:00:00,114.68
2022-06-16 00:00:00,115.05
2022-06-15 00:00:00,111.75
2022-06-14 00:00:00,112.5
2022-06-13 00:00:00,110.8
2022-06-10 00:00:00,110.45
2022-06-09 00:00:00,110.63
2022-06-08 00:00:00,110.35
2022-06-07 00:00:00,110.24
2022-06-06 00:00:00,110.45
2022-06-03 00:00:00,109.81
2022-06-02 00:00:00,109.54
2022-06-01 00:00:00,110.08
2022-05-31 00:00:00,110.01
2022-05-30 00:00:00,109.37
2022-05-27 00:00:00,110
2022-05-26 00:00:00,110
2022-05-25 00:00:00,110
2022-05-24 00:00:00,110
2022-05-23 00:00:00,110
2022-05-20 00:00:00,110
2022-05-19 00:00:00,110
2022-05-18 00:00:00,108.83
2022-05-17 00:00:00,108.78
2022-05-16 00:00:00,108.19
2022-05-13 00:00:00,107.13
2022-05-12 00:00:00,108.31
2022-05-11 00:00:00,106.68
2022-05-10 00:00:00,107.24
2022-05-09 00:00:00,108.94
2022-05-06 00:00:00,104.91
2022-05-05 00:00:00,100.02
2022-05-04 00:00:00,99.51
2022-05-03 00:00:00,101.25
2022-05-02 00:00:00,99.62
2022-04-29 00:00:00,101.38
2022-04-28 00:00:00,102.34
2022-04-27 00:00:00,100.05
2022-04-26 00:00:00,98.76
2022-04-25 00:00:00,98.4
2022-04-22 00:00:00,96.33
2022-04-21 00:00:00,96.86
2022-04-20 00:00:00,96.49
2022-04-19 00:00:00,97.66
2022-04-18 00:00:00,96.97
2022-04-15 00:00:00,96.52
2022-04-14 00:00:00,96.54
2022-04-13 00:00:00,96.81
2022-04-12 00:00:00,96.26
2022-04-11 00:00:00,96.45
2022-04-08 00:00:00,96.87
2022-04-07 00:00:00,99.74
2022-04-06 00:00:00,99.2
2022-04-05 00:00:00,97.91
2022-04-04 00:00:00,97.2
2022-04-01 00:00:00,97.61
2022-03-31 00:00:00,97.39
2022-03-30 00:00:00,97.27
2022-03-29 00:00:00,97.31
2022-03-28 00:00:00,100.53
2022-03-25 00:00:00,99.38
2022-03-24 00:00:00,101.48
2022-03-23 00:00:00,100.68
2022-03-22 00:00:00,100.39
2022-03-21 00:00:00,101.39
2022-03-18 00:00:00,94.15
2022-03-17 00:00:00,95.21
2022-03-16 00:00:00,93.75
2022-03-15 00:00:00,93.91
2022-03-14 00:00:00,89.12
2022-03-11 00:00:00,90.42
2022-03-10 00:00:00,95.13
2022-03-09 00:00:00,94.91
2022-03-08 00:00:00,93.96
2022-03-07 00:00:00,103.67
2022-03-04 00:00:00,89.94
2022-03-03 00:00:00,91.33
2022-03-02 00:00:00,89.85
2022-03-01 00:00:00,95.97
2022-02-28 00:00:00,90.71
2022-02-25 00:00:00,87.36
2022-02-24 00:00:00,89.71
2022-02-23 00:00:00,84.64
2022-02-22 00:00:00,88.2
2022-02-21 00:00:00,83.38
2022-02-18 00:00:00,90.37
2022-02-17 00:00:00,83.31
2022-02-16 00:00:00,82.93
2022-02-15 00:00:00,87.26
2022-02-14 00:00:00,83.11
2022-02-11 00:00:00,82.47
2022-02-10 00:00:00,84.24
2022-02-09 00:00:00,84.54
2022-02-08 00:00:00,82.63
2022-02-07 00:00:00,79.29
2022-02-04 00:00:00,82.32
2022-02-03 00:00:00,83.48
2022-02-02 00:00:00,84.63
2022-02-01 00:00:00,83.68
2022-01-31 00:00:00,82.08
2022-01-28 00:00:00,82.24
2022-01-27 00:00:00,80.75
2022-01-26 00:00:00,81.81
2022-01-25 00:00:00,83.37
2022-01-24 00:00:00,82.05
2022-01-21 00:00:00,84.84
2022-01-20 00:00:00,81.74
2022-01-19 00:00:00,82.19
2022-01-18 00:00:00,85.34
2022-01-17 00:00:00,81.11
2022-01-14 00:00:00,80.38
2022-01-13 00:00:00,81.57
2022-01-12 00:00:00,81.56
2022-01-11 00:00:00,81.47
2022-01-10 00:00:00,83.55
2022-01-07 00:00:00,78.67
2022-01-06 00:00:00,82.14
2022-01-05 00:00:00,82.3
2022-01-04 00:00:00,83.53
2022-01-03 00:00:00,82.84
2021-12-31 00:00:00,83.04
2021-12-30 00:00:00,79.57
2021-12-29 00:00:00,79.2
2021-12-28 00:00:00,78.63
2021-12-27 00:00:00,79.18
2021-12-24 00:00:00,78.71
2021-12-23 00:00:00,79.39
2021-12-22 00:00:00,81.38
2021-12-21 00:00:00,85.37
2021-12-20 00:00:00,82.78
2021-12-17 00:00:00,81.54
2021-12-16 00:00:00,82.21
2021-12-15 00:00:00,81.29
2021-12-14 00:00:00,82.95
2021-12-13 00:00:00,81.64
2021-12-10 00:00:00,81.5
2021-12-09 00:00:00,78.92
2021-12-08 00:00:00,81.12
2021-12-07 00:00:00,81.88
2021-12-06 00:00:00,81.72
2021-12-03 00:00:00,80.6
2021-12-02 00:00:00,82.11
2021-12-01 00:00:00,80.76
2021-11-30 00:00:00,83.34
2021-11-29 00:00:00,81.35
2021-11-26 00:00:00,81.1
2021-11-25 00:00:00,80.94
2021-11-24 00:00:00,81.27
2021-11-23 00:00:00,81.23
2021-11-22 00:00:00,81.32
2021-11-19 00:00:00,82.56
2021-11-18 00:00:00,83.09
2021-11-17 00:00:00,81.78
2021-11-16 00:00:00,84.68
2021-11-15 00:00:00,81.35
2021-11-12 00:00:00,83.92
2021-11-11 00:00:00,80.92
2021-11-10 00:00:00,80.81
2021-11-09 00:00:00,81.63
2021-11-08 00:00:00,81.6
2021-11-05 00:00:00,82
2021-11-04 00:00:00,82.16
2021-11-03 00:00:00,83.19
2021-11-02 00:00:00,84.49
2021-11-01 00:00:00,80.08
2021-10-29 00:00:00,83.15
2021-10-28 00:00:00,85.84
2021-10-27 00:00:00,82.95
2021-10-26 00:00:00,83.54
2021-10-25 00:00:00,84.11
2021-10-22 00:00:00,86.87
2021-10-21 00:00:00,87.09
2021-10-20 00:00:00,87.11
2021-10-19 00:00:00,87.96
2021-10-18 00:00:00,88.43
2021-10-15 00:00:00,87.34
2021-10-14 00:00:00,86.41
2021-10-13 00:00:00,81.74
2021-10-12 00:00:00,82.37
2021-10-11 00:00:00,81.55
2021-10-08 00:00:00,83.27
2021-10-07 00:00:00,81.45
2021-10-06 00:00:00,86.66
2021-10-05 00:00:00,82.57
2021-10-04 00:00:00,81.71
2021-10-01 00:00:00,81.54
2021-09-30 00:00:00,80.73
2021-09-29 00:00:00,79.9
2021-09-28 00:00:00,79.44
2021-09-27 00:00:00,79.59
2021-09-24 00:00:00,78.83
2021-09-23 00:00:00,81.54
2021-09-22 00:00:00,80.84
2021-09-21 00:00:00,80.24
2021-09-20 00:00:00,82.57
2021-09-17 00:00:00,73.18
2021-09-16 00:00:00,74.33
2021-09-15 00:00:00,73.65
2021-09-14 00:00:00,74.96
2021-09-13 00:00:00,72
2021-09-10 00:00:00,74.18
2021-09-09 00:00:00,73.4
2021-09-08 00:00:00,74.69
2021-09-07 00:00:00,73.26
2021-09-06 00:00:00,79.39
2021-09-03 00:00:00,77.01
2021-09-02 00:00:00,78.63
2021-09-01 00:00:00,77.23
2021-08-31 00:00:00,79
