Date,DB
2023-11-06 00:00:00,259.628
2023-11-03 00:00:00,259.628
2023-11-02 00:00:00,259.628
2023-11-01 00:00:00,259.628
2023-10-31 00:00:00,259.628
2023-10-30 00:00:00,259.628
2023-10-27 00:00:00,259.628
2023-10-26 00:00:00,259.628
2023-10-25 00:00:00,259.628
2023-10-24 00:00:00,259.628
2023-10-23 00:00:00,259.628
2023-10-20 00:00:00,259.628
2023-10-19 00:00:00,259.628
2023-10-18 00:00:00,259.628
2023-10-17 00:00:00,259.628
2023-10-16 00:00:00,259.628
2023-10-13 00:00:00,259.628
2023-10-12 00:00:00,259.628
2023-10-11 00:00:00,259.628
2023-10-10 00:00:00,259.628
2023-10-09 00:00:00,259.628
2023-10-06 00:00:00,259.628
2023-10-05 00:00:00,259.628
2023-10-04 00:00:00,259.628
2023-10-03 00:00:00,259.628
2023-10-02 00:00:00,259.628
2023-09-29 00:00:00,259.628
2023-09-28 00:00:00,259.628
2023-09-27 00:00:00,259.628
2023-09-26 00:00:00,259.628
2023-09-25 00:00:00,259.628
2023-09-22 00:00:00,259.628
2023-09-21 00:00:00,259.628
2023-09-20 00:00:00,259.628
2023-09-19 00:00:00,259.628
2023-09-18 00:00:00,259.628
2023-09-15 00:00:00,259.628
2023-09-14 00:00:00,267.794
2023-09-13 00:00:00,267.794
2023-09-12 00:00:00,265.492
2023-09-11 00:00:00,265.492
2023-09-08 00:00:00,265.49
2023-09-07 00:00:00,265.49
2023-09-06 00:00:00,263.131
2023-09-05 00:00:00,237.196
2023-09-01 00:00:00,237.196
2023-08-31 00:00:00,237.196
2023-08-30 00:00:00,237.196
2023-08-29 00:00:00,237.196
2023-08-28 00:00:00,237.196
2023-08-25 00:00:00,237.196
2023-08-24 00:00:00,237.196
2023-08-23 00:00:00,237.196
2023-08-22 00:00:00,237.196
2023-08-21 00:00:00,237.196
2023-08-18 00:00:00,237.196
2023-08-17 00:00:00,237.196
2023-08-16 00:00:00,237.196
2023-08-15 00:00:00,243.21
2023-08-14 00:00:00,243.21
2023-08-11 00:00:00,243.21
2023-08-10 00:00:00,243.21
2023-08-09 00:00:00,243.21
2023-08-08 00:00:00,243.21
2023-08-07 00:00:00,243.21
2023-08-04 00:00:00,259.048
2023-08-03 00:00:00,259.048
2023-08-02 00:00:00,259.048
2023-08-01 00:00:00,259.048
2023-07-31 00:00:00,259.048
2023-07-28 00:00:00,259.048
2023-07-27 00:00:00,259.048
2023-07-26 00:00:00,259.048
2023-07-25 00:00:00,259.048
2023-07-24 00:00:00,259.526
2023-07-21 00:00:00,259.526
2023-07-20 00:00:00,259.526
2023-07-19 00:00:00,259.526
2023-07-18 00:00:00,259.526
2023-07-17 00:00:00,259.526
2023-07-14 00:00:00,259.526
2023-07-13 00:00:00,259.526
2023-07-12 00:00:00,261.865
2023-07-11 00:00:00,276.239
2023-07-10 00:00:00,282.323
2023-07-07 00:00:00,276.466
2023-07-06 00:00:00,276.466
2023-07-05 00:00:00,269.879
2023-07-04 00:00:00,267.427
2023-07-03 00:00:00,268.4
2023-06-30 00:00:00,276.732
2023-06-29 00:00:00,281.088
2023-06-28 00:00:00,284.95
2023-06-27 00:00:00,289.12
2023-06-26 00:00:00,291.721
2023-06-23 00:00:00,289.678
2023-06-22 00:00:00,286.514
2023-06-21 00:00:00,286.514
