Date,RABO
2023-04-06 00:00:00,129.29
2023-04-05 00:00:00,131.2
2023-04-04 00:00:00,122.78
2023-04-03 00:00:00,117.59
2023-03-31 00:00:00,120.34
2023-03-30 00:00:00,122.07
2023-03-29 00:00:00,133.07
2023-03-28 00:00:00,138.85
2023-03-27 00:00:00,136.74
2023-03-24 00:00:00,140.04
2023-03-23 00:00:00,134.7
2023-03-22 00:00:00,123.12
2023-03-21 00:00:00,128.01
2023-03-20 00:00:00,144.79
2023-03-17 00:00:00,152.03
2023-03-16 00:00:00,142.41
2023-03-15 00:00:00,147.7
2023-03-14 00:00:00,123.24
2023-03-13 00:00:00,129.32
2023-03-10 00:00:00,114.45
2023-03-09 00:00:00,104.56
2023-03-08 00:00:00,103.89
2023-03-07 00:00:00,103.43
2023-03-06 00:00:00,103.73
2023-03-03 00:00:00,105.79
2023-03-02 00:00:00,109.96
2023-03-01 00:00:00,108.27
2023-02-28 00:00:00,109.78
2023-02-27 00:00:00,109.77
2023-02-24 00:00:00,112.9
2023-02-23 00:00:00,110.33
2023-02-22 00:00:00,113.9
2023-02-21 00:00:00,112.82
2023-02-20 00:00:00,108.95
2023-02-17 00:00:00,108.51
2023-02-16 00:00:00,106.23
2023-02-15 00:00:00,106.88
2023-02-14 00:00:00,107.5
2023-02-13 00:00:00,110.99
2023-02-10 00:00:00,109.28
2023-02-09 00:00:00,102.39
2023-02-08 00:00:00,104.09
2023-02-07 00:00:00,103.43
2023-02-06 00:00:00,104.23
2023-02-03 00:00:00,102.73
2023-02-02 00:00:00,103.77
2023-02-01 00:00:00,111.76
2023-01-31 00:00:00,115.16
2023-01-30 00:00:00,117.35
2023-01-27 00:00:00,112.98
2023-01-26 00:00:00,112.45
2023-01-25 00:00:00,114.85
2023-01-24 00:00:00,112.97
2023-01-23 00:00:00,116.83
2023-01-20 00:00:00,118.85
2023-01-19 00:00:00,116.88
2023-01-18 00:00:00,107.54
2023-01-17 00:00:00,109.98
2023-01-16 00:00:00,110.71
2023-01-13 00:00:00,107.96
2023-01-12 00:00:00,107.3
2023-01-11 00:00:00,108.83
2023-01-10 00:00:00,111.71
2023-01-09 00:00:00,107.76
2023-01-06 00:00:00,113.48
2023-01-05 00:00:00,118.45
2023-01-04 00:00:00,118.44
2023-01-03 00:00:00,125.41
2023-01-02 00:00:00,125.45
2022-12-30 00:00:00,126.12
2022-12-29 00:00:00,128.56
2022-12-28 00:00:00,128.97
2022-12-27 00:00:00,129.84
2022-12-26 00:00:00,128.83
2022-12-23 00:00:00,129.33
2022-12-22 00:00:00,126.39
2022-12-21 00:00:00,129.59
2022-12-20 00:00:00,132.03
2022-12-19 00:00:00,128.6
2022-12-16 00:00:00,131.16
2022-12-15 00:00:00,127.54
2022-12-14 00:00:00,118.23
2022-12-13 00:00:00,117.4
2022-12-12 00:00:00,124.25
2022-12-09 00:00:00,124.29
2022-12-08 00:00:00,124.17
2022-12-07 00:00:00,126.49
2022-12-06 00:00:00,126.62
2022-12-05 00:00:00,127.36
2022-12-02 00:00:00,125.42
2022-12-01 00:00:00,125.96
2022-11-30 00:00:00,132.81
2022-11-29 00:00:00,131.32
2022-11-28 00:00:00,133.83
2022-11-25 00:00:00,130
2022-11-24 00:00:00,131.1
2022-11-23 00:00:00,132.02
2022-11-22 00:00:00,135.4
2022-11-21 00:00:00,142.43
2022-11-18 00:00:00,144.9
2022-11-17 00:00:00,150.59
2022-11-16 00:00:00,143.47
2022-11-15 00:00:00,139.93
2022-11-14 00:00:00,142.62
2022-11-11 00:00:00,143.58
2022-11-10 00:00:00,148.76
2022-11-09 00:00:00,160.12
2022-11-08 00:00:00,160.69
2022-11-07 00:00:00,161.74
2022-11-04 00:00:00,161.79
2022-11-03 00:00:00,169.11
2022-11-02 00:00:00,165.06
2022-11-01 00:00:00,162.92
2022-10-31 00:00:00,167.4
2022-10-28 00:00:00,164.4
2022-10-27 00:00:00,166.29
2022-10-26 00:00:00,167.65
2022-10-25 00:00:00,173.06
2022-10-24 00:00:00,182.35
2022-10-21 00:00:00,185.62
2022-10-20 00:00:00,183.41
2022-10-19 00:00:00,182.63
2022-10-18 00:00:00,181.07
2022-10-17 00:00:00,187.79
