Date,BNP
2022-02-28 00:00:00,127.09
2022-02-25 00:00:00,118.35
2022-02-24 00:00:00,129.87
2022-02-23 00:00:00,119.64
2022-02-22 00:00:00,119.6
2022-02-21 00:00:00,119.84
2022-02-18 00:00:00,114.36
2022-02-17 00:00:00,112.41
2022-02-16 00:00:00,108.16
2022-02-15 00:00:00,110.86
2022-02-14 00:00:00,114.9
2022-02-11 00:00:00,109.35
2022-02-10 00:00:00,108.16
2022-02-09 00:00:00,103.98
2022-02-08 00:00:00,108.56
2022-02-07 00:00:00,113.35
2022-02-04 00:00:00,110.19
2022-02-03 00:00:00,102.31
2022-02-02 00:00:00,97.1
2022-02-01 00:00:00,97.15
2022-01-31 00:00:00,101.31
2022-01-28 00:00:00,102.78
2022-01-27 00:00:00,98.22
2022-01-26 00:00:00,96.88
2022-01-25 00:00:00,102.19
2022-01-24 00:00:00,105.13
2022-01-21 00:00:00,99.65
2022-01-20 00:00:00,98.5
2022-01-19 00:00:00,98.02
2022-01-18 00:00:00,99.84
2022-01-17 00:00:00,95.8
2022-01-14 00:00:00,92.37
2022-01-13 00:00:00,89.15
2022-01-12 00:00:00,87.76
2022-01-11 00:00:00,88.49
2022-01-10 00:00:00,89.84
2022-01-07 00:00:00,86.88
2022-01-06 00:00:00,85.88
2022-01-05 00:00:00,83.29
2022-01-04 00:00:00,82.83
2022-01-03 00:00:00,81.52
2021-12-31 00:00:00,81.41
2021-12-30 00:00:00,82.52
2021-12-29 00:00:00,83.39
2021-12-28 00:00:00,83.81
2021-12-27 00:00:00,83.81
2021-12-24 00:00:00,83.81
2021-12-23 00:00:00,83.72
2021-12-22 00:00:00,86.59
2021-12-21 00:00:00,87.84
2021-12-20 00:00:00,89.63
2021-12-17 00:00:00,87
2021-12-16 00:00:00,86.01
2021-12-15 00:00:00,88.79
2021-12-14 00:00:00,89.72
2021-12-13 00:00:00,86.85
2021-12-10 00:00:00,89.69
2021-12-09 00:00:00,88.81
2021-12-08 00:00:00,92.93
2021-12-07 00:00:00,94.61
2021-12-06 00:00:00,99.04
2021-12-03 00:00:00,96.39
2021-12-02 00:00:00,98.22
2021-12-01 00:00:00,96.99
2021-11-30 00:00:00,98.49
2021-11-29 00:00:00,99
2021-11-26 00:00:00,103.24
2021-11-25 00:00:00,95.42
2021-11-24 00:00:00,94.46
2021-11-23 00:00:00,92.28
2021-11-22 00:00:00,90.23
2021-11-19 00:00:00,90.91
2021-11-18 00:00:00,89.71
2021-11-17 00:00:00,89.43
2021-11-16 00:00:00,90.5
2021-11-15 00:00:00,90.29
2021-11-12 00:00:00,90.42
2021-11-11 00:00:00,88.54
2021-11-10 00:00:00,86.95
2021-11-09 00:00:00,86.11
2021-11-08 00:00:00,85.58
2021-11-05 00:00:00,87.1
2021-11-04 00:00:00,88.01
2021-11-03 00:00:00,89.95
2021-11-02 00:00:00,91.89
2021-11-01 00:00:00,95.18
2021-10-29 00:00:00,94.49
2021-10-28 00:00:00,90.53
2021-10-27 00:00:00,88.06
2021-10-26 00:00:00,88.73
2021-10-25 00:00:00,91.45
2021-10-22 00:00:00,89.86
2021-10-21 00:00:00,90.61
2021-10-20 00:00:00,89.59
2021-10-19 00:00:00,91.06
2021-10-18 00:00:00,94.31
2021-10-15 00:00:00,91.87
2021-10-14 00:00:00,95.08
2021-10-13 00:00:00,102.36
2021-10-12 00:00:00,103.6
2021-10-11 00:00:00,103.44
2021-10-08 00:00:00,100.88
2021-10-07 00:00:00,100.03
2021-10-06 00:00:00,99.6
2021-10-05 00:00:00,97.81
2021-10-04 00:00:00,98.43
2021-10-01 00:00:00,96.07
2021-09-30 00:00:00,94.78
2021-09-29 00:00:00,93.42
2021-09-28 00:00:00,95.35
2021-09-27 00:00:00,93.33
2021-09-24 00:00:00,93.47
2021-09-23 00:00:00,91.36
2021-09-22 00:00:00,92.15
