Date,CRMU
2022-12-05 00:00:00,202.74
2022-12-02 00:00:00,219
2022-12-01 00:00:00,231.29
2022-11-30 00:00:00,235.73
2022-11-29 00:00:00,235.19
2022-11-28 00:00:00,235.58
2022-11-25 00:00:00,229.11
2022-11-24 00:00:00,229.12
2022-11-23 00:00:00,245.43
2022-11-22 00:00:00,242.84
2022-11-21 00:00:00,236.94
2022-11-18 00:00:00,240.85
2022-11-17 00:00:00,257.64
2022-11-16 00:00:00,239.09
2022-11-15 00:00:00,241.59
2022-11-14 00:00:00,245.24
2022-11-11 00:00:00,241.42
2022-11-10 00:00:00,247.3
2022-11-09 00:00:00,256.06
2022-11-08 00:00:00,251.9
2022-11-07 00:00:00,252.39
2022-11-04 00:00:00,256.34
2022-11-03 00:00:00,273.23
2022-11-02 00:00:00,255.79
2022-11-01 00:00:00,247.92
2022-10-31 00:00:00,272.19
2022-10-28 00:00:00,286.5
2022-10-27 00:00:00,284.63
2022-10-26 00:00:00,287.85
2022-10-25 00:00:00,267.96
2022-10-24 00:00:00,276.63
2022-10-21 00:00:00,281.73
2022-10-20 00:00:00,289.8
2022-10-19 00:00:00,267.88
2022-10-18 00:00:00,266.76
2022-10-17 00:00:00,263.42
2022-10-14 00:00:00,271.43
2022-10-13 00:00:00,268.06
2022-10-12 00:00:00,256.05
2022-10-11 00:00:00,241.41
2022-10-10 00:00:00,259.29
2022-10-07 00:00:00,250.74
2022-10-06 00:00:00,249.2
2022-10-05 00:00:00,250.39
2022-10-04 00:00:00,251.58
2022-10-03 00:00:00,260.35
2022-09-30 00:00:00,261.27
2022-09-29 00:00:00,261.8
2022-09-28 00:00:00,254.82
2022-09-27 00:00:00,264.4
2022-09-26 00:00:00,262.12
2022-09-23 00:00:00,256.53
2022-09-22 00:00:00,251.45
2022-09-21 00:00:00,247.59
2022-09-20 00:00:00,244.57
2022-09-19 00:00:00,246.86
2022-09-16 00:00:00,246.24
2022-09-15 00:00:00,242.19
2022-09-14 00:00:00,233.26
2022-09-13 00:00:00,229.69
2022-09-12 00:00:00,227.65
2022-09-09 00:00:00,237.9
2022-09-08 00:00:00,223.74
2022-09-07 00:00:00,225.48
2022-09-06 00:00:00,231.35
2022-09-05 00:00:00,215.46
2022-09-02 00:00:00,209.64
2022-09-01 00:00:00,210.63
2022-08-31 00:00:00,205.35
2022-08-30 00:00:00,191.6
2022-08-29 00:00:00,192.22
2022-08-26 00:00:00,192.48
2022-08-25 00:00:00,191.48
2022-08-24 00:00:00,193.91
2022-08-23 00:00:00,181.82
2022-08-22 00:00:00,168.95
2022-08-19 00:00:00,166.66
2022-08-18 00:00:00,163.75
2022-08-17 00:00:00,162.76
2022-08-16 00:00:00,160.49
2022-08-15 00:00:00,170.07
2022-08-12 00:00:00,171.55
2022-08-11 00:00:00,173.45
2022-08-10 00:00:00,175.87
2022-08-09 00:00:00,178.71
2022-08-08 00:00:00,177.14
2022-08-05 00:00:00,178.28
2022-08-04 00:00:00,168.22
2022-08-03 00:00:00,171.08
2022-08-02 00:00:00,173.32
2022-08-01 00:00:00,171.34
2022-07-29 00:00:00,173.76
2022-07-28 00:00:00,210.4
2022-07-27 00:00:00,212.09
2022-07-26 00:00:00,212.04
2022-07-25 00:00:00,208.3
2022-07-22 00:00:00,208.73
2022-07-21 00:00:00,211.08
