Date,BAY
2021-11-09 00:00:00,29.56
2021-11-08 00:00:00,29.54
2021-11-05 00:00:00,29.67
2021-11-04 00:00:00,29.96
2021-11-03 00:00:00,30.31
2021-11-02 00:00:00,30.53
2021-11-01 00:00:00,30.62
2021-10-29 00:00:00,30.57
2021-10-28 00:00:00,30.05
2021-10-27 00:00:00,29.75
2021-10-26 00:00:00,30.03
2021-10-25 00:00:00,30.18
2021-10-22 00:00:00,30.13
2021-10-21 00:00:00,30.26
2021-10-20 00:00:00,30.22
2021-10-19 00:00:00,30.56
2021-10-18 00:00:00,30.76
2021-10-15 00:00:00,30.4
2021-10-14 00:00:00,30.78
2021-10-13 00:00:00,31.29
2021-10-12 00:00:00,31.53
2021-10-11 00:00:00,31.32
2021-10-08 00:00:00,30.97
2021-10-07 00:00:00,30.95
2021-10-06 00:00:00,31
2021-10-05 00:00:00,30.47
2021-10-04 00:00:00,30.31
2021-10-01 00:00:00,30.04
2021-09-30 00:00:00,30.14
2021-09-29 00:00:00,30.01
2021-09-28 00:00:00,30.15
2021-09-27 00:00:00,30.01
2021-09-24 00:00:00,30.11
2021-09-23 00:00:00,30.04
2021-09-22 00:00:00,30.25
2021-09-21 00:00:00,30.45
2021-09-20 00:00:00,30.77
2021-09-17 00:00:00,28.37
2021-09-16 00:00:00,28.47
2021-09-15 00:00:00,28.59
2021-09-14 00:00:00,28.65
2021-09-13 00:00:00,28.72
2021-09-10 00:00:00,28.84
2021-09-09 00:00:00,29.09
2021-09-08 00:00:00,29.07
2021-09-07 00:00:00,29.17
2021-09-06 00:00:00,29.08
2021-09-03 00:00:00,29.46
2021-09-02 00:00:00,29.22
