Date,DZ
2021-10-08 00:00:00,36.86
2021-10-07 00:00:00,36.31
2021-10-06 00:00:00,36.27
2021-10-05 00:00:00,36.13
2021-10-04 00:00:00,35.8
2021-10-01 00:00:00,36.35
2021-09-30 00:00:00,36.36
2021-09-29 00:00:00,36.3
2021-09-28 00:00:00,36.22
2021-09-27 00:00:00,35.95
2021-09-24 00:00:00,35.21
2021-09-23 00:00:00,36.14
2021-09-22 00:00:00,35.65
2021-09-21 00:00:00,35.79
2021-09-20 00:00:00,36.16
2021-09-17 00:00:00,36.04
2021-09-16 00:00:00,35.5
2021-09-15 00:00:00,35.53
2021-09-14 00:00:00,35.64
2021-09-13 00:00:00,35.92
2021-09-10 00:00:00,36.7
2021-09-09 00:00:00,37.32
2021-09-08 00:00:00,37.44
2021-09-07 00:00:00,37.79
2021-09-06 00:00:00,37.13
2021-09-03 00:00:00,36.86
2021-09-02 00:00:00,36.07
