Date,BNP
2023-02-02 00:00:00,118.15
2023-02-01 00:00:00,124.03
2023-01-31 00:00:00,126.57
2023-01-30 00:00:00,126.35
2023-01-27 00:00:00,122.23
2023-01-26 00:00:00,122.54
2023-01-25 00:00:00,125.3
2023-01-24 00:00:00,122.45
2023-01-23 00:00:00,123.71
2023-01-20 00:00:00,128.76
2023-01-19 00:00:00,125.83
2023-01-18 00:00:00,121.53
2023-01-17 00:00:00,122.9
2023-01-16 00:00:00,122.87
2023-01-13 00:00:00,122.21
2023-01-12 00:00:00,123.15
2023-01-11 00:00:00,125.57
2023-01-10 00:00:00,128.01
2023-01-09 00:00:00,128.25
2023-01-06 00:00:00,132.79
2023-01-05 00:00:00,137.04
2023-01-04 00:00:00,134.22
2023-01-03 00:00:00,136.64
2023-01-02 00:00:00,144.28
2022-12-30 00:00:00,145.06
2022-12-29 00:00:00,149.75
2022-12-28 00:00:00,150.23
2022-12-27 00:00:00,151.24
2022-12-26 00:00:00,150.06
2022-12-23 00:00:00,150.66
2022-12-22 00:00:00,151.77
2022-12-21 00:00:00,151.15
2022-12-20 00:00:00,153.15
2022-12-19 00:00:00,149.75
2022-12-16 00:00:00,150.91
2022-12-15 00:00:00,145.36
2022-12-14 00:00:00,137.49
2022-12-13 00:00:00,138.84
2022-12-12 00:00:00,143.73
2022-12-09 00:00:00,141.85
2022-12-08 00:00:00,142.62
2022-12-07 00:00:00,144.02
2022-12-06 00:00:00,143.61
2022-12-05 00:00:00,141.83
2022-12-02 00:00:00,142.44
2022-12-01 00:00:00,138.24
2022-11-30 00:00:00,145.38
2022-11-29 00:00:00,143.42
2022-11-28 00:00:00,144.89
2022-11-25 00:00:00,139.49
2022-11-24 00:00:00,135.02
2022-11-23 00:00:00,141.05
2022-11-22 00:00:00,144
2022-11-21 00:00:00,154.18
2022-11-18 00:00:00,152.55
2022-11-17 00:00:00,160.29
2022-11-16 00:00:00,155.04
2022-11-15 00:00:00,149.6
2022-11-14 00:00:00,153.83
2022-11-11 00:00:00,152.96
2022-11-10 00:00:00,160.56
2022-11-09 00:00:00,169.82
2022-11-08 00:00:00,165.35
2022-11-07 00:00:00,168
2022-11-04 00:00:00,173.07
2022-11-03 00:00:00,181.05
2022-11-02 00:00:00,176.11
2022-11-01 00:00:00,173.01
2022-10-31 00:00:00,177.55
2022-10-28 00:00:00,177.52
2022-10-27 00:00:00,170.37
2022-10-26 00:00:00,170.17
2022-10-25 00:00:00,171.05
2022-10-24 00:00:00,186.8
2022-10-21 00:00:00,196.42
2022-10-20 00:00:00,194.8
2022-10-19 00:00:00,193.79
2022-10-18 00:00:00,192.3
2022-10-17 00:00:00,198.72
2022-10-14 00:00:00,204.39
2022-10-13 00:00:00,214.07
2022-10-12 00:00:00,213.31
2022-10-11 00:00:00,205.64
2022-10-10 00:00:00,200.52
2022-10-07 00:00:00,192.94
2022-10-06 00:00:00,187.44
2022-10-05 00:00:00,191.35
2022-10-04 00:00:00,185.64
2022-10-03 00:00:00,200.14
2022-09-30 00:00:00,205.67
2022-09-29 00:00:00,212.53
2022-09-28 00:00:00,200.52
2022-09-27 00:00:00,197.54
2022-09-26 00:00:00,201.05
2022-09-23 00:00:00,194.23
2022-09-22 00:00:00,189.23
2022-09-21 00:00:00,186.07
2022-09-20 00:00:00,184.68
2022-09-19 00:00:00,171.45
2022-09-16 00:00:00,170.76
2022-09-15 00:00:00,164.91
2022-09-14 00:00:00,167.13
2022-09-13 00:00:00,169.01
2022-09-12 00:00:00,162.42
2022-09-09 00:00:00,165.44
2022-09-08 00:00:00,176.5
2022-09-07 00:00:00,177.87
2022-09-06 00:00:00,180.08
2022-09-05 00:00:00,187.21
2022-09-02 00:00:00,181.52
2022-09-01 00:00:00,190.45
2022-08-31 00:00:00,184.7
2022-08-30 00:00:00,175.75
2022-08-29 00:00:00,167.27
2022-08-26 00:00:00,167.46
2022-08-25 00:00:00,164.45
