Date,SAB
2023-01-25 00:00:00,370.75
2023-01-24 00:00:00,370.73
2023-01-23 00:00:00,370.67
2023-01-20 00:00:00,370.67
2023-01-19 00:00:00,368.57
2023-01-18 00:00:00,370.75
2023-01-17 00:00:00,373.2
2023-01-16 00:00:00,373.34
2023-01-13 00:00:00,370.83
2023-01-12 00:00:00,370.82
2023-01-11 00:00:00,373.23
2023-01-10 00:00:00,373.36
2023-01-09 00:00:00,380.93
2023-01-06 00:00:00,382.76
2023-01-05 00:00:00,381.98
2023-01-04 00:00:00,381.45
2023-01-03 00:00:00,391.45
2023-01-02 00:00:00,391.47
2022-12-30 00:00:00,392.96
2022-12-29 00:00:00,396.54
2022-12-28 00:00:00,398.43
2022-12-27 00:00:00,398.54
2022-12-26 00:00:00,398.45
2022-12-23 00:00:00,399.94
2022-12-22 00:00:00,398.96
2022-12-21 00:00:00,400.44
2022-12-20 00:00:00,398.99
2022-12-19 00:00:00,395.8
2022-12-16 00:00:00,390.07
2022-12-15 00:00:00,383.94
2022-12-14 00:00:00,384.54
2022-12-13 00:00:00,388.98
2022-12-12 00:00:00,382.7
2022-12-09 00:00:00,385.79
2022-12-08 00:00:00,385.8
2022-12-07 00:00:00,385.92
2022-12-06 00:00:00,390.27
2022-12-05 00:00:00,387.91
2022-12-02 00:00:00,388.61
2022-12-01 00:00:00,390.46
2022-11-30 00:00:00,391.04
2022-11-29 00:00:00,393.06
2022-11-28 00:00:00,399.63
2022-11-25 00:00:00,406.41
2022-11-24 00:00:00,401.94
2022-11-23 00:00:00,401.33
2022-11-22 00:00:00,402.09
2022-11-21 00:00:00,402.46
2022-11-18 00:00:00,403.32
2022-11-17 00:00:00,404.02
2022-11-16 00:00:00,404.09
2022-11-15 00:00:00,402.39
2022-11-14 00:00:00,405.28
2022-11-11 00:00:00,412.71
2022-11-10 00:00:00,412.4
2022-11-09 00:00:00,411.58
2022-11-08 00:00:00,411.66
2022-11-07 00:00:00,410.73
2022-11-04 00:00:00,411.24
2022-11-03 00:00:00,412.07
2022-11-02 00:00:00,412.47
2022-11-01 00:00:00,411.66
2022-10-31 00:00:00,411.6
2022-10-28 00:00:00,414.79
2022-10-27 00:00:00,419.08
2022-10-26 00:00:00,417.75
2022-10-25 00:00:00,419.28
2022-10-24 00:00:00,419.67
2022-10-21 00:00:00,420.12
2022-10-20 00:00:00,419.53
2022-10-19 00:00:00,420.1
2022-10-18 00:00:00,429.77
2022-10-17 00:00:00,429.67
2022-10-14 00:00:00,429.52
2022-10-13 00:00:00,424.68
2022-10-12 00:00:00,424.09
2022-10-11 00:00:00,425.51
2022-10-10 00:00:00,426.69
2022-10-07 00:00:00,428.01
2022-10-06 00:00:00,435.27
2022-10-05 00:00:00,441.64
2022-10-04 00:00:00,442.47
2022-10-03 00:00:00,443.93
2022-09-30 00:00:00,447.71
2022-09-29 00:00:00,444.37
2022-09-28 00:00:00,395.39
2022-09-27 00:00:00,393.99
2022-09-26 00:00:00,388.05
2022-09-23 00:00:00,383.56
2022-09-22 00:00:00,382.81
2022-09-21 00:00:00,380.97
2022-09-20 00:00:00,382.82
2022-09-19 00:00:00,388.08
2022-09-16 00:00:00,388.14
2022-09-15 00:00:00,387.8
2022-09-14 00:00:00,387.3
2022-09-13 00:00:00,402.32
2022-09-12 00:00:00,407.63
2022-09-09 00:00:00,410.62
2022-09-08 00:00:00,410.99
2022-09-07 00:00:00,411.61
2022-09-06 00:00:00,413.76
2022-09-05 00:00:00,411.61
2022-09-02 00:00:00,410.57
2022-09-01 00:00:00,401.46
2022-08-31 00:00:00,393.52
2022-08-30 00:00:00,391.86
2022-08-29 00:00:00,389.34
2022-08-26 00:00:00,391.84
2022-08-25 00:00:00,390.47
2022-08-24 00:00:00,391.08
2022-08-23 00:00:00,388.59
2022-08-22 00:00:00,364.94
2022-08-19 00:00:00,343.23
2022-08-18 00:00:00,336.94
2022-08-17 00:00:00,343.36
2022-08-16 00:00:00,339.54
2022-08-15 00:00:00,335.89
2022-08-12 00:00:00,383.4
