Date,ABN
2022-07-25 00:00:00,150.62
2022-07-22 00:00:00,155.86
2022-07-21 00:00:00,154.74
2022-07-20 00:00:00,165.42
2022-07-19 00:00:00,167.4
2022-07-18 00:00:00,174.87
2022-07-15 00:00:00,176.41
2022-07-14 00:00:00,174.44
2022-07-13 00:00:00,172.85
2022-07-12 00:00:00,171.23
2022-07-11 00:00:00,169.66
2022-07-08 00:00:00,171.38
2022-07-07 00:00:00,175.5
2022-07-06 00:00:00,173.26
2022-07-05 00:00:00,171.26
2022-07-04 00:00:00,168.21
2022-07-01 00:00:00,169.46
2022-06-30 00:00:00,163.05
2022-06-29 00:00:00,157.88
2022-06-28 00:00:00,156.94
2022-06-27 00:00:00,157.74
2022-06-24 00:00:00,154.87
2022-06-23 00:00:00,149.94
2022-06-22 00:00:00,146.75
2022-06-21 00:00:00,150.98
2022-06-20 00:00:00,154.48
2022-06-17 00:00:00,153.38
2022-06-16 00:00:00,147.26
2022-06-15 00:00:00,150.36
2022-06-14 00:00:00,142.63
2022-06-13 00:00:00,131.46
2022-06-10 00:00:00,128.82
2022-06-09 00:00:00,127.05
2022-06-08 00:00:00,125.56
2022-06-07 00:00:00,123.99
2022-06-06 00:00:00,124.48
2022-06-03 00:00:00,124.51
2022-06-02 00:00:00,124.65
2022-06-01 00:00:00,123.31
2022-05-31 00:00:00,121.81
2022-05-30 00:00:00,122.92
2022-05-27 00:00:00,126.65
2022-05-26 00:00:00,131.92
2022-05-25 00:00:00,132.36
2022-05-24 00:00:00,129.86
2022-05-23 00:00:00,130.65
2022-05-20 00:00:00,127.17
2022-05-19 00:00:00,121.71
2022-05-18 00:00:00,120.69
2022-05-17 00:00:00,125.53
2022-05-16 00:00:00,123.87
2022-05-13 00:00:00,124.37
2022-05-12 00:00:00,120.37
2022-05-11 00:00:00,124.36
2022-05-10 00:00:00,125.33
2022-05-09 00:00:00,123.38
2022-05-06 00:00:00,120.26
2022-05-05 00:00:00,119.01
2022-05-04 00:00:00,115.51
2022-05-03 00:00:00,117.41
2022-05-02 00:00:00,117.48
2022-04-29 00:00:00,111.21
2022-04-28 00:00:00,114.27
2022-04-27 00:00:00,111.66
2022-04-26 00:00:00,108.47
2022-04-25 00:00:00,104.35
2022-04-22 00:00:00,101.86
2022-04-21 00:00:00,110.4
2022-04-20 00:00:00,110.99
2022-04-19 00:00:00,111.94
2022-04-18 00:00:00,110.52
2022-04-15 00:00:00,110.63
2022-04-14 00:00:00,110.78
2022-04-13 00:00:00,110.32
2022-04-12 00:00:00,109.61
2022-04-11 00:00:00,109.42
2022-04-08 00:00:00,109.19
2022-04-07 00:00:00,108.53
2022-04-06 00:00:00,108.94
2022-04-05 00:00:00,106.72
2022-04-04 00:00:00,105.32
2022-04-01 00:00:00,104.1
2022-03-31 00:00:00,104.57
2022-03-30 00:00:00,102.72
2022-03-29 00:00:00,106.28
2022-03-28 00:00:00,111.67
2022-03-25 00:00:00,112.97
2022-03-24 00:00:00,113.69
2022-03-23 00:00:00,112.42
2022-03-22 00:00:00,112.03
2022-03-21 00:00:00,113.26
2022-03-18 00:00:00,106.97
2022-03-17 00:00:00,107.02
2022-03-16 00:00:00,110.27
2022-03-15 00:00:00,114.58
2022-03-14 00:00:00,113.22
2022-03-11 00:00:00,114.88
2022-03-10 00:00:00,115.69
2022-03-09 00:00:00,115.5
2022-03-08 00:00:00,121.64
2022-03-07 00:00:00,122.37
2022-03-04 00:00:00,116.07
2022-03-03 00:00:00,110.67
2022-03-02 00:00:00,110.45
2022-03-01 00:00:00,108.83
2022-02-28 00:00:00,107.13
2022-02-25 00:00:00,105.02
2022-02-24 00:00:00,108.96
2022-02-23 00:00:00,104.7
2022-02-22 00:00:00,105.15
2022-02-21 00:00:00,104.22
2022-02-18 00:00:00,102.33
2022-02-17 00:00:00,100.85
2022-02-16 00:00:00,99.64
2022-02-15 00:00:00,101.04
2022-02-14 00:00:00,101.79
2022-02-11 00:00:00,100.02
2022-02-10 00:00:00,98.9
2022-02-09 00:00:00,98.01
2022-02-08 00:00:00,100.02
2022-02-07 00:00:00,102.4
2022-02-04 00:00:00,98.72
2022-02-03 00:00:00,94.3
2022-02-02 00:00:00,91.7
2022-02-01 00:00:00,92.53
2022-01-31 00:00:00,94.56
2022-01-28 00:00:00,94.13
2022-01-27 00:00:00,92
2022-01-26 00:00:00,90.88
2022-01-25 00:00:00,91.75
2022-01-24 00:00:00,92.03
2022-01-21 00:00:00,90.13
2022-01-20 00:00:00,88.77
2022-01-19 00:00:00,89.07
2022-01-18 00:00:00,88.98
2022-01-17 00:00:00,88.02
2022-01-14 00:00:00,87.09
2022-01-13 00:00:00,85.51
2022-01-12 00:00:00,85.41
2022-01-11 00:00:00,86.66
2022-01-10 00:00:00,87.18
2022-01-07 00:00:00,86.5
2022-01-06 00:00:00,85.25
2022-01-05 00:00:00,83.71
2022-01-04 00:00:00,83.32
2022-01-03 00:00:00,84.54
2021-12-31 00:00:00,84.39
2021-12-30 00:00:00,84.38
2021-12-29 00:00:00,83.64
2021-12-28 00:00:00,83.73
2021-12-27 00:00:00,84.13
2021-12-24 00:00:00,84.08
2021-12-23 00:00:00,84.51
2021-12-22 00:00:00,85.04
2021-12-21 00:00:00,84.98
2021-12-20 00:00:00,86.25
2021-12-17 00:00:00,85.04
2021-12-16 00:00:00,84.95
2021-12-15 00:00:00,85.76
2021-12-14 00:00:00,85.68
2021-12-13 00:00:00,85.33
2021-12-10 00:00:00,85.86
2021-12-09 00:00:00,85.95
2021-12-08 00:00:00,86.89
2021-12-07 00:00:00,87.42
2021-12-06 00:00:00,88.8
2021-12-03 00:00:00,88.7
2021-12-02 00:00:00,89.38
2021-12-01 00:00:00,89.52
2021-11-30 00:00:00,90.46
2021-11-29 00:00:00,90.39
2021-11-26 00:00:00,90.64
2021-11-25 00:00:00,87.19
2021-11-24 00:00:00,87.15
2021-11-23 00:00:00,86.1
2021-11-22 00:00:00,79.41
2021-11-19 00:00:00,78.73
2021-11-18 00:00:00,78.16
2021-11-17 00:00:00,78.53
2021-11-16 00:00:00,78.85
2021-11-15 00:00:00,78.23
2021-11-12 00:00:00,76.62
2021-11-11 00:00:00,75.68
2021-11-10 00:00:00,75.66
2021-11-09 00:00:00,75.79
2021-11-08 00:00:00,75.68
2021-11-05 00:00:00,74.53
2021-11-04 00:00:00,75.44
2021-11-03 00:00:00,83.54
2021-11-02 00:00:00,83.42
2021-11-01 00:00:00,81.77
2021-10-29 00:00:00,80.14
2021-10-28 00:00:00,80.31
2021-10-27 00:00:00,80.22
2021-10-26 00:00:00,83.58
2021-10-25 00:00:00,83.59
2021-10-22 00:00:00,83.66
2021-10-21 00:00:00,81.91
2021-10-20 00:00:00,81.86
2021-10-19 00:00:00,85.45
2021-10-18 00:00:00,83.66
2021-10-15 00:00:00,85.32
2021-10-14 00:00:00,90.51
2021-10-13 00:00:00,90.55
2021-10-12 00:00:00,85.38
2021-10-11 00:00:00,83.71
2021-10-08 00:00:00,83.69
2021-10-07 00:00:00,87.11
2021-10-06 00:00:00,85.43
2021-10-05 00:00:00,85.36
2021-10-04 00:00:00,83.67
2021-10-01 00:00:00,83.62
2021-09-30 00:00:00,83.7
2021-09-29 00:00:00,83.6
2021-09-28 00:00:00,81.95
2021-09-27 00:00:00,81.95
2021-09-24 00:00:00,82.01
2021-09-23 00:00:00,81.9
2021-09-22 00:00:00,83.65
2021-09-21 00:00:00,85.16
2021-09-20 00:00:00,87.33
2021-09-17 00:00:00,78.82
2021-09-16 00:00:00,78.87
2021-09-15 00:00:00,78.85
2021-09-14 00:00:00,79.57
2021-09-13 00:00:00,79.56
2021-09-10 00:00:00,79.54
2021-09-09 00:00:00,76.4
2021-09-08 00:00:00,76.38
2021-09-07 00:00:00,76.41
2021-09-06 00:00:00,77.1
2021-09-03 00:00:00,77.09
2021-09-02 00:00:00,77.1
