Date,RABO
2022-02-01 00:00:00,92.03
2022-01-31 00:00:00,94.2
2022-01-28 00:00:00,93.94
2022-01-27 00:00:00,91.24
2022-01-26 00:00:00,91.02
2022-01-25 00:00:00,93.47
2022-01-24 00:00:00,94.23
2022-01-21 00:00:00,92.09
2022-01-20 00:00:00,89.81
2022-01-19 00:00:00,89.88
2022-01-18 00:00:00,89.65
2022-01-17 00:00:00,87.91
2022-01-14 00:00:00,87.06
2022-01-13 00:00:00,85.28
2022-01-12 00:00:00,83.22
2022-01-11 00:00:00,84.81
2022-01-10 00:00:00,86.25
2022-01-07 00:00:00,83.35
2022-01-06 00:00:00,83.1
2022-01-05 00:00:00,79.15
2022-01-04 00:00:00,77.77
2022-01-03 00:00:00,80.3
2021-12-31 00:00:00,80.18
2021-12-30 00:00:00,79.9
2021-12-29 00:00:00,79.66
2021-12-28 00:00:00,79.87
2021-12-27 00:00:00,80.23
2021-12-24 00:00:00,80.19
2021-12-23 00:00:00,79.07
2021-12-22 00:00:00,82.36
2021-12-21 00:00:00,83.47
2021-12-20 00:00:00,84.34
2021-12-17 00:00:00,81.61
2021-12-16 00:00:00,80.47
2021-12-15 00:00:00,83.53
2021-12-14 00:00:00,85.54
2021-12-13 00:00:00,84.86
2021-12-10 00:00:00,86.38
2021-12-09 00:00:00,86.74
2021-12-08 00:00:00,88.27
2021-12-07 00:00:00,86.69
2021-12-06 00:00:00,90.57
2021-12-03 00:00:00,89.23
2021-12-02 00:00:00,89.94
2021-12-01 00:00:00,88
2021-11-30 00:00:00,90.48
2021-11-29 00:00:00,90.61
2021-11-26 00:00:00,94.02
2021-11-25 00:00:00,85.8
2021-11-24 00:00:00,84.58
2021-11-23 00:00:00,81.79
2021-11-22 00:00:00,79.97
2021-11-19 00:00:00,79.89
2021-11-18 00:00:00,77.9
2021-11-17 00:00:00,79.14
2021-11-16 00:00:00,78.85
2021-11-15 00:00:00,77.2
2021-11-12 00:00:00,77
2021-11-11 00:00:00,75.76
2021-11-10 00:00:00,74.77
2021-11-09 00:00:00,74.47
2021-11-08 00:00:00,74.1
2021-11-05 00:00:00,74.41
2021-11-04 00:00:00,74.96
2021-11-03 00:00:00,77.35
2021-11-02 00:00:00,77.51
2021-11-01 00:00:00,78.93
2021-10-29 00:00:00,79.08
2021-10-28 00:00:00,75.44
2021-10-27 00:00:00,74.84
2021-10-26 00:00:00,74.59
2021-10-25 00:00:00,75.01
2021-10-22 00:00:00,75.55
2021-10-21 00:00:00,75.36
2021-10-20 00:00:00,76.04
2021-10-19 00:00:00,76.93
2021-10-18 00:00:00,79.27
2021-10-15 00:00:00,77.95
2021-10-14 00:00:00,80
2021-10-13 00:00:00,83.61
2021-10-12 00:00:00,85.52
2021-10-11 00:00:00,83.64
2021-10-08 00:00:00,82.07
2021-10-07 00:00:00,81.77
2021-10-06 00:00:00,84.51
2021-10-05 00:00:00,81.81
2021-10-04 00:00:00,82.72
2021-10-01 00:00:00,82.18
2021-09-30 00:00:00,81.58
2021-09-29 00:00:00,81.32
2021-09-28 00:00:00,81.45
2021-09-27 00:00:00,78.81
2021-09-24 00:00:00,78.88
2021-09-23 00:00:00,77.98
2021-09-22 00:00:00,76.17
2021-09-21 00:00:00,76.76
2021-09-20 00:00:00,77.59
2021-09-17 00:00:00,67.42
2021-09-16 00:00:00,67.06
2021-09-15 00:00:00,68.57
2021-09-14 00:00:00,68.42
2021-09-13 00:00:00,68.5
2021-09-10 00:00:00,69.69
2021-09-09 00:00:00,69.57
2021-09-08 00:00:00,70.8
2021-09-07 00:00:00,71.22
2021-09-06 00:00:00,70.88
2021-09-03 00:00:00,72.06
2021-09-02 00:00:00,70.2
2021-09-01 00:00:00,70.53
