Date,SWED
2022-08-23 00:00:00,169.6
2022-08-22 00:00:00,168.6
2022-08-19 00:00:00,166.59
2022-08-18 00:00:00,168.64
2022-08-17 00:00:00,168.39
2022-08-16 00:00:00,168.29
2022-08-15 00:00:00,169.85
2022-08-12 00:00:00,167.27
2022-08-11 00:00:00,168.24
2022-08-10 00:00:00,168.57
2022-08-09 00:00:00,170.11
2022-08-08 00:00:00,166.06
2022-08-05 00:00:00,167.5
2022-08-04 00:00:00,171.29
2022-08-03 00:00:00,177.03
2022-08-02 00:00:00,171.8
2022-08-01 00:00:00,176.22
2022-07-29 00:00:00,171.08
2022-07-28 00:00:00,174.81
2022-07-27 00:00:00,175.16
2022-07-26 00:00:00,173.57
2022-07-25 00:00:00,175.94
2022-07-22 00:00:00,172.22
2022-07-21 00:00:00,174.03
2022-07-20 00:00:00,174.96
2022-07-19 00:00:00,178.39
2022-07-18 00:00:00,178.38
2022-07-15 00:00:00,178.93
2022-07-14 00:00:00,179.71
2022-07-13 00:00:00,174.81
2022-07-12 00:00:00,176.22
2022-07-11 00:00:00,179.15
2022-07-08 00:00:00,176.63
2022-07-07 00:00:00,175.98
2022-07-06 00:00:00,179.29
2022-07-05 00:00:00,174.86
2022-07-04 00:00:00,169.71
2022-07-01 00:00:00,168.37
2022-06-30 00:00:00,167.96
2022-06-29 00:00:00,166.01
2022-06-28 00:00:00,167.44
2022-06-27 00:00:00,165.99
2022-06-24 00:00:00,161.58
2022-06-23 00:00:00,151.91
2022-06-22 00:00:00,149.11
2022-06-21 00:00:00,149.13
2022-06-20 00:00:00,150.76
2022-06-17 00:00:00,149.14
2022-06-16 00:00:00,151.92
2022-06-15 00:00:00,148.78
2022-06-14 00:00:00,147.42
2022-06-13 00:00:00,150.6
2022-06-10 00:00:00,148.13
2022-06-09 00:00:00,149.38
2022-06-08 00:00:00,147.43
2022-06-07 00:00:00,146.68
2022-06-06 00:00:00,148.18
2022-06-03 00:00:00,144.72
2022-06-02 00:00:00,144.78
2022-06-01 00:00:00,145.53
2022-05-31 00:00:00,142.79
2022-05-30 00:00:00,145.63
2022-05-27 00:00:00,145.48
2022-05-26 00:00:00,145.6
2022-05-25 00:00:00,146.48
