Date,HESLN
2022-02-07 00:00:00,40.395
2022-02-04 00:00:00,40.405
2022-02-03 00:00:00,40.405
2022-02-02 00:00:00,40.395
2022-02-01 00:00:00,40.535
2022-01-31 00:00:00,41.51
2022-01-28 00:00:00,41.515
2022-01-27 00:00:00,41.135
2022-01-26 00:00:00,38.075
2022-01-25 00:00:00,37.965
2022-01-24 00:00:00,37.265
2022-01-21 00:00:00,39.715
2022-01-20 00:00:00,42.89
2022-01-19 00:00:00,43.83
2022-01-18 00:00:00,43.055
2022-01-17 00:00:00,45.065
2022-01-14 00:00:00,44.545
2022-01-13 00:00:00,40.495
2022-01-12 00:00:00,40.965
2022-01-11 00:00:00,44.78
2022-01-10 00:00:00,42.495
2022-01-07 00:00:00,40.425
2022-01-06 00:00:00,40.425
2022-01-05 00:00:00,40.435
2022-01-04 00:00:00,40.305
2022-01-03 00:00:00,39.285
2021-12-31 00:00:00,39.275
2021-12-30 00:00:00,39.265
2021-12-29 00:00:00,39.035
2021-12-28 00:00:00,37.235
2021-12-27 00:00:00,39.335
2021-12-24 00:00:00,39.565
2021-12-23 00:00:00,41.475
2021-12-22 00:00:00,40.2
2021-12-21 00:00:00,38.075
2021-12-20 00:00:00,38.075
2021-12-17 00:00:00,37.435
2021-12-16 00:00:00,40.665
2021-12-15 00:00:00,41.65
2021-12-14 00:00:00,41.435
2021-12-13 00:00:00,39.545
2021-12-10 00:00:00,40.905
2021-12-09 00:00:00,43.595
2021-12-08 00:00:00,43.58
2021-12-07 00:00:00,40.255
2021-12-06 00:00:00,38.185
2021-12-03 00:00:00,38.315
2021-12-02 00:00:00,38.285
2021-12-01 00:00:00,39.125
2021-11-30 00:00:00,39.085
2021-11-29 00:00:00,39.075
2021-11-26 00:00:00,39.075
2021-11-25 00:00:00,37.035
2021-11-24 00:00:00,37.16
2021-11-23 00:00:00,37.985
2021-11-22 00:00:00,36.12
2021-11-19 00:00:00,37.915
2021-11-18 00:00:00,37.915
2021-11-17 00:00:00,37.915
2021-11-16 00:00:00,37.915
2021-11-15 00:00:00,37.905
2021-11-12 00:00:00,37.915
2021-11-11 00:00:00,37.96
2021-11-10 00:00:00,37.955
2021-11-09 00:00:00,37.99
2021-11-08 00:00:00,37.96
2021-11-05 00:00:00,37.945
2021-11-04 00:00:00,37.925
