Date,UNIC
2022-07-01 00:00:00,429.655
2022-06-30 00:00:00,445.2
2022-06-29 00:00:00,433.87
2022-06-28 00:00:00,427.295
2022-06-27 00:00:00,424.975
2022-06-24 00:00:00,432.26
2022-06-23 00:00:00,432.005
2022-06-22 00:00:00,413.465
2022-06-21 00:00:00,405.785
2022-06-20 00:00:00,420.44
2022-06-17 00:00:00,433.45
2022-06-16 00:00:00,433.93
2022-06-15 00:00:00,419.045
2022-06-14 00:00:00,442.78
2022-06-13 00:00:00,436.03
2022-06-10 00:00:00,396.79
2022-06-09 00:00:00,380.505
2022-06-08 00:00:00,364.375
2022-06-07 00:00:00,356.63
2022-06-06 00:00:00,354.05
2022-06-03 00:00:00,354.845
2022-06-02 00:00:00,354.635
2022-06-01 00:00:00,355.075
2022-05-31 00:00:00,351.59
2022-05-30 00:00:00,344.21
2022-05-27 00:00:00,351.31
2022-05-26 00:00:00,365.57
2022-05-25 00:00:00,398.115
2022-05-24 00:00:00,404.735
2022-05-23 00:00:00,402.87
2022-05-20 00:00:00,405.93
2022-05-19 00:00:00,401.975
2022-05-18 00:00:00,389.755
2022-05-17 00:00:00,379.925
2022-05-16 00:00:00,391.82
2022-05-13 00:00:00,385.9
2022-05-12 00:00:00,398.11
2022-05-11 00:00:00,391.23
2022-05-10 00:00:00,412.7
2022-05-09 00:00:00,422.96
2022-05-06 00:00:00,413.615
2022-05-05 00:00:00,399.605
2022-05-04 00:00:00,398.49
2022-05-03 00:00:00,392.25
2022-05-02 00:00:00,393.075
2022-04-29 00:00:00,393
2022-04-28 00:00:00,377.095
2022-04-27 00:00:00,374.985
2022-04-26 00:00:00,367.885
2022-04-25 00:00:00,353.05
2022-04-22 00:00:00,341.555
2022-04-21 00:00:00,329.085
2022-04-20 00:00:00,331.155
2022-04-19 00:00:00,333.535
2022-04-18 00:00:00,323.775
2022-04-15 00:00:00,323.765
2022-04-14 00:00:00,323.765
2022-04-13 00:00:00,317.265
2022-04-12 00:00:00,313.62
2022-04-11 00:00:00,310.185
2022-04-08 00:00:00,311.095
2022-04-07 00:00:00,305.345
2022-04-06 00:00:00,300.95
2022-04-05 00:00:00,295.1
2022-04-04 00:00:00,285.95
2022-04-01 00:00:00,283.205
2022-03-31 00:00:00,282.895
2022-03-30 00:00:00,279.31
2022-03-29 00:00:00,274.905
2022-03-28 00:00:00,301.85
2022-03-25 00:00:00,301.44
2022-03-24 00:00:00,301.48
2022-03-23 00:00:00,296.585
2022-03-22 00:00:00,291.78
2022-03-21 00:00:00,288.315
2022-03-18 00:00:00,271.465
2022-03-17 00:00:00,265.975
2022-03-16 00:00:00,277.14
2022-03-15 00:00:00,300.335
2022-03-14 00:00:00,296.225
2022-03-11 00:00:00,295.815
2022-03-10 00:00:00,301.325
2022-03-09 00:00:00,287.82
2022-03-08 00:00:00,352.575
2022-03-07 00:00:00,376.445
2022-03-04 00:00:00,314.78
2022-03-03 00:00:00,280.405
2022-03-02 00:00:00,281.22
2022-03-01 00:00:00,279.56
2022-02-28 00:00:00,274.645
2022-02-25 00:00:00,255.47
2022-02-24 00:00:00,274.405
2022-02-23 00:00:00,255.945
2022-02-22 00:00:00,255.67
2022-02-21 00:00:00,261.48
2022-02-18 00:00:00,255.815
2022-02-17 00:00:00,249.17
2022-02-16 00:00:00,241.12
2022-02-15 00:00:00,244.715
2022-02-14 00:00:00,255.33
2022-02-11 00:00:00,245.69
2022-02-10 00:00:00,239.915
2022-02-09 00:00:00,228.85
2022-02-08 00:00:00,237.625
2022-02-07 00:00:00,242.755
2022-02-04 00:00:00,226.41
2022-02-03 00:00:00,207.205
2022-02-02 00:00:00,193.38
2022-02-01 00:00:00,197.27
2022-01-31 00:00:00,207.195
2022-01-28 00:00:00,216.13
2022-01-27 00:00:00,209.105
2022-01-26 00:00:00,213.63
2022-01-25 00:00:00,217.42
2022-01-24 00:00:00,217.84
2022-01-21 00:00:00,208.545
2022-01-20 00:00:00,200.685
2022-01-19 00:00:00,201.18
2022-01-18 00:00:00,204.18
2022-01-17 00:00:00,198.62
2022-01-14 00:00:00,194.395
2022-01-13 00:00:00,191.025
2022-01-12 00:00:00,194.33
2022-01-11 00:00:00,202.69
2022-01-10 00:00:00,201.265
2022-01-07 00:00:00,194.58
2022-01-06 00:00:00,188.645
2022-01-05 00:00:00,184.62
2022-01-04 00:00:00,181.71
2022-01-03 00:00:00,183.44
2021-12-31 00:00:00,183.455
2021-12-30 00:00:00,184.815
2021-12-29 00:00:00,185.465
2021-12-28 00:00:00,186.84
2021-12-27 00:00:00,186.83
2021-12-24 00:00:00,186.84
2021-12-23 00:00:00,186.785
2021-12-22 00:00:00,187.85
2021-12-21 00:00:00,192.81
2021-12-20 00:00:00,197.195
2021-12-17 00:00:00,194.005
2021-12-16 00:00:00,193.925
2021-12-15 00:00:00,200.245
2021-12-14 00:00:00,201.975
2021-12-13 00:00:00,195.91
2021-12-10 00:00:00,199.92
2021-12-09 00:00:00,198.725
2021-12-08 00:00:00,203.97
2021-12-07 00:00:00,205.07
2021-12-06 00:00:00,216.37
