Date,INTE
2022-02-24 00:00:00,250.675
2022-02-23 00:00:00,236.815
2022-02-22 00:00:00,239.28
2022-02-21 00:00:00,242.515
2022-02-18 00:00:00,236.415
2022-02-17 00:00:00,231.03
2022-02-16 00:00:00,224.8
2022-02-15 00:00:00,226.625
2022-02-14 00:00:00,237.135
2022-02-11 00:00:00,228.66
2022-02-10 00:00:00,222.07
2022-02-09 00:00:00,210.85
2022-02-08 00:00:00,218.705
2022-02-07 00:00:00,227.785
2022-02-04 00:00:00,212.915
2022-02-03 00:00:00,192.62
2022-02-02 00:00:00,179.075
2022-02-01 00:00:00,179.145
2022-01-31 00:00:00,186.08
2022-01-28 00:00:00,194.28
2022-01-27 00:00:00,187.13
2022-01-26 00:00:00,191.875
2022-01-25 00:00:00,195.83
2022-01-24 00:00:00,197.56
2022-01-21 00:00:00,189.655
2022-01-20 00:00:00,183.105
2022-01-19 00:00:00,185.305
2022-01-18 00:00:00,187.45
2022-01-17 00:00:00,181.49
2022-01-14 00:00:00,177.72
2022-01-13 00:00:00,175.33
2022-01-12 00:00:00,177.12
2022-01-11 00:00:00,182.905
2022-01-10 00:00:00,184.355
2022-01-07 00:00:00,176.12
2022-01-06 00:00:00,171.34
2022-01-05 00:00:00,166.92
2022-01-04 00:00:00,164.885
2022-01-03 00:00:00,166.715
2021-12-31 00:00:00,167.03
2021-12-30 00:00:00,169.155
2021-12-29 00:00:00,168.325
2021-12-28 00:00:00,170.505
2021-12-27 00:00:00,170.505
2021-12-24 00:00:00,170.505
2021-12-23 00:00:00,170.88
2021-12-22 00:00:00,170.97
2021-12-21 00:00:00,173.305
2021-12-20 00:00:00,177.285
2021-12-17 00:00:00,175.265
2021-12-16 00:00:00,176.45
2021-12-15 00:00:00,181.22
2021-12-14 00:00:00,183.445
2021-12-13 00:00:00,178.32
2021-12-10 00:00:00,181.58
2021-12-09 00:00:00,177.795
2021-12-08 00:00:00,182.91
2021-12-07 00:00:00,183.45
2021-12-06 00:00:00,193.275
2021-12-03 00:00:00,191.3
2021-12-02 00:00:00,193.945
2021-12-01 00:00:00,189.18
2021-11-30 00:00:00,189.855
2021-11-29 00:00:00,188.855
2021-11-26 00:00:00,198.7
2021-11-25 00:00:00,183.02
2021-11-24 00:00:00,182.365
2021-11-23 00:00:00,177.08
2021-11-22 00:00:00,171.71
2021-11-19 00:00:00,170.835
2021-11-18 00:00:00,169.135
2021-11-17 00:00:00,169.295
2021-11-16 00:00:00,166.955
2021-11-15 00:00:00,166.96
2021-11-12 00:00:00,165.92
2021-11-11 00:00:00,161.9
2021-11-10 00:00:00,159.48
2021-11-09 00:00:00,157.375
2021-11-08 00:00:00,156.6
2021-11-05 00:00:00,157.275
2021-11-04 00:00:00,159.35
2021-11-03 00:00:00,165.03
2021-11-02 00:00:00,167.075
2021-11-01 00:00:00,174.045
2021-10-29 00:00:00,169.81
2021-10-28 00:00:00,158.18
2021-10-27 00:00:00,152.98
2021-10-26 00:00:00,153.18
2021-10-25 00:00:00,155.665
2021-10-22 00:00:00,153.81
2021-10-21 00:00:00,154.125
2021-10-20 00:00:00,155.52
2021-10-19 00:00:00,157.215
2021-10-18 00:00:00,160.3
2021-10-15 00:00:00,156.855
2021-10-14 00:00:00,160.71
2021-10-13 00:00:00,165.31
2021-10-12 00:00:00,168.755
2021-10-11 00:00:00,168.825
2021-10-08 00:00:00,165.26
2021-10-07 00:00:00,164.09
2021-10-06 00:00:00,168.5
2021-10-05 00:00:00,162.74
2021-10-04 00:00:00,163.68
2021-10-01 00:00:00,162.18
2021-09-30 00:00:00,158.515
2021-09-29 00:00:00,157.525
2021-09-28 00:00:00,158.62
2021-09-27 00:00:00,154.945
2021-09-24 00:00:00,156.045
2021-09-23 00:00:00,155.49
2021-09-22 00:00:00,162.415
2021-09-21 00:00:00,168.215
2021-09-20 00:00:00,171.27
2021-09-17 00:00:00,147.92
2021-09-16 00:00:00,148.315
2021-09-15 00:00:00,150.325
2021-09-14 00:00:00,151.045
2021-09-13 00:00:00,151.23
2021-09-10 00:00:00,150.82
2021-09-09 00:00:00,152.33
2021-09-08 00:00:00,154.035
2021-09-07 00:00:00,153.325
2021-09-06 00:00:00,152.26
2021-09-03 00:00:00,151.465
2021-09-02 00:00:00,151.875
