Date,CRAG
2021-10-13 00:00:00,99.451
2021-10-12 00:00:00,101.927
2021-10-11 00:00:00,99.689
2021-10-08 00:00:00,98.271
2021-10-07 00:00:00,98.268
2021-10-06 00:00:00,98.34
2021-10-05 00:00:00,96.396
2021-10-04 00:00:00,96.291
2021-10-01 00:00:00,93.578
2021-09-30 00:00:00,92.713
2021-09-29 00:00:00,92.087
2021-09-28 00:00:00,93.109
2021-09-27 00:00:00,91.64
2021-09-24 00:00:00,80.866
2021-09-23 00:00:00,90.98
2021-09-22 00:00:00,91.64
2021-09-21 00:00:00,93.193
2021-09-20 00:00:00,93.591
2021-09-17 00:00:00,80.4
2021-09-16 00:00:00,79.768
2021-09-15 00:00:00,80.478
2021-09-14 00:00:00,80.805
2021-09-13 00:00:00,80.592
2021-09-10 00:00:00,80.361
2021-09-09 00:00:00,80.474
2021-09-08 00:00:00,80.807
2021-09-07 00:00:00,79.974
2021-09-06 00:00:00,80.051
2021-09-03 00:00:00,79.863
