Date,DANK
2023-06-22 00:00:00,203.01
2023-06-21 00:00:00,202.89
2023-06-20 00:00:00,201.515
2023-06-19 00:00:00,196.1
2023-06-16 00:00:00,195.42
2023-06-15 00:00:00,200.325
2023-06-14 00:00:00,194.66
2023-06-13 00:00:00,193.99
2023-06-12 00:00:00,193.7
2023-06-09 00:00:00,193.26
2023-06-08 00:00:00,193.5
2023-06-07 00:00:00,193.42
2023-06-06 00:00:00,204.745
2023-06-05 00:00:00,207.15
2023-06-02 00:00:00,209.505
2023-06-01 00:00:00,212.21
2023-05-31 00:00:00,216.145
2023-05-30 00:00:00,213.33
2023-05-29 00:00:00,218.775
2023-05-26 00:00:00,220.55
2023-05-25 00:00:00,231.545
2023-05-24 00:00:00,232.64
2023-05-23 00:00:00,226.85
2023-05-22 00:00:00,231.135
2023-05-19 00:00:00,231.29
2023-05-18 00:00:00,242.28
2023-05-17 00:00:00,248.69
2023-05-16 00:00:00,248.515
2023-05-15 00:00:00,247.825
2023-05-12 00:00:00,253.285
2023-05-11 00:00:00,257.29
2023-05-10 00:00:00,259.295
2023-05-09 00:00:00,258.745
2023-05-08 00:00:00,260.195
2023-05-05 00:00:00,259.38
2023-05-04 00:00:00,260.87
2023-05-03 00:00:00,258.385
2023-05-02 00:00:00,256.455
2023-05-01 00:00:00,255.76
2023-04-28 00:00:00,254.23
2023-04-27 00:00:00,255.205
2023-04-26 00:00:00,258.155
2023-04-25 00:00:00,252.215
2023-04-24 00:00:00,248.075
2023-04-21 00:00:00,247.7
2023-04-20 00:00:00,243.17
2023-04-19 00:00:00,239.99
2023-04-18 00:00:00,233.13
2023-04-17 00:00:00,235.78
2023-04-14 00:00:00,239.99
2023-04-13 00:00:00,247.75
2023-04-12 00:00:00,245.945
2023-04-11 00:00:00,251.4
2023-04-10 00:00:00,255.48
2023-04-07 00:00:00,255.02
2023-04-06 00:00:00,253.94
2023-04-05 00:00:00,250.415
2023-04-04 00:00:00,224.755
2023-04-03 00:00:00,225.24
2023-03-31 00:00:00,221.74
2023-03-30 00:00:00,225.235
2023-03-29 00:00:00,216.485
2023-03-28 00:00:00,217.625
2023-03-27 00:00:00,211.39
2023-03-24 00:00:00,200.02
2023-03-23 00:00:00,189.355
2023-03-22 00:00:00,179.22
2023-03-21 00:00:00,177.285
2023-03-20 00:00:00,201.345
2023-03-17 00:00:00,200.21
2023-03-16 00:00:00,198.5
2023-03-15 00:00:00,202.655
2023-03-14 00:00:00,176.51
2023-03-13 00:00:00,180.175
2023-03-10 00:00:00,163.955
2023-03-09 00:00:00,156.385
2023-03-08 00:00:00,154.15
2023-03-07 00:00:00,153.195
2023-03-06 00:00:00,153.215
