Date,KBCB
2023-07-17 00:00:00,168.32
2023-07-14 00:00:00,168.775
2023-07-13 00:00:00,168.795
2023-07-12 00:00:00,169.02
2023-07-11 00:00:00,170.3
2023-07-10 00:00:00,170.415
2023-07-07 00:00:00,169.775
2023-07-06 00:00:00,183.235
2023-07-05 00:00:00,174.055
2023-07-04 00:00:00,173.875
2023-07-03 00:00:00,174.23
2023-06-30 00:00:00,173.955
2023-06-29 00:00:00,174.295
2023-06-28 00:00:00,173.91
2023-06-27 00:00:00,174.345
2023-06-26 00:00:00,174.575
2023-06-23 00:00:00,173.945
2023-06-22 00:00:00,174.225
2023-06-21 00:00:00,174.5
2023-06-20 00:00:00,176.465
2023-06-19 00:00:00,176.52
2023-06-16 00:00:00,176.47
2023-06-15 00:00:00,176.535
2023-06-14 00:00:00,176.55
2023-06-13 00:00:00,176.54
2023-06-12 00:00:00,176.59
2023-06-09 00:00:00,176.585
2023-06-08 00:00:00,176.54
2023-06-07 00:00:00,176.57
2023-06-06 00:00:00,176.465
2023-06-05 00:00:00,174.01
2023-06-02 00:00:00,174.555
2023-06-01 00:00:00,174.795
2023-05-31 00:00:00,174.815
2023-05-30 00:00:00,174.47
2023-05-29 00:00:00,174.095
2023-05-26 00:00:00,173.86
2023-05-25 00:00:00,174.16
2023-05-24 00:00:00,174.29
2023-05-23 00:00:00,174.375
2023-05-22 00:00:00,174.27
2023-05-19 00:00:00,173.845
2023-05-18 00:00:00,173.975
2023-05-17 00:00:00,174.115
2023-05-16 00:00:00,174.225
2023-05-15 00:00:00,173.92
2023-05-12 00:00:00,174.48
2023-05-11 00:00:00,174.675
2023-05-10 00:00:00,174.295
2023-05-09 00:00:00,174.15
2023-05-08 00:00:00,174.3
2023-05-05 00:00:00,174.89
2023-05-04 00:00:00,174.56
2023-05-03 00:00:00,193.465
2023-05-02 00:00:00,193
2023-05-01 00:00:00,193.39
2023-04-28 00:00:00,192.65
2023-04-27 00:00:00,193.285
2023-04-26 00:00:00,193.805
2023-04-25 00:00:00,192.945
2023-04-24 00:00:00,193.025
2023-04-21 00:00:00,193.2
2023-04-20 00:00:00,192.685
2023-04-19 00:00:00,192.725
2023-04-18 00:00:00,192.665
2023-04-17 00:00:00,192.305
2023-04-14 00:00:00,192.525
2023-04-13 00:00:00,192.09
2023-04-12 00:00:00,191.76
2023-04-11 00:00:00,192.37
2023-04-10 00:00:00,192.33
2023-04-07 00:00:00,192.38
2023-04-06 00:00:00,193.005
2023-04-05 00:00:00,193.03
2023-04-04 00:00:00,192.715
2023-04-03 00:00:00,192.625
2023-03-31 00:00:00,185.525
2023-03-30 00:00:00,194.055
2023-03-29 00:00:00,193.995
2023-03-28 00:00:00,213.13
2023-03-27 00:00:00,213.015
2023-03-24 00:00:00,213.18
2023-03-23 00:00:00,213.25
2023-03-22 00:00:00,212.915
2023-03-21 00:00:00,213.085
2023-03-20 00:00:00,213.15
2023-03-17 00:00:00,190.58
2023-03-16 00:00:00,192.89
2023-03-15 00:00:00,190.26
2023-03-14 00:00:00,193.22
2023-03-13 00:00:00,192.625
2023-03-10 00:00:00,191.935
2023-03-09 00:00:00,191.105
2023-03-08 00:00:00,191.31
2023-03-07 00:00:00,191.195
2023-03-06 00:00:00,191.57
2023-03-03 00:00:00,191.18
2023-03-02 00:00:00,191.29
2023-03-01 00:00:00,186.115
2023-02-28 00:00:00,210.025
2023-02-27 00:00:00,210.085
2023-02-24 00:00:00,210.285
2023-02-23 00:00:00,210.335
2023-02-22 00:00:00,210.005
2023-02-21 00:00:00,210.305
2023-02-20 00:00:00,210.425
2023-02-17 00:00:00,210.315
2023-02-16 00:00:00,210.195
2023-02-15 00:00:00,209.935
2023-02-14 00:00:00,210.135
2023-02-13 00:00:00,210
2023-02-10 00:00:00,210.18
2023-02-09 00:00:00,210.35
2023-02-08 00:00:00,210.09
2023-02-07 00:00:00,209.915
2023-02-06 00:00:00,210.075
2023-02-03 00:00:00,210.88
2023-02-02 00:00:00,210.36
2023-02-01 00:00:00,210.29
2023-01-31 00:00:00,210.105
2023-01-30 00:00:00,210.31
2023-01-27 00:00:00,210.16
2023-01-26 00:00:00,210.455
2023-01-25 00:00:00,210.49
2023-01-24 00:00:00,210.155
2023-01-23 00:00:00,210.11
2023-01-20 00:00:00,210.02
2023-01-19 00:00:00,210.435
2023-01-18 00:00:00,210.825
2023-01-17 00:00:00,210.235
2023-01-16 00:00:00,210.245
2023-01-13 00:00:00,210.65
2023-01-12 00:00:00,210.9
2023-01-11 00:00:00,210.335
2023-01-10 00:00:00,210.55
2023-01-09 00:00:00,210.835
2023-01-06 00:00:00,210.325
2023-01-05 00:00:00,210.665
2023-01-04 00:00:00,210.515
2023-01-03 00:00:00,212.85
2023-01-02 00:00:00,212.66
2022-12-30 00:00:00,212.95
2022-12-29 00:00:00,212.96
2022-12-28 00:00:00,215.01
2022-12-27 00:00:00,215.26
2022-12-26 00:00:00,215.145
2022-12-23 00:00:00,215.265
2022-12-22 00:00:00,215.16
2022-12-21 00:00:00,215.095
2022-12-20 00:00:00,215.39
2022-12-19 00:00:00,215.25
2022-12-16 00:00:00,214.68
2022-12-15 00:00:00,215.195
2022-12-14 00:00:00,215.155
2022-12-13 00:00:00,215.02
2022-12-12 00:00:00,215.165
2022-12-09 00:00:00,215.21
2022-12-08 00:00:00,215.545
2022-12-07 00:00:00,215.595
2022-12-06 00:00:00,215.19
2022-12-05 00:00:00,215.175
2022-12-02 00:00:00,215.805
2022-12-01 00:00:00,215.53
2022-11-30 00:00:00,215.47
2022-11-29 00:00:00,215.4
2022-11-28 00:00:00,215.17
2022-11-25 00:00:00,217.88
2022-11-24 00:00:00,220.31
2022-11-23 00:00:00,222.605
2022-11-22 00:00:00,222.545
2022-11-21 00:00:00,225.07
2022-11-18 00:00:00,224.93
2022-11-17 00:00:00,225.28
2022-11-16 00:00:00,225.185
2022-11-15 00:00:00,225.055
2022-11-14 00:00:00,225.15
2022-11-11 00:00:00,225.665
2022-11-10 00:00:00,225.68
2022-11-09 00:00:00,225.33
2022-11-08 00:00:00,225.115
2022-11-07 00:00:00,224.945
2022-11-04 00:00:00,224.74
2022-11-03 00:00:00,225.12
2022-11-02 00:00:00,225.255
2022-11-01 00:00:00,225.015
2022-10-31 00:00:00,224.805
2022-10-28 00:00:00,241.715
2022-10-27 00:00:00,240.645
2022-10-26 00:00:00,241.12
2022-10-25 00:00:00,241.065
2022-10-24 00:00:00,240.96
2022-10-21 00:00:00,227.765
2022-10-20 00:00:00,227.64
2022-10-19 00:00:00,227.815
2022-10-18 00:00:00,227.645
2022-10-17 00:00:00,227.735
2022-10-14 00:00:00,227.945
2022-10-13 00:00:00,228.265
2022-10-12 00:00:00,228.16
2022-10-11 00:00:00,227.46
2022-10-10 00:00:00,227.505
2022-10-07 00:00:00,227.41
2022-10-06 00:00:00,227.44
2022-10-05 00:00:00,228.28
2022-10-04 00:00:00,228.67
2022-10-03 00:00:00,228.185
2022-09-30 00:00:00,228.255
2022-09-29 00:00:00,225.815
2022-09-28 00:00:00,225.285
2022-09-27 00:00:00,225.195
2022-09-26 00:00:00,225.18
2022-09-23 00:00:00,223.235
2022-09-22 00:00:00,205.515
2022-09-21 00:00:00,220.295
2022-09-20 00:00:00,245.545
2022-09-19 00:00:00,221.765
2022-09-16 00:00:00,221.59
2022-09-15 00:00:00,221.685
2022-09-14 00:00:00,221.365
2022-09-13 00:00:00,221.785
2022-09-12 00:00:00,221.66
2022-09-09 00:00:00,221.395
2022-09-08 00:00:00,222.035
2022-09-07 00:00:00,221.86
2022-09-06 00:00:00,221.475
2022-09-05 00:00:00,222.01
2022-09-02 00:00:00,219.475
2022-09-01 00:00:00,216.795
2022-08-31 00:00:00,216.82
2022-08-30 00:00:00,213.815
2022-08-29 00:00:00,214.025
2022-08-26 00:00:00,214.91
2022-08-25 00:00:00,214.59
2022-08-24 00:00:00,212.26
2022-08-23 00:00:00,206.95
2022-08-22 00:00:00,206.86
2022-08-19 00:00:00,207.135
2022-08-18 00:00:00,206.855
2022-08-17 00:00:00,207.25
2022-08-16 00:00:00,210.03
2022-08-15 00:00:00,212.02
2022-08-12 00:00:00,214.44
2022-08-11 00:00:00,214.78
2022-08-10 00:00:00,217.025
2022-08-09 00:00:00,217.19
2022-08-08 00:00:00,216.695
2022-08-05 00:00:00,217.34
2022-08-04 00:00:00,216.985
2022-08-03 00:00:00,217.06
2022-08-02 00:00:00,217.375
2022-08-01 00:00:00,217.28
2022-07-29 00:00:00,217.625
2022-07-28 00:00:00,217.03
2022-07-27 00:00:00,217.805
2022-07-26 00:00:00,199.66
2022-07-25 00:00:00,199.195
2022-07-22 00:00:00,199.265
2022-07-21 00:00:00,199.275
2022-07-20 00:00:00,199.22
2022-07-19 00:00:00,199.315
2022-07-18 00:00:00,199.345
2022-07-15 00:00:00,199.405
2022-07-14 00:00:00,199.385
2022-07-13 00:00:00,199.36
2022-07-12 00:00:00,199.47
2022-07-11 00:00:00,199.275
2022-07-08 00:00:00,199.275
2022-07-07 00:00:00,199.41
2022-07-06 00:00:00,199.33
2022-07-05 00:00:00,199.65
2022-07-04 00:00:00,199.38
2022-07-01 00:00:00,199.415
2022-06-30 00:00:00,199.44
2022-06-29 00:00:00,199.285
2022-06-28 00:00:00,199.085
