Date,SWEN
2023-11-09 00:00:00,171.44
2023-11-08 00:00:00,171.06
2023-11-07 00:00:00,174.96
2023-11-06 00:00:00,174.78
2023-11-03 00:00:00,177.375
2023-11-02 00:00:00,180.57
2023-11-01 00:00:00,187.58
2023-10-31 00:00:00,188.985
2023-10-30 00:00:00,193.935
2023-10-27 00:00:00,195.195
2023-10-26 00:00:00,196.075
2023-10-25 00:00:00,189.835
2023-10-24 00:00:00,186.345
2023-10-23 00:00:00,189.535
2023-10-20 00:00:00,191.575
2023-10-19 00:00:00,187.83
2023-10-18 00:00:00,186.02
2023-10-17 00:00:00,196.645
2023-10-16 00:00:00,193.22
2023-10-13 00:00:00,197.18
2023-10-12 00:00:00,183.295
2023-10-11 00:00:00,181.15
2023-10-10 00:00:00,180.95
2023-10-09 00:00:00,187.535
2023-10-06 00:00:00,184.405
2023-10-05 00:00:00,178.45
2023-10-04 00:00:00,175.495
2023-10-03 00:00:00,168.385
2023-10-02 00:00:00,161.785
2023-09-29 00:00:00,158.715
2023-09-28 00:00:00,160.365
2023-09-27 00:00:00,157.995
2023-09-26 00:00:00,162.25
2023-09-25 00:00:00,158.94
2023-09-22 00:00:00,158.295
2023-09-21 00:00:00,158.385
2023-09-20 00:00:00,154.185
2023-09-19 00:00:00,142.32
2023-09-18 00:00:00,144.025
2023-09-15 00:00:00,144
2023-09-14 00:00:00,152.03
2023-09-13 00:00:00,152.55
2023-09-12 00:00:00,152.13
2023-09-11 00:00:00,158.705
2023-09-08 00:00:00,159.21
2023-09-07 00:00:00,149.5
2023-09-06 00:00:00,148.84
2023-09-05 00:00:00,148.54
2023-09-04 00:00:00,147.84
2023-09-01 00:00:00,156.125
2023-08-31 00:00:00,152.19
2023-08-30 00:00:00,143.57
2023-08-29 00:00:00,149.46
2023-08-28 00:00:00,167.76
2023-08-25 00:00:00,152.49
2023-08-24 00:00:00,155.47
2023-08-23 00:00:00,157.51
2023-08-22 00:00:00,147.04
2023-08-21 00:00:00,152.92
2023-08-18 00:00:00,149
2023-08-17 00:00:00,142.04
2023-08-16 00:00:00,148.18
2023-08-15 00:00:00,150.24
2023-08-14 00:00:00,150.11
2023-08-11 00:00:00,148.52
2023-08-10 00:00:00,159.43
2023-08-09 00:00:00,157.32
2023-08-08 00:00:00,157.38
2023-08-07 00:00:00,158.19
2023-08-04 00:00:00,159.86
2023-08-03 00:00:00,157.16
2023-08-02 00:00:00,164.59
2023-08-01 00:00:00,158.05
2023-07-31 00:00:00,156.02
2023-07-28 00:00:00,158.33
2023-07-27 00:00:00,161.15
2023-07-26 00:00:00,162.13
2023-07-25 00:00:00,164.72
2023-07-24 00:00:00,161.21
2023-07-21 00:00:00,176.34
2023-07-20 00:00:00,166.45
2023-07-19 00:00:00,175.97
2023-07-18 00:00:00,185
2023-07-17 00:00:00,185.925
2023-07-14 00:00:00,185.33
2023-07-13 00:00:00,186.46
2023-07-12 00:00:00,185.245
2023-07-11 00:00:00,197.325
2023-07-10 00:00:00,189.77
2023-07-07 00:00:00,204.45
2023-07-06 00:00:00,205.8
2023-07-05 00:00:00,200.06
2023-07-04 00:00:00,210.25
2023-07-03 00:00:00,198.1
2023-06-30 00:00:00,201.04
2023-06-29 00:00:00,204.89
2023-06-28 00:00:00,202.85
2023-06-27 00:00:00,204.665
2023-06-26 00:00:00,208.135
2023-06-23 00:00:00,208.94
2023-06-22 00:00:00,207.475
2023-06-21 00:00:00,209.64
2023-06-20 00:00:00,208.03
2023-06-19 00:00:00,209.845
2023-06-16 00:00:00,203.27
2023-06-15 00:00:00,207.165
2023-06-14 00:00:00,207.995
2023-06-13 00:00:00,209.34
2023-06-12 00:00:00,206.765
2023-06-09 00:00:00,202.205
2023-06-08 00:00:00,207.245
2023-06-07 00:00:00,207.28
2023-06-06 00:00:00,210.79
2023-06-05 00:00:00,209.735
2023-06-02 00:00:00,209.03
2023-06-01 00:00:00,212.095
2023-05-31 00:00:00,212.075
2023-05-30 00:00:00,211.775
2023-05-29 00:00:00,209.3
2023-05-26 00:00:00,211.78
2023-05-25 00:00:00,214.87
2023-05-24 00:00:00,213.405
2023-05-23 00:00:00,211.995
2023-05-22 00:00:00,212.985
2023-05-19 00:00:00,213.445
2023-05-18 00:00:00,216.59
2023-05-17 00:00:00,218.92
2023-05-16 00:00:00,218.83
2023-05-15 00:00:00,216.885
2023-05-12 00:00:00,219.43
2023-05-11 00:00:00,219.84
2023-05-10 00:00:00,217.65
2023-05-09 00:00:00,217.625
2023-05-08 00:00:00,209.815
2023-05-05 00:00:00,209.975
2023-05-04 00:00:00,209.055
2023-05-03 00:00:00,205.34
2023-05-02 00:00:00,205.765
2023-05-01 00:00:00,204.62
2023-04-28 00:00:00,204.36
2023-04-27 00:00:00,203.49
2023-04-26 00:00:00,200.73
2023-04-25 00:00:00,203.185
2023-04-24 00:00:00,199.96
2023-04-21 00:00:00,200.56
2023-04-20 00:00:00,198.185
2023-04-19 00:00:00,198.54
2023-04-18 00:00:00,195.86
2023-04-17 00:00:00,193.48
2023-04-14 00:00:00,191.27
2023-04-13 00:00:00,190.89
2023-04-12 00:00:00,190.85
2023-04-11 00:00:00,194.145
2023-04-10 00:00:00,183.845
2023-04-07 00:00:00,184.305
2023-04-06 00:00:00,182.67
2023-04-05 00:00:00,170.79
2023-04-04 00:00:00,157.64
2023-04-03 00:00:00,165.71
2023-03-31 00:00:00,158.17
2023-03-30 00:00:00,145.555
2023-03-29 00:00:00,145.57
2023-03-28 00:00:00,145.315
2023-03-27 00:00:00,145.88
2023-03-24 00:00:00,142.49
2023-03-23 00:00:00,142.185
2023-03-22 00:00:00,138.035
2023-03-21 00:00:00,130.02
2023-03-20 00:00:00,136.8
