Date,ERST
2021-10-19 00:00:00,36.135
2021-10-18 00:00:00,35.805
2021-10-15 00:00:00,36.43
2021-10-14 00:00:00,37.76
2021-10-13 00:00:00,37.765
2021-10-12 00:00:00,37.825
2021-10-11 00:00:00,36.745
2021-10-08 00:00:00,35.985
2021-10-07 00:00:00,36.835
2021-10-06 00:00:00,35.915
2021-10-05 00:00:00,32.475
2021-10-04 00:00:00,31.86
2021-10-01 00:00:00,31.71
2021-09-30 00:00:00,31.52
2021-09-29 00:00:00,31.815
2021-09-28 00:00:00,31.03
2021-09-27 00:00:00,33.68
2021-09-24 00:00:00,33.855
2021-09-23 00:00:00,33.74
2021-09-22 00:00:00,34.085
2021-09-21 00:00:00,34.37
2021-09-20 00:00:00,34.485
2021-09-17 00:00:00,31.815
2021-09-16 00:00:00,32.125
2021-09-15 00:00:00,32.09
2021-09-14 00:00:00,32.435
2021-09-13 00:00:00,34.59
2021-09-10 00:00:00,34.705
2021-09-09 00:00:00,34.915
2021-09-08 00:00:00,35.015
2021-09-07 00:00:00,35.085
2021-09-06 00:00:00,34.97
2021-09-03 00:00:00,34.775
2021-09-02 00:00:00,34.77
