Date,SEB
2022-03-07 00:00:00,111.19
2022-03-04 00:00:00,98.115
2022-03-03 00:00:00,99.14
2022-03-02 00:00:00,98.045
2022-03-01 00:00:00,102.155
2022-02-28 00:00:00,98.445
2022-02-25 00:00:00,95.545
2022-02-24 00:00:00,96.66
2022-02-23 00:00:00,92.69
2022-02-22 00:00:00,95.2
2022-02-21 00:00:00,91.8
2022-02-18 00:00:00,96.735
2022-02-17 00:00:00,91.75
2022-02-16 00:00:00,91.48
2022-02-15 00:00:00,94.54
2022-02-14 00:00:00,91.605
2022-02-11 00:00:00,91.155
2022-02-10 00:00:00,92.405
2022-02-09 00:00:00,92.62
2022-02-08 00:00:00,91.27
2022-02-07 00:00:00,88.91
2022-02-04 00:00:00,90.78
2022-02-03 00:00:00,91.525
2022-02-02 00:00:00,92.265
2022-02-01 00:00:00,91.65
2022-01-31 00:00:00,90.625
2022-01-28 00:00:00,90.725
2022-01-27 00:00:00,89.77
2022-01-26 00:00:00,90.45
2022-01-25 00:00:00,91.45
2022-01-24 00:00:00,90.605
2022-01-21 00:00:00,92.4
2022-01-20 00:00:00,90.405
2022-01-19 00:00:00,90.695
2022-01-18 00:00:00,92.475
2022-01-17 00:00:00,89.815
2022-01-14 00:00:00,89.39
2022-01-13 00:00:00,90.085
2022-01-12 00:00:00,90.075
2022-01-11 00:00:00,90.025
2022-01-10 00:00:00,91.24
2022-01-07 00:00:00,88.39
2022-01-06 00:00:00,90.415
2022-01-05 00:00:00,90.51
2022-01-04 00:00:00,91.225
2022-01-03 00:00:00,90.72
2021-12-31 00:00:00,90.94
2021-12-30 00:00:00,88.915
2021-12-29 00:00:00,88.7
2021-12-28 00:00:00,87.965
2021-12-27 00:00:00,88.575
2021-12-24 00:00:00,88.05
2021-12-23 00:00:00,88.81
2021-12-22 00:00:00,89.97
2021-12-21 00:00:00,92.3
2021-12-20 00:00:00,90.79
2021-12-17 00:00:00,90.065
2021-12-16 00:00:00,90.455
2021-12-15 00:00:00,89.92
2021-12-14 00:00:00,90.89
2021-12-13 00:00:00,90.125
2021-12-10 00:00:00,90.04
2021-12-09 00:00:00,88.535
2021-12-08 00:00:00,89.82
2021-12-07 00:00:00,90.265
2021-12-06 00:00:00,90.17
2021-12-03 00:00:00,89.515
2021-12-02 00:00:00,90.395
2021-12-01 00:00:00,89.61
2021-11-30 00:00:00,91.115
2021-11-29 00:00:00,89.955
2021-11-26 00:00:00,89.81
2021-11-25 00:00:00,89.715
2021-11-24 00:00:00,89.905
2021-11-23 00:00:00,89.885
2021-11-22 00:00:00,89.935
2021-11-19 00:00:00,90.66
2021-11-18 00:00:00,90.97
2021-11-17 00:00:00,90.205
2021-11-16 00:00:00,91.895
2021-11-15 00:00:00,89.955
2021-11-12 00:00:00,91.455
