Date,SWED
2023-04-14 00:00:00,201.27
2023-04-13 00:00:00,200.815
2023-04-12 00:00:00,200.85
2023-04-11 00:00:00,204.145
2023-04-10 00:00:00,184.43
2023-04-07 00:00:00,185.65
2023-04-06 00:00:00,196.62
2023-04-05 00:00:00,186.59
2023-04-04 00:00:00,170.05
2023-04-03 00:00:00,179.8
2023-03-31 00:00:00,162.47
2023-03-30 00:00:00,147.245
2023-03-29 00:00:00,147.22
2023-03-28 00:00:00,145.975
2023-03-27 00:00:00,149.855
2023-03-24 00:00:00,150.045
2023-03-23 00:00:00,146.08
2023-03-22 00:00:00,144.555
2023-03-21 00:00:00,147.465
2023-03-20 00:00:00,147.305
2023-03-17 00:00:00,140.69
2023-03-16 00:00:00,143.66
2023-03-15 00:00:00,142.195
2023-03-14 00:00:00,141.635
2023-03-13 00:00:00,141.635
2023-03-10 00:00:00,140
2023-03-09 00:00:00,138.28
2023-03-08 00:00:00,136.48
2023-03-07 00:00:00,138.45
2023-03-06 00:00:00,137.41
2023-03-03 00:00:00,137.495
2023-03-02 00:00:00,141.37
2023-03-01 00:00:00,140.32
2023-02-28 00:00:00,143.065
2023-02-27 00:00:00,143.795
2023-02-24 00:00:00,145.89
2023-02-23 00:00:00,144.04
2023-02-22 00:00:00,147.98
2023-02-21 00:00:00,152.985
2023-02-20 00:00:00,146.5
2023-02-17 00:00:00,155.84
2023-02-16 00:00:00,158.045
2023-02-15 00:00:00,155
2023-02-14 00:00:00,154.36
2023-02-13 00:00:00,152.97
2023-02-10 00:00:00,156.53
2023-02-09 00:00:00,153.29
2023-02-08 00:00:00,153.385
2023-02-07 00:00:00,154.495
2023-02-06 00:00:00,147.68
2023-02-03 00:00:00,150.815
2023-02-02 00:00:00,152.735
2023-02-01 00:00:00,158.49
2023-01-31 00:00:00,157.13
2023-01-30 00:00:00,153.635
2023-01-27 00:00:00,156.17
2023-01-26 00:00:00,152.99
2023-01-25 00:00:00,156.365
2023-01-24 00:00:00,156.19
2023-01-23 00:00:00,158.785
2023-01-20 00:00:00,154.175
2023-01-19 00:00:00,161.715
2023-01-18 00:00:00,160.435
2023-01-17 00:00:00,159.855
2023-01-16 00:00:00,162.295
2023-01-13 00:00:00,162.045
2023-01-12 00:00:00,158.69
2023-01-11 00:00:00,158.6
2023-01-10 00:00:00,160.905
2023-01-09 00:00:00,162.015
2023-01-06 00:00:00,168.715
2023-01-05 00:00:00,171.085
2023-01-04 00:00:00,173.255
2023-01-03 00:00:00,173.305
2023-01-02 00:00:00,169.795
2022-12-30 00:00:00,169.775
2022-12-29 00:00:00,171.285
2022-12-28 00:00:00,172.34
2022-12-27 00:00:00,172.31
2022-12-26 00:00:00,172.335
2022-12-23 00:00:00,171.865
2022-12-22 00:00:00,174.37
2022-12-21 00:00:00,173.87
2022-12-20 00:00:00,174.715
2022-12-19 00:00:00,173.53
2022-12-16 00:00:00,161.28
2022-12-15 00:00:00,165.065
2022-12-14 00:00:00,166.625
2022-12-13 00:00:00,159.945
2022-12-12 00:00:00,165.03
2022-12-09 00:00:00,164.76
