ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
25.89,54.398808,26.794052,10.146742,51.49,10.665,,41.73,,9.967,20.915915,,,,3.064,25.651697,20.63,12.215,,6.739,3.214,1.5915532,4.296254,9.744307,20.6047,12.203496,
25.775,54.23767,26.529484,10.179522,51.22,10.62,,41.395,,10.2,21.540672,,,,3.09,25.952305,20.67,12.2,,6.836,3.244,1.6042079,4.3462105,9.77234,20.626925,12.195193,
26.615,54.66421,26.492052,10.196902,52.23,10.88,,42.57,,10.38,21.830736,,,,3.11,25.952305,20.67,12.45,,6.867,3.2680001,1.6061547,4.356579,9.78092,20.91645,12.261966,
26.65,55.10972,26.919071,10.144399,52.59,10.895,,42.785,,10.42,21.692398,,,,3.17,26.929274,20.795,12.615,,6.856,3.25,1.6129687,4.317933,9.659556,20.661753,11.994875,
26.67,55.526787,27.06633,10.414714,53.1,10.86,,43.375,,10.335,21.41572,,,,3.166,26.879171,20.76,12.675,,6.941,3.285,1.629517,4.4216166,9.843826,20.925467,12.062798,
26.69,54.29454,27.321861,10.344496,52.36,10.68,,42.745,,10.435,21.62546,,,,3.132,26.75392,20.26,12.52,,6.928,3.306,1.615889,4.380143,9.735995,20.742369,11.873704,
26.865,54.645256,27.212164,10.31105,53.3,10.89,,43.265,,10.375,21.438034,,,,3.226,27.405231,20.4,12.55,,6.75,3.318,1.5769519,4.258551,9.6985655,20.803183,11.898564,
26.645,54.417767,26.886873,10.075134,53.71,10.845,,43.35,,10.27,21.152431,,,,3.24,27.680788,20.395,12.55,,6.71,3.346,1.568191,4.218963,9.584704,20.907238,11.86844,
26.795,53.687897,26.322475,10.051385,52.7,10.625,,42.585,,10.455,21.554058,,,,3.248,27.83109,20.01,12.245,,7.042,3.615,1.6450918,4.43387,9.619469,20.806635,11.851438,
27.07,53.8206,26.68558,10.199437,52.59,10.375,,42.67,,10.5,21.781649,,,,3.214,27.78099,19.96,12.145,,7.131,3.6430001,1.6665072,4.512104,9.861423,21.053438,11.986464,
26.79,54.597862,26.619078,10.264524,53.19,10.57,,42.915,,10.56,22.027088,,,,3.196,27.981394,20,12.38,,6.995,3.541,1.6460652,4.399937,9.598689,20.774076,12.012463,
26.425,54.559948,27.331533,10.380628,53.28,10.65,,43.19,,10.405,21.759335,,,,3.18,27.705835,19.7,12.49,,6.929,3.55,1.641198,4.3669467,9.832317,21.091307,12.127445,
26.395,53.081253,27.327652,10.519134,52.48,10.475,,42.19,,10.39,21.478197,,,,3.108,27.104628,19.19,12.26,,6.802,3.407,1.5847392,4.1897435,9.915751,21.102343,12.031493,
26.32,52.79689,27.516308,10.2502575,52.45,10.435,,41.555,,10.27,21.121193,,,,3.148,27.505434,19.155,12.36,,6.994,3.453,1.6178358,4.34244,9.78748,20.957973,11.812314,
25.915,50.89165,27.486067,10.0131035,50.28,10.12,,40.145,,10.31,21.263994,,,,3.114,27.104628,19.19,11.92,,7.166,3.445,1.6382779,4.432927,9.319074,20.58779,11.805519,
25.665,51.631,27.370111,10.5371475,51.29,10.23,,40.685,,10.335,21.634384,,,,3.154,27.680788,19.35,12.08,,7.167,3.489,1.6538526,4.462147,9.757207,20.72412,12.717437,
25.59,51.232887,27.03514,10.515877,52.27,10.44,,41.69,,10.555,22.098488,,,,3.12,27.630686,19.31,12.205,,7.146,3.47,1.6557994,4.4612045,9.872916,20.766068,12.5839405,
26.17,51.85849,26.943441,10.405103,52.18,10.575,,41.8,,10.5,22.232365,,,,3.17,28.156746,19.235,12.33,,7.309,3.574,1.6850022,4.590337,9.816639,20.681812,12.60754,
26.01,52.522007,27.01008,10.259459,52.98,10.66,,42.035,,10.59,22.61168,,,,3.13,27.555536,19.185,12.275,,7.378,3.63,1.7327001,4.6742263,9.604259,20.380419,12.482256,
26.09,53.631027,26.673346,10.143445,54.02,10.965,,43.39,,10.73,22.897284,,,,3.124,27.80604,19.7,12.615,,7.423,3.576,1.7180988,4.6582026,9.778109,20.383596,12.476265,
26.52,53.90591,27.05038,10.323423,53.87,11.095,,43.71,,10.48,22.535818,,,,3.122,28.006445,19.425,12.61,,7.658,3.53,1.7005771,4.8043017,9.950483,20.927904,12.6860075,
25.97,53.36562,27.480967,10.51636,54.33,11.15,,43.94,,10.635,22.723244,,,,3.162,29.634727,19.35,12.58,,7.857,3.53,1.7327001,4.874052,10.112506,21.129644,12.844909,
25.96,53.13813,26.845583,10.518019,55.94,11.305,,45.125,,10.62,23.062397,,,,3.168,29.659777,19.8,12.85,,7.856,3.467,1.7005771,4.871225,10.109552,21.15428,12.841272,
25.535,53.574154,27.612638,10.515802,56.28,11.415,,45.305,,10.67,23.062397,,,,3.118,29.23392,19.7,12.95,,7.8190002,3.449,1.6684539,4.8231535,10.014792,20.99928,12.747589,
25.735,53.555195,27.83319,10.5216675,56.11,11.42,,45.18,,10.01,22.732168,,,,3.176,29.81008,19.88,12.995,,7.87,3.491,1.6820819,4.875937,9.987491,20.795132,12.59203,
25.94,53.555195,28.402008,10.594406,56.02,11.395,,44.81,,9.943,22.834806,,,,3.092,29.23392,19.65,13.175,,7.764,3.446,1.6733211,4.7958183,9.916106,20.639711,12.594057,
25.68,52.218685,27.754574,10.503015,55.89,11.4,,44.53,,10.16,24.521646,,,,3.076,29.25897,19.43,13.02,,7.763,3.525,1.7054442,4.893846,9.848922,20.491335,12.501686,
25.17,51.26133,28.279867,10.20559,55.07,11.21,,43.56,,10.1,24.419008,,,,3.144,29.183819,19.45,12.985,,7.775,3.495,1.6947365,4.8778224,9.624394,19.824652,12.22894,
25.71,51.39403,28.373077,10.087174,54.96,11.205,,43.495,,10.225,24.432396,,,,3.18,29.509472,18.8,13,,7.735,3.471,1.6781883,4.8665113,9.584419,19.618109,12.112779,
25.38,50.815823,28.480124,9.9550905,55.36,11.3,,43.99,,10.275,24.771547,,,,3.168,29.459373,18.61,13.045,,7.809,3.551,1.7365938,4.907042,9.543856,19.74996,12.269221,
25.44,51.403507,28.428888,9.746399,55.44,11.3,,44.025,,10.05,24.258358,,,,3.218,29.534525,18.35,13.12,,7.682,3.461,1.6937631,4.811842,9.290613,19.503399,12.083921,
25.19,52.048065,28.738743,9.816349,56.47,11.515,,44.785,,9.955,23.678228,,,,3.272,30.21089,,13.29,,7.703,3.478,1.6898694,4.8184404,9.404917,19.442806,12.097516,
25.52,51.64996,28.707996,10.070338,56.19,11.35,,44.345,,9.929,23.696077,,,,3.22,29.860178,,13.3,,7.557,3.407,1.6616399,4.667629,9.677297,20.055695,12.364611,
25.6,51.99119,28.814547,9.671891,56.51,11.21,,44.23,,9.96,24.030767,,,,3.21,30.21089,,13.44,,7.567,3.424,1.6665072,4.7109866,9.359382,19.333187,11.965281,
26.585,53.441452,28.38567,10.018186,55.5,10.99,,43.41,,9.894,23.17396,,,,3.216,30.38624,,13.165,,7.535,3.3930001,1.6655337,4.739264,9.714927,19.834198,12.354918,
26.53,51.86797,27.943155,10.185353,56.14,11.19,,43.86,,9.695,22.776794,,,,3.24,30.711899,,13.265,,7.822,3.499,1.6986302,4.9202385,9.918442,20.231913,12.590827,
26.455,52.180767,27.743853,10.460385,56.5,11.235,,44.05,,9.627,22.517967,,,,3.2220001,30.21089,,13.455,,7.809,3.451,1.6937631,4.8778224,10.128818,20.8459,13.013107,
26.405,53.081253,28.265902,10.310189,57.27,11.37,,44.95,,9.736,22.745558,,,,3.262,29.910284,,13.7,,7.875,3.516,1.7385408,4.8947887,10.13862,20.684715,12.964183,
26.54,52.929596,27.736403,10.556816,56.85,10.96,,44.82,,9.997,22.973146,,,,3.28,29.108665,,13.64,,7.94,3.558,1.7628764,5.0003567,10.369638,21.081547,13.013318,
26.875,52.63575,27.346476,10.53217,57.05,11,,44.95,,10.075,23.111485,,,,3.256,29.133717,,13.56,,7.766,3.417,1.6986302,4.9079847,10.290853,20.924913,12.87437,
27.18,53.147606,27.600227,10.482525,57.61,11,,45.405,,9.98,22.339466,,,,3.208,29.133717,,13.74,,7.93,3.49,1.7619029,4.97208,10.231159,20.761818,12.757855,
27.055,50.55042,27.77443,10.399257,55.87,10.795,,44.145,,9.971,22.741093,,,,3.162,28.632708,,13.225,,7.9049997,3.526,1.7765044,4.8976164,10.137136,20.638031,12.658187,
26.045,51.55517,27.885628,10.716404,55.64,11.77,,42.46,,9.83,22.50458,,,,3.182,29.108665,,13.41,,7.86,3.493,1.7589827,4.8504877,10.358121,20.801802,12.961056,
25.61,51.915363,26.887772,10.634463,55.31,11.74,,42.51,,9.727,22.34839,,,,3.174,29.309069,,13.145,,7.84,3.492,1.7122583,4.8071294,10.357967,20.769108,12.938615,
26.455,52.98647,27.090887,10.663862,55.35,11.695,,42.725,,9.432,21.24168,,,,3.186,29.38422,,13.365,,8.121,3.452,1.7268595,4.7929907,10.498737,20.84833,13.094098,
25.975,52.512527,25.749475,10.5291195,55.26,11.52,,42.31,,9.328,21.107805,,,,3.184,29.158768,,13.235,,8.193,3.463,1.7327001,4.905157,10.412366,20.538153,12.934093,
26.125,52.237644,27.359795,10.358535,54.3,11.385,,41.985,,9.422,21.482658,,,,3.17,29.083614,,13.29,,8.044,3.478,1.7560624,4.8438897,10.205036,19.97604,12.595853,
26.555,53.071777,28.045593,10.329333,55.81,11.565,,43.575,,9.272,20.982855,,,,3.264,29.309069,,13.415,,8.143,3.5809999,1.8115479,4.924951,10.18071,19.883701,12.651684,
26.465,52.00067,28.87466,10.678661,55.47,11.495,,43.05,,9.252,20.99178,,,,3.228,29.108665,,13.32,,8.113,3.589,1.8553519,4.9683094,10.545112,20.577393,13.091007,
26.66,50.73999,29.195574,10.387531,55.85,11.59,,43.325,,9.519,22.022625,,,,3.148,28.332098,,13.465,,8.118,3.71,1.8826079,4.916468,10.218456,20.014225,12.694771,
25.775,49.8869,28.966381,10.254264,55.91,11.46,,43.3,,9.281,21.580833,,,,3.12,28.006445,,13.365,,7.94,3.724,1.8485379,4.7628284,10.185971,19.899155,12.551325,
26.08,50.44615,28.752913,10.538801,55.01,11.155,,42.415,,9.407,21.857512,,,,3.156,27.906242,,13.025,,7.929,3.707,1.8173884,4.7402062,10.365258,20.341358,12.746252,
24.75,51.92484,28.524454,10.62363,54.4,11,,41.38,,9.438,22.027088,,,,3.066,27.004425,,12.9,,7.975,3.7680001,1.8972094,4.8542585,10.423383,20.47789,12.883431,
26,52.39878,28.203686,10.527803,54.3,11.05,,41.435,,9.771,22.71432,,,,3.066,26.979376,,12.865,,8.038,3.763,1.9157044,4.891961,10.39673,20.321596,12.687496,
27.35,52.79689,28.675962,10.095532,55.09,11.16,,41.845,,9.726,22.482267,,,,3.13,28.307049,,12.995,,7.932,3.724,1.9108374,4.746804,10.0539875,19.391317,12.019833,
28.58,52.5694,28.47818,10.226628,54.99,11.095,,42.055,,10.075,23.5265,,,,3.02,27.129679,,12.97,,7.82,3.785,1.8884486,4.755288,10.102166,19.530165,12.112331,
28.62,51.61204,28.264456,9.749881,53.97,10.96,,41.255,,10.04,23.196272,,,,3.06,27.555536,,12.765,,7.89,3.7680001,1.8748205,4.844832,9.718614,18.80148,11.522051,
28.42,51.62152,28.654,10.228748,53.12,10.935,,40.86,,10.125,23.36585,,,,3.074,27.881193,,12.52,,8.055,3.878,1.93712,4.9796205,10.328721,19.962898,12.208684,
28.42,51.754223,28.80125,10.537127,53.38,11.005,,41.035,,10.14,22.990995,,,,3.16,28.65776,,12.53,,8.093,3.942,1.962429,5.0616245,10.547632,20.317848,12.570489,
28.47,51.55517,28.465612,10.721619,53.97,11.245,,41.5,,10.135,22.879433,,,,3.08,28.607656,,12.53,,7.894,3.898,1.8923422,4.9155254,10.7321615,20.652557,12.806402,
27.67,52.48409,28.679853,10.955777,53.81,11.345,,41.895,,10.165,23.089172,,,,3.2,29.158768,,12.725,,7.914,3.799,1.821282,4.9456882,10.94517,21.020668,13.01549,
28.545,53.441452,28.438711,11.034537,53.45,11.205,,41.325,,10.24,23.446175,,,,3.172,29.133717,,12.86,,7.707,3.693,1.7726107,4.827866,10.96048,21.021692,13.1354,
28.665,54.730568,28.173592,11.045522,54.05,11.205,,41.87,,10.31,23.4194,,,,3.172,29.25897,,13.105,,7.63,3.6399999,1.7473016,4.694963,10.939722,20.916664,12.912896,
28.33,55.08128,28.159153,11.138036,54.08,10.98,,41.31,,9.653,22.776794,,,,3.106,28.557556,,13.185,,7.509,3.521,1.6197827,4.4932523,10.884177,21.03851,12.980692,
27.57,54.341938,28.398214,10.901518,54.01,10.55,,41.095,,9.644,22.696468,,,,3.162,28.557556,,13.165,,7.591,3.471,1.5983672,4.4612045,10.588556,20.551188,12.752339,
27.915,53.3277,28.17092,11.273193,51.92,10.315,,39.625,,10.025,23.651451,,,,3.204,28.73291,,12.675,,7.58,3.445,1.5983672,4.471573,10.876911,21.034256,13.097623,
27.645,53.450928,28.748726,11.411247,51.72,10.26,,39.635,,9.771,22.848196,,,,3.21,28.95836,,12.71,,7.5030003,3.407,1.5973939,4.394282,10.899204,21.317715,13.184532,
27.81,53.43197,28.74658,11.163712,52.46,10.255,,39.85,,9.766,22.834806,,,,3.208,28.507456,,12.65,,7.355,3.356,1.5798721,4.363177,10.737139,20.974876,12.877747,
27.29,52.493572,28.547604,11.226726,50.9,10.105,,38.735,,9.992,23.450638,,,,3.14,28.307049,,12.42,,7.504,3.386,1.5584569,4.4461236,10.808208,21.135122,13.060695,
27.305,53.3751,27.648956,11.271623,50.52,10.14,,38.095,,10.1,23.539888,,,,3.14,28.031498,,12.425,,7.332,3.3600001,1.5574833,4.3462105,10.945062,21.300207,13.270794,
27.38,54.029133,27.905113,11.173005,52.55,10.5,,39.705,,10.205,23.749628,,,,3.294,29.484425,,12.865,,7.41,3.426,1.607128,4.49608,10.86704,21.174902,13.220572,
27.5,52.370346,27.728165,11.306146,50.92,10.345,,38.65,,9.94,22.968683,,,,3.236,28.507456,,12.38,,7.502,3.5149999,1.6635869,4.5922217,10.989447,21.30327,13.319238,
26.89,52.891678,27.825327,11.346208,51.15,10.455,,38.65,,10.06,23.348,,,,3.158,28.20685,,12.53,,7.724,3.629,1.7093381,4.7628284,10.976796,21.341425,13.347031,
27.64,53.261353,27.510788,11.233594,51.87,10.735,,39.38,,9.519,21.978,,,,3.254,29.208868,,12.58,,7.706,3.66,1.7375674,4.7609434,10.979249,21.195461,13.320335,
27.8,54.68317,27.430246,11.203749,53.69,11.095,,41.025,,10.14,23.624676,,,,3.244,29.284023,,12.985,,8.048,3.744,1.7735841,4.9334345,10.992756,21.162638,13.249823,
27.805,54.36089,27.50996,11.211386,52.98,11.005,,40.435,,10.5,24.463633,,,,3.31,29.559574,,12.76,,7.986,3.5609999,1.6684539,4.8561435,10.958259,21.157139,13.24638,
27.63,55.49835,26.974863,11.115101,55.65,11.29,,42.19,,10.885,25.217802,,,,3.23,29.008465,,13.32,,7.835,3.59,1.6489855,4.7609434,10.966617,21.158993,13.442512,
27.6,55.858543,26.15821,11.298894,55.25,11.36,,42.195,,11.01,25.659594,,,,3.212,29.133717,,13.25,,7.765,3.547,1.6373043,4.71947,11.129304,21.580252,13.606675,
27.35,56.17134,25.594408,11.315105,55.08,11.33,,42.03,,11.015,25.695295,,,,2.968,27.25493,,13.295,,7.8,3.569,1.6431448,4.7411494,11.209159,21.623716,13.600679,
27.305,55.195026,25.557827,11.442481,54.57,11.19,,41.64,,11.01,25.842558,,,,3.162,29.083614,,13.085,,7.874,3.611,1.6538526,4.8203254,11.272017,21.723667,13.656535,
27.19,55.858543,26.024427,11.649443,55.24,11.53,,42.36,,11.22,26.190636,,,,3.28,30.135735,,13.25,,8.03,3.7020001,1.6733211,4.9852757,11.414316,21.83469,13.699453,
27.35,56.067078,26.404633,11.756745,55.59,11.68,,42.72,,11.115,25.855946,,,,3.402,30.987452,,13.46,,7.884,3.645,1.6538526,4.8768797,11.574884,22.0907,13.794405,
27.26,56.067078,26.73777,11.653891,56.45,11.86,,43.2,,11.525,26.98943,,,,3.46,31.263006,,13.62,,7.838,3.632,1.641198,4.867454,11.568515,21.867052,13.7920475,
26.47,55.15711,26.672665,11.858902,55.55,11.71,,42.67,,11.66,27.542786,,,,3.428,31.212906,,13.41,,7.866,3.654,1.6509323,4.88065,11.740743,22.020607,13.923285,
25.95,54.484116,26.38104,11.908534,54.5,11.7,,41.81,,11.5,27.453535,,,,3.388,31.012503,,13.275,,8.055,3.701,1.7288065,5.0239215,11.58726,21.610992,13.768116,
25.035,54.23767,26.484703,11.838917,54.49,11.73,,41.62,,11.685,27.756987,,,,3.416,31.112703,,13.1,,7.972,3.704,1.7920793,4.9881034,11.6038475,21.540844,13.65515,
24.725,55.375122,27.230427,11.747969,56.12,12.005,,43.27,,11.855,28.029202,,,,3.358,30.73695,,13.585,,7.986,3.745,1.7881856,5.002242,11.887188,21.65396,13.5835285,
24.975,55.27086,27.010227,11.483973,54.88,11.8,,42.095,,11.93,27.810537,,,,3.466,31.663816,,13.215,,8.2630005,3.8600001,1.8495114,5.1464562,11.537237,21.30607,13.451083,
25.88,55.10972,26.676184,11.102515,54.61,11.745,,41.975,,12.05,28.546856,,,,3.486,31.964422,,13.23,,8.358,3.876,1.86898,5.244484,11.09184,20.582355,12.865811,
26.075,56.086033,26.964815,10.933953,56.27,12.085,,43.455,,11.785,28.578094,,,,3.4359999,31.513514,,13.645,,8.338,3.876,1.8592458,5.196413,10.880512,20.211246,12.512419,
26.31,55.934372,27.246267,10.934524,56.65,12.21,,43.675,,11.73,28.426369,,,,3.478,31.91432,,13.665,,8.09,3.7220001,1.794026,5.004127,10.902489,20.128494,12.378094,
25.475,56.02916,26.563404,10.959346,56.55,12.185,,43.78,,11.67,27.00728,,,,3.456,31.889269,,13.72,,8.232,3.741,1.8057072,5.119121,11.023499,20.122429,12.086799,
25.61,53.88695,26.200178,11.196237,55.07,11.875,,42.36,,11.73,26.726141,,,,3.438,29.960382,,13.2,,7.93,3.634,1.7365938,4.9079847,11.185584,20.506905,12.226289,
26.63,54.9391,26.214727,11.251831,55.49,11.965,,42.99,,11.615,26.279886,,,,3.53,30.26099,,13.355,,8.338,3.797,1.8242024,5.275589,11.273162,20.519928,12.414107,
26.49,51.545692,26.199778,11.541135,52.85,11.45,,40.635,,11.98,27.364283,,,,3.5019999,30.235937,,12.47,,8.611,3.91,1.8903953,5.4480796,11.670933,21.286743,12.849147,
26.66,54.010178,26.222605,11.184335,55.58,11.94,,43.54,,12.09,27.64096,,,,3.458,29.910284,,13.155,,8.796,3.93,1.9293324,5.530084,11.465566,20.908432,12.538439,
26.71,55.924892,26.606266,11.341447,57.82,12.25,,45.475,,12.025,27.426758,,,,3.438,29.910284,,13.66,,8.974,3.955,1.93712,5.5847535,11.558508,21.25029,12.747091,
26.66,57.66899,26.677248,11.658808,58.94,12.74,,46.795,,12.05,27.34197,,,,3.446,30.937351,,14.21,,9.015,3.943,1.93712,5.603605,11.896083,21.742977,13.142684,
25.365,58.237717,26.708372,11.684318,59.34,12.9,,47.215,,12.115,27.578485,,,,3.3600001,30.135735,,14.525,,9.008,3.933,1.9361465,5.5951214,11.824962,21.486162,13.152541,
25.35,58.019707,26.070438,11.672944,59.12,12.88,,47.3,,12.005,27.154543,,,,3.526,30.8622,,14.09,,9.057,3.974,1.9955255,5.655446,11.835218,21.40941,13.172645,
24.955,57.991272,26.168533,11.792646,58.15,12.615,,46.7,,12.015,27.221481,,,,3.51,31.212906,,14.11,,9.024,3.938,1.9721633,5.672413,11.8794365,21.404684,13.168212,
25.2,58.26616,26.54197,11.744703,58.69,12.75,,46.985,,11.795,26.775229,,,,3.51,31.237959,,14.16,,9.269,4.009,1.9926051,5.8364205,11.798776,21.229145,12.992066,
24.795,57.70691,26.581116,11.229318,57.93,12.635,,46.23,,11.65,26.511938,,,,3.514,31.313108,,14.175,,9.366,4.03,1.9926051,5.943874,11.142855,20.524036,12.569702,
25.4,60.446278,26.545948,11.304092,59.64,12.955,,47.91,,11.65,26.311125,,,,3.596,31.81412,,14.785,,9.271,3.974,1.9721633,5.8477316,11.239063,20.657335,12.625641,
25.98,60.180874,26.533215,11.466461,60.45,13,,48.33,,11.365,25.463243,,,,3.558,31.638765,,14.855,,9.27,4.028,1.9906585,5.896745,11.195258,20.87178,12.626971,
26,60.474716,26.714626,11.344104,60.25,13.045,,47.875,,11.09,24.463633,,,,3.536,31.613714,,14.62,,9.254,4.004,1.9906585,5.9146543,11.300681,20.842754,12.531684,
25.435,61.93445,26.906206,11.647781,60.68,13.205,,48.095,,10.9,24.012918,,,,3.462,30.987452,,15.06,,9.119,3.9720001,1.9848177,5.8326507,11.495807,21.287325,12.749772,
25.055,60.133476,26.82316,11.608367,60.45,13.03,,48.17,,10.805,23.829954,,,,3.412,30.9123,,15.065,,9.284,4.08,2.016941,5.912769,11.381388,21.238771,12.829409,
25.755,60.417843,26.564863,11.502294,59.76,12.94,,44.645,,11.225,24.40562,,,,3.416,31.237959,,15.61,,9.214,4.059,2.0188875,5.923137,11.127103,20.77488,12.641869,
26.75,60.796993,26.608782,11.337131,59.55,14.405,,45,,11.66,25.1464,,,,3.352,30.73695,,15.725,,9.266,4.157,2.033489,5.9165397,10.941773,20.537195,12.488666,
26.4,60.152435,26.38235,11.277173,59.31,14.345,,44.8,,11.675,25.253504,,,,3.21,29.509472,,15.49,,9.303,4.163,2.0354362,6.124849,10.8713665,20.290369,12.450746,
25.97,58.93915,26.546326,11.507775,57.66,14.235,,44.58,,11.77,25.235653,,,,3.068,28.282,,15.45,,9.296,4.236,2.0685325,6.0975137,10.962333,20.523626,12.674105,
26.415,58.901234,26.287693,11.773578,56.23,14.19,,44.12,,11.465,24.053082,,,,2.962,27.355131,,15.345,,9.14,4.196,2.0325158,6.0381317,11.22522,21.031158,12.989065,
26.42,59.725887,26.02341,11.858814,56.76,14.295,,44.475,,11.58,24.236044,,,,3.05,28.457354,,15.51,,9.297,4.189,2.0480905,6.174805,11.250397,21.209238,13.058298,
26.955,59.128727,26.10402,11.692529,55.71,14.075,,43.885,,12.16,25.730995,,,,3.244,30.31109,,15.27,,9.385,4.293,2.1736627,6.288856,11.129674,21.080536,12.971787,
25.97,60.228268,25.821074,11.874462,57.21,14.31,,45.265,,12.07,25.40523,,,,3.258,30.611696,,15.56,,9.397,4.33,2.1464067,6.33033,11.318683,21.483051,13.188161,
26.78,60.53159,26.171345,11.839235,57.09,14.385,,45.65,,11.985,25.066076,,,,3.344,31.212906,,15.735,,9.348,4.3389997,2.1619816,6.30111,11.241402,21.35119,13.13184,
26.325,61.090836,26.116894,12.057461,56.85,14.29,,45.33,,12.075,25.07054,,,,3.252,30.185837,,15.66,,9.397,4.361,2.1921577,6.3718033,11.497149,21.474995,13.409216,
26.76,60.76856,25.857807,12.184003,57.05,14.33,,45.125,,12.04,24.722462,,,,3.266,30.060585,,15.695,,9.347,4.32,2.1619816,6.327502,11.427904,21.559637,13.348703,
26.715,61.517384,25.276564,12.065452,57.45,14.39,,45.315,,11.655,23.874578,,,,3.478,32.365227,,15.86,,9.366,4.312,2.1824236,6.375573,11.316787,21.201344,13.221916,
26.405,61.327805,25.408781,12.125936,57.31,14.215,,44.845,,11.515,24.258358,,,,3.452,32.39028,,15.81,,9.267,4.267,2.1687953,6.2492685,11.270624,21.27452,13.286631,
26.975,61.451035,25.813292,12.104466,57.55,14.305,,44.875,,11.43,24.700148,,,,3.388,31.864222,,15.9,,9.279,4.266,2.1717157,6.2002544,11.238315,21.285671,13.297203,
26.705,60.76856,25.325403,11.946018,56.29,14.195,,44.195,,11.48,24.713537,,,,3.416,32.239975,,15.61,,9.227,4.308,2.1824236,6.236072,11.027925,21.126955,13.234486,
26.03,59.858597,25.86603,11.898442,56.36,14.12,,43.78,,11.435,24.731384,,,,3.386,32.56563,,15.565,,9.019,4.274,2.1580877,6.105997,11.068568,21.10249,13.050783,
26.1,59.54579,26.374653,11.722588,55.77,14.02,,43.555,,11.775,25.391842,,,,3.2220001,30.8121,,15.49,,8.722,4.189,2.0996823,5.8854346,10.959706,20.920145,13.011108,
26.1,57.94388,26.620478,11.650156,54.49,13.61,,42.45,,11.87,25.565882,,,,3.18,30.235937,,15.175,,8.46,4.096,2.0441968,5.684666,10.815709,20.796972,12.961283,
26.395,56.35144,26.294016,11.586018,52.38,13.2,,40.955,,11.9,25.414154,,,,3.126,29.935331,,14.61,,8.352,4.002,1.9974723,5.653561,10.790275,20.816637,12.840963,
25.105,54.29454,26.270597,11.624986,50.93,12.675,,39.5,,11.805,24.883112,,,,3.154,30.461391,,13.99,,8.55,4.072,2.0441968,5.7845793,10.8857,20.946404,12.950168,
25.085,53.78269,26.3875,11.3730345,50.5,12.65,,39.275,,11.8,25.525719,,,,3.15,30.235937,,13.915,,8.837,4.187,2.1074696,5.9523573,10.815638,20.366413,12.719894,
25.585,54.910664,26.390022,11.609096,51.97,13,,40.395,,11.94,24.646597,,,,3.254,31.43836,,14.385,,8.84,4.202,2.1181774,5.9985433,10.938299,20.794668,13.039092,
25.38,56.75903,25.97193,11.518137,54.27,13.37,,41.98,,12.19,25.083925,,,,3.288,31.989471,,14.85,,8.963,4.21,2.135699,6.0381317,10.923304,20.667755,13.034108,
24.9,57.157135,25.091135,11.085305,54.71,13.48,,42.315,,12.34,25.025915,,,,3.27,31.864222,,14.93,,8.792,4.156,2.1074696,5.904286,10.849676,20.45694,12.767683,
25.79,57.792217,25.456163,11.032351,55.37,13.675,,42.97,,12.13,24.68676,,,,3.156,31.062603,,15.23,,8.823,4.166,2.1103897,5.961783,10.79602,19.884012,12.747356,
25.715,56.8159,25.606958,11.083498,54.15,13.34,,41.87,,12.035,24.320833,,,,3.176,31.062603,,14.81,,9.3880005,4.354,2.2262278,6.3897114,10.783655,19.961006,12.758763,
25.6,57.157135,25.452465,11.409521,54.81,13.425,,42.09,,12.115,24.468098,,,,3.212,31.688866,,14.63,,9.324,4.321,2.2272012,6.347296,11.14144,20.492102,12.974696,
24.735,58.891758,25.564964,11.34981,57.63,14.135,,44.455,,12.255,24.999138,,,,3.3,32.56563,,15.485,,9.328,4.296,2.2281744,6.3406982,11.307061,20.775923,13.152932,
24.65,58.730618,25.507942,11.549948,57.03,14.07,,44.135,,12.385,25.298128,,,,3.324,32.690887,,15.3,,9.3880005,4.441,2.2564042,6.4104486,11.496077,20.901957,13.401071,
24.545,58.30407,25.45345,11.878798,56.86,14.05,,44.03,,12.205,25.101776,,,,3.306,32.265026,,15.295,,9.402,4.455,2.2602978,6.39631,11.569287,21.249495,13.349891,
24.075,58.417816,25.174047,12.021911,57.36,14.07,,44.335,,12.47,25.695295,,,,3.28,31.663816,,15.375,,9.025,4.35,2.1902108,6.0381317,11.552138,22.143377,13.5627165,
23.83,57.725864,25.17555,11.920259,56.32,13.855,,43.75,,12.545,26.471775,,,,3.282,31.91432,,15.3,,8.909,4.317,2.1931312,5.9881754,11.397815,21.900011,13.339978,
24.105,55.517303,24.963907,11.897797,53.61,13.175,,42.405,,12.65,26.46285,,,,3.352,32.114727,,14.58,,8.844,4.27,2.1707425,5.938219,11.341425,21.901789,13.369601,
24.32,55.27086,24.56248,11.754139,53.08,13.065,,42.055,,12.64,26.404837,,,,3.368,32.44038,,14.375,,8.91,4.237,2.2096794,5.971209,11.230545,21.670359,13.263542,
23.965,54.796917,24.740595,11.767923,53.14,12.975,,41.645,,12.485,25.869333,,,,3.258,31.288057,,14.25,,8.854,4.261,2.1989717,5.9759216,11.261891,21.522486,13.14066,
24.32,55.55522,24.461893,11.636502,53.67,13.065,,41.925,,12.54,25.922884,,,,3.28,31.313108,,14.36,,9.028,4.345,2.2573774,6.1088247,10.972172,21.376448,13.029758,
