ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
9085.97148,22192.51037,170456.7895,353965.8026,63431.70334,33196.47293,,32244.53853,,12256.02648,34550.79049,,,,43681.98569,32560.82918,#N/A,48692.2792,,52544.58194,23471.3238,9236.137057,88314.54584,209035.744,214967.8826,228110.1556,
9352.447833,21720.41933,169246.4485,360850.7085,61699.82298,30851.98051,,31000.4942,,11999.86201,34074.94221,,,,43797.56659,33118.05244,#N/A,47785.57008,,52911.85254,23528.47467,9252.234691,88441.08865,208619.8445,214854.6924,227906.5161,
9103.163873,21590.90674,168439.5494,366723.1573,61269.96608,30697.39749,,31097.11826,,12182.02293,34137.0096,,,,43529.10876,33000.51654,#N/A,47476.903,,51324.49625,22614.08121,8978.571065,86289.82063,212586.2672,218137.5021,232367.9962,
9393.278536,21494.81737,167330.0612,377253.0261,60316.80924,30826.21626,,30919.97467,,12051.0949,33364.6174,,,,43424.70666,33704.02968,#N/A,47650.52869,,50035.9384,22259.75372,8785.397531,84082.30763,217071.0255,222325.9199,235405.1504,
9281.530441,21093.74828,164606.7901,379682.991,58871.49857,29203.10556,,29716.18703,,12569.11543,34026.66786,,,,42550.36581,32502.17005,#N/A,46280.81527,,50446.78327,22602.65076,8877.96013,85305.57716,218510.5245,219835.5107,235150.884,
9146.144035,20684.32179,162892.1391,378265.514,57395.03705,27914.9227,,29237.09057,,11954.32178,32978.41998,,,,42699.50544,31739.86307,#N/A,44833.93691,,49799.39063,22242.60874,8789.4217,84490.06191,217409.8157,221873.1245,233621.7219,
9361.044029,20410.67594,163396.4491,381302.978,57525.86203,28340.02295,,29430.33869,,12090.94247,32978.41998,,,,42145.816,31388.17386,#N/A,43252.01716,,51268.47303,22711.23523,9079.182961,86346.0589,219270.0279,221080.724,232624.6319,
9283.6799,20214.3185,161681.7981,384340.4419,56940.26517,27940.68695,,29337.74153,,12404.0325,33771.50307,,,,41623.82022,30655.36789,#N/A,42615.39083,,50627.30782,22282.61325,9042.962563,84305.82358,220011.4335,221080.724,232609.3561,
9309.46767,20485.87659,160471.4571,374418.0412,58771.81967,28275.61479,,29969.8294,,12216.17783,33164.62216,,,,41008.60136,29804.65863,#N/A,42981.93438,,50776.7011,22014.01071,9143.574458,85271.67984,214771.9856,217345.1016,227732.2717,
9249.295934,20189.25268,159866.2789,381505.457,58566.24027,27979.33086,,29647.74512,,12238.94849,32985.31782,,,,39856.48156,29453.27558,#N/A,43174.84855,,49376.0968,22299.75824,9228.08776,85658.02893,218911.9324,221307.1216,230969.521,
9253.594032,20352.1869,159462.837,373608.0632,60808.96308,27902.04058,,29921.51584,,12347.10694,33412.89174,,,,39934.78476,29834.52705,#N/A,43483.51932,,47533.51933,21882.56671,9006.742166,81891.16975,215515.7899,219382.7153,230003.0823,
9232.103541,20011.6962,159059.3798,372393.0652,60310.57812,28327.14083,,30320.09276,,12762.66167,34833.54137,,,,38791.98985,29147.92906,#N/A,44467.39336,,47309.4205,22082.59066,9030.889097,82236.12123,214532.0422,220061.9084,227848.8389,
8834.53888,20049.29653,161580.9299,377253.0261,58802.97052,27438.29396,,28987.4751,,12500.80454,34461.13963,,,,37941.87189,28808.05138,#N/A,43367.72798,,47396.56905,23048.41772,9376.992559,83132.99247,216045.0109,221420.3291,231353.2806,
8939.839418,19934.4062,161580.9299,387985.4048,58279.67059,27219.30278,,28854.6151,,12546.34585,34971.46921,,,,39519.0452,30479.44508,#N/A,42904.72776,,47365.44669,22545.50125,8954.424134,82236.12123,216031.727,221080.724,231346.2302,
8896.860075,20047.20718,161782.6509,381505.457,59369.88352,27721.69577,,29196.82773,,12631.73365,34964.574,,,,37460.87983,29077.76456,#N/A,43194.10244,,49189.34778,23299.87664,9381.017687,84788.75171,214584.9824,218816.7125,228678.7349,
8703.449753,19944.85135,163396.4491,384745.4309,59182.98798,27786.10393,,29148.51724,,12534.96052,34564.58353,,,,37930.68193,29365.14273,#N/A,42634.64522,,49836.73746,24025.67523,9550.044289,86223.74568,215922.0119,221759.917,231658.1928,
8553.019593,20314.58657,164405.0692,380695.479,60858.80252,28301.37658,,29973.85323,,12404.0325,34461.13963,,,,38471.3275,29775.574,#N/A,43618.52207,,49737.13996,23654.20276,9501.751385,85713.21696,213600.027,220061.9084,229677.0191,
8436.9734,20575.69951,162387.829,377658.0151,61463.09274,28726.47682,,30678.40992,,12495.11296,34978.36705,,,,40853.85936,31886.91224,#N/A,43888.60461,,49656.21885,24888.63373,9855.903184,84485.19782,209105.591,216213.0958,225678.1263,
8424.079925,20222.67431,163799.891,370975.5883,61051.92444,28984.11438,,30444.90203,,12352.7996,33592.19609,,,,40300.15897,31300.57985,#N/A,43927.18889,,48940.35107,24574.31213,9618.459956,83450.34336,205383.959,214967.8826,222382.0243,
8634.68182,20546.45499,164304.201,373405.5532,61550.3094,29447.861,,30658.28157,,12626.04098,33730.12393,,,,40594.72665,31387.94117,#N/A,44756.73233,,48672.68093,24831.48286,9453.457522,84085.05173,204949.9452,215873.4906,222253.7066,
8561.61579,20181.65292,162690.4181,372595.5752,60142.37593,28468.84173,,29559.17179,,12398.33983,33357.71956,,,,41543.64078,32208.84325,#N/A,43946.48102,,47633.11682,24151.40333,9288.455089,83560.73258,205172.9985,215533.8855,222629.2407,
8456.314432,19933.32063,159462.837,366520.6473,59482.0199,28030.85936,,29269.29654,,12922.05302,34337.00484,,,,41267.72312,31534.59845,#N/A,43579.9378,,46886.12668,23705.63636,9175.769728,82926.02421,203755.2368,214062.2918,221745.1739,
8533.678561,19599.42946,159059.3798,364698.1813,58080.31755,27618.64123,,28073.56578,,13263.6042,35254.22009,,,,40553.70809,31153.87359,#N/A,42808.27076,,46210.98492,23614.19824,9163.696262,83188.1805,203649.1446,214401.8797,222307.8775,
8510.03943,19296.84095,158353.3488,364495.6714,57301.59403,27644.40302,,27465.63315,,13263.6042,34943.88311,,,,41590.25054,31740.45091,#N/A,42306.68627,,45649.39259,23328.44935,8994.6687,82084.341,202869.1114,213949.0844,223389.709,
8626.085624,18914.95219,158454.217,362470.6954,57419.95677,27116.24825,,27364.98219,,13451.45779,35212.84358,,,,40220.00165,30831.14654,#N/A,41342.10155,,46173.95663,23751.35815,9010.767294,84857.74332,199493.4987,213156.6838,219772.2252,
8735.68508,19019.29327,159462.837,372798.0852,55987.10834,26549.44956,,26962.37837,,13787.31739,36578.32365,,,,40732.68725,30977.57113,#N/A,40589.72665,,45525.96593,23854.22535,8471.489339,76135.71127,202004.7233,215647.093,222562.1443,
8729.237523,19167.45743,157344.7288,371583.0872,57737.3855,26691.148,,27268.35813,,13844.24295,37033.48367,,,,39000.77933,30333.25318,#N/A,41322.80941,,45168.03068,23797.07721,8427.220604,74122.20084,203098.1863,216665.8912,223074.2211,
8585.25492,18697.92253,154924.0468,368343.1133,56429.27396,25750.7751,,26929.63654,,13383.14799,35730.071,,,,40755.06718,31828.47634,#N/A,40223.18343,,46636.80881,24225.69782,8628.443435,86278.74644,204298.9494,216552.701,222365.5737,
8241.414438,18558.10586,150284.3884,372190.5862,55980.78387,25931.11992,,26893.40439,,13838.55029,36619.70016,,,,41657.37894,33147.99433,#N/A,40107.43429,,46118.41566,23865.65716,8483.562805,83497.59434,205289.9429,219043.1102,222503.2729,
8510.03943,18873.21639,152099.9075,378467.9931,57924.25518,26536.56743,,27199.37503,,13730.39292,36185.23102,,,,41465.35947,32825.51222,#N/A,41573.59982,,45982.64722,23985.67071,8632.467604,82969.04523,206813.7969,219722.3205,224209.0293,
8404.738892,18491.32763,143829.2262,374013.0522,56105.36366,25905.35813,,26430.41854,,13730.39292,35668.0036,,,,41690.93367,33030.72786,#N/A,40223.18343,,46741.71985,24414.29133,8853.813198,84441.42305,205603.3728,218250.7096,221987.6898,
8118.921507,18814.78563,146552.4972,374013.0522,57058.41282,26278.92988,,26716.26123,,14009.32696,36254.19363,,,,42555.96079,34349.75599,#N/A,39933.80875,,48877.0043,25774.45311,9284.42996,88481.02141,205405.6963,218137.5021,221929.9936,
7882.531842,19031.81369,149981.7993,383530.433,58590.76703,26794.20253,,27199.37503,,14020.71121,36323.15623,,,,42037.6987,34672.2381,#N/A,39932.57059,,48469.69603,24922.9237,8873.935001,88040.56281,207479.2842,221080.724,223665.1261,
7742.846518,19611.95148,147661.9701,377658.0151,61580.72948,28082.38539,,28471.57941,,13952.4014,36226.60753,,,,39308.40182,33089.13926,#N/A,41861.68021,,48488.2087,24968.64276,8821.616969,88355.17438,204959.6062,219495.9056,222689.2868,
7809.465811,19405.35498,149477.4892,378265.514,61368.93813,27721.69577,,28173.65933,,13849.93562,35723.17316,,,,40689.82951,34496.33978,#N/A,41784.51406,,49173.22769,25208.6726,8926.253033,89890.47571,202993.3182,219043.1102,219460.2626,
7669.780487,19411.61519,151494.7294,376038.0281,60833.24124,27670.16727,,28032.74833,,13582.3869,35074.91574,,,,40111.89552,34437.59493,#N/A,41553.02296,,49518.82411,25603.00323,9063.085326,90217.67078,202348.3439,216779.0987,220098.2885,
7553.735113,19520.13081,152705.0703,369153.1223,62415.42452,27824.7503,,28391.05839,,13593.77114,34385.27919,,,,39216.21491,34056.68637,#N/A,42131.75438,,49623.73809,25705.87316,9107.354061,90343.51181,198960.6549,214628.2947,218885.8081,
7315.195989,19576.4743,157042.1397,370570.5992,61773.82957,27863.39421,,28548.0736,,13286.37486,33316.34305,,,,40469.44579,34877.33407,#N/A,42247.49992,,48784.4321,25431.55335,9006.742166,89223.50207,198729.1648,214062.2918,218317.2292,
7325.940825,19591.08199,160370.5889,371380.5773,61792.51607,27979.33086,,28564.17473,,13377.45532,33709.43567,,,,40083.98009,35023.72192,#N/A,42536.86563,,49247.28428,25414.40973,8954.424134,89261.25258,197204.1198,213835.8769,218689.2189,
7573.076146,19451.26531,159261.1007,367735.6453,60696.53952,27476.94033,,28024.69776,,13309.14443,33571.50784,,,,39299.98996,34320.43867,#N/A,41553.02296,,49531.16589,25203.11831,9059.060198,89097.65504,199961.326,211798.2804,212851.5897,
7706.313912,19286.4062,155932.6668,371785.5972,60372.5229,27296.59552,,27746.90564,,13280.6822,33212.89651,,,,39698.51417,34144.41789,#N/A,41475.85681,,48019.18857,24259.41515,8781.372403,85989.30788,198854.5791,210100.2718,210378.3333,
7581.671522,18906.60471,161278.3408,354775.7806,61363.26035,27309.47764,,28358.85306,,12990.36282,32943.93867,,,,39022.54756,34055.97607,#N/A,42208.91685,,48482.03781,24287.66772,8829.666266,85825.71034,192785.5856,200591.4132,202999.7916,
7588.11908,18622.79682,161580.9299,358420.7435,59169.93246,26652.50409,,27283.91979,,12956.20792,32806.01084,,,,38635.21702,33879.96753,#N/A,40279.80723,,47655.07949,23660.41488,8471.489339,83510.17785,192339.4955,200251.808,203554.2705,
7659.035651,18689.57506,160874.899,341208.4479,59500.17669,27077.60433,,27525.47976,,12944.82259,32668.083,,,,36849.99738,32091.22163,#N/A,40414.84799,,49037.45925,24135.09307,8600.272335,85297.16123,182792.4363,192101.3702,197269.3103,
7760.038911,18111.52613,164707.6582,341815.9469,57886.34023,26214.52172,,27670.41451,,13314.8371,33295.65216,,,,37442.18523,32589.58036,#N/A,40183.35322,,50697.54974,24417.64031,8861.861536,88229.33335,185421.8294,191308.9696,198105.0815,
7861.04217,18493.41489,164505.9373,353560.8136,60060.97102,26910.13919,,28463.52577,,13354.68466,33323.23826,,,,36974.13681,32296.61151,#N/A,41745.93098,,50796.28989,24547.61021,8837.715563,87839.21477,194073.1023,196176.5977,205669.6181,
7732.101682,18950.42777,163396.4491,351535.8377,61624.96279,27605.75911,,29401.57485,,13684.85269,33481.85435,,,,36740.10889,31827.47212,#N/A,43231.34627,,51401.08434,24796.25168,8990.644531,88493.60491,193967.01,195836.9926,206805.6205,
7626.801144,18789.7432,164909.3792,353358.3036,61631.19516,27811.86817,,29623.0038,,13849.93562,34033.56307,,,,36137.4037,30830.73016,#N/A,43655.74906,,52826.66329,25711.70227,9405.163659,91765.54961,196045.4449,196289.7879,206866.8417,
7809.465811,18829.39332,166422.3093,355585.7896,62285.45126,27824.7503,,29977.28705,,13639.31137,34102.5283,,,,35585.57664,30097.99768,#N/A,43636.4612,,53449.96748,25926.43527,9465.530988,92872.98185,199325.8341,197761.3989,208085.1969,
7794.422877,19428.31014,164707.6582,360850.7085,64491.23914,29022.76075,,31116.63406,,13445.76621,33681.84958,,,,35297.87333,29951.35265,#N/A,45044.71034,,51647.93766,24841.45848,9175.214955,89852.7192,203164.427,200025.4103,209785.0594,
7736.39978,19553.51913,166624.0302,364900.6604,64703.09213,29409.21463,,31627.92944,,13844.24295,34205.97221,,,,36615.97316,31739.61814,#N/A,45295.49297,,53456.13543,25700.39855,9525.322376,92810.05833,202948.6361,200817.8109,210414.8599,
7837.40304,18806.43816,164909.3792,375430.5292,62142.14005,28546.13201,,30609.36242,,13679.16002,34316.31395,,,,36672.44616,32824.55699,#N/A,43771.49829,,53110.54196,25338.74142,9279.844693,91501.27805,208529.2726,204100.6379,214981.1568,
7931.958742,19052.68319,162993.0072,373608.0632,63631.35766,29241.75193,,31495.07514,,13331.91509,33516.33565,,,,36113.15904,32267.90652,#N/A,44485.26679,,52499.57955,24581.51599,8998.149762,90305.7613,208323.1428,203421.4275,213271.875,
7966.342708,19019.29327,164405.0692,366723.1573,63593.9682,28507.48564,,31406.50356,,13166.83108,33999.08177,,,,36659.39123,33382.1109,#N/A,44811.32416,,53308.02815,25095.75047,9179.238881,91224.42299,204036.0609,200817.8109,211993.4737,
7936.25684,19054.76886,162791.2709,375228.0501,63170.25745,28571.89626,,31559.48888,,13713.31493,34826.64616,,,,36838.13859,33704.42157,#N/A,44541.26139,,52925.40344,25090.09995,9187.287691,90393.85182,208859.6095,204893.0385,214545.5766,
8265.053569,19198.76007,162791.2709,380290.49,64254.46142,29125.81528,,32119.09688,,13405.91756,34109.42351,,,,35916.69432,32501.82715,#N/A,45447.90332,,52660.03451,24734.09064,9058.512482,89865.3027,211378.0798,205685.439,215628.5829,
8303.735633,19015.12033,163699.0382,374418.0412,63905.52008,28945.46801,,31950.00736,,13405.91756,34612.85788,,,,37251.57898,33557.57114,#N/A,45447.90332,,52758.77466,24988.38262,9159.118294,90116.99076,207878.2768,204553.4333,213975.8223,
8338.119599,18894.08429,163900.7591,378873.013,63157.79747,28391.55144,,31648.06046,,13292.06753,34661.13223,,,,38175.82074,33791.76119,#N/A,44830.61489,,52332.95077,24852.75951,9006.197613,89223.50207,209306.8905,205685.439,215303.6947,
8211.32857,19115.28688,164102.4801,378063.0041,63706.12707,28662.06866,,31801.04578,,13018.82615,34295.6257,,,,36762.75231,32413.58407,#N/A,44965.64627,,49708.02265,24513.70444,8817.012917,87071.56711,205814.3333,203761.0327,215115.35,
8121.070966,18800.17635,163396.4491,387782.8948,62559.61843,27966.44874,,31241.43779,,12893.5897,34199.077,,,,36747.56883,32501.53323,#N/A,44367.64856,,48409.59107,23767.78273,8471.877369,84000.97045,206027.709,203761.0327,215234.2484,
8333.821501,18704.18274,163396.4491,383125.444,61899.12521,27515.5867,,30601.31185,,12301.56671,33295.65216,,,,38191.40967,34026.53908,#N/A,44348.35784,,51243.6106,24174.64936,8680.564246,85699.86331,206352.0077,202629.027,213732.1312,
8426.228564,18217.95449,161883.519,384137.9319,59593.6432,26729.79437,,29345.21168,,12238.94849,33226.68956,,,,37321.77942,33645.56929,#N/A,43518.87512,,51955.08538,24163.34833,8788.9206,85800.53734,206243.5167,202515.8195,212776.2678,
8486.40112,18194.99932,160067.9998,378063.0041,60615.53299,27219.30278,,29784.04276,,11715.2353,32185.33688,,,,38488.69766,34525.04477,#N/A,44329.06711,,51362.19162,23942.96213,8692.60299,85133.56369,203833.5372,201949.8166,212577.3474,
8578.807363,18128.22109,159967.1471,374013.0522,60272.82877,27038.95796,,29775.98912,,11851.85599,33206.0013,,,,37905.8347,34407.7755,#N/A,43962.5544,,50508.42753,23366.5693,8339.441613,83925.46344,201860.0035,201383.8138,210675.0205,
8733.535621,18048.92084,160774.0308,370368.0893,59631.02791,26794.20253,,29317.03009,,12426.80207,34509.41398,,,,37635.17983,34026.66155,#N/A,43557.45657,,50259.41419,23038.81525,8243.124004,83510.17785,200762.9176,200025.4103,209603.7647,
8914.051648,17955.0145,161883.519,362875.6844,59257.1666,26652.50409,,28902.35685,,12443.88006,34681.82312,,,,37160.3404,33498.961,#N/A,42959.45886,,50188.26671,22812.77854,8323.38804,83472.42134,196812.1942,197308.6035,209343.6231,
8918.349747,17760.94001,162892.1391,363078.1944,58627.83047,26472.15682,,28608.46052,,12199.10092,34916.29965,,,,35543.351,32267.04926,#N/A,43036.61807,,51545.9888,23440.02868,8592.273423,83930.158,197254.6448,197308.6035,208445.4556,
8761.47285,16742.57158,161883.519,364495.6714,58453.36218,25866.71176,,28322.61784,,12318.64362,35764.5523,,,,35834.78063,32560.5965,#N/A,42457.91108,,51184.32575,23225.29568,8471.877369,83188.61702,197477.6981,196742.6006,208326.5381,
8510.03943,17203.75899,161278.3408,363888.1724,59905.19508,26923.02131,,29244.56271,,12358.49118,36267.98667,,,,34358.71169,30888.55373,#N/A,43480.29735,,50472.85662,23146.1831,8455.824753,79696.82581,195521.0545,196176.5977,206358.2899,
8338.119599,17155.76139,160370.5889,365913.1484,60017.35395,27064.72221,,29079.50001,,12534.96052,36640.39104,,,,34749.77607,31856.2478,#N/A,43827.51934,,51445.19607,23197.04042,8479.903198,81279.25345,197937.0555,197082.2058,209414.2445,
8346.715796,17195.41151,161278.3408,361458.2075,60652.91769,27489.82246,,29131.83637,,12933.43727,37509.33195,,,,36871.70826,33938.21973,#N/A,43866.10079,,51706.06638,23722.57592,8672.53746,81926.61489,196624.1785,195270.9897,208327.7132,
8393.994057,17475.04486,160269.7208,367533.1353,61836.81579,28314.2587,,29848.4565,,12677.27388,37019.69063,,,,36397.80125,34143.68309,#N/A,44406.23001,,50911.59281,23524.79447,8668.524545,80919.61392,197941.8859,197648.2086,209789.7595,
8262.904929,17723.37716,161681.7981,366723.1573,61892.8976,30053.30606,,30601.31185,,13366.06999,38226.5546,,,,36082.79589,34026.72278,#N/A,44464.0985,,52044.01549,23705.62438,8953.461587,83796.75301,198387.9594,197761.3989,209481.3219,
8488.549759,17149.50118,159664.558,368950.6123,60733.92422,29641.08793,,30319.49291,,13479.92111,38309.31025,,,,36161.64848,34231.76696,#N/A,43267.65404,,52814.77512,24587.1665,9230.3728,84252.30174,200473.6402,199346.2172,212722.0966,
8497.145955,17696.24905,157344.7288,365710.6693,61519.03629,30246.53299,,31003.90771,,13348.99309,37916.21762,,,,37228.67577,34964.74438,#N/A,43904.22659,,51528.20051,24349.82876,8993.593605,81986.551,201344.0664,200591.4132,212463.1301,
8479.953562,17842.32594,158857.6588,363888.1724,62484.84427,30388.2339,,30931.44033,,13929.63075,38198.96851,,,,37365.86631,35346.03258,#N/A,44019.96605,,52269.31489,24005.12317,8853.13202,82238.30553,199583.8919,199799.0126,209682.6116,
8366.056828,17239.23458,159160.2479,366115.6583,60397.44762,29872.96124,,29928.97444,,13798.70272,38054.14546,,,,38140.53154,35814.92704,#N/A,42708.2399,,54486.72672,24864.06323,9362.808556,83497.05531,199909.3981,199233.0098,208344.1638,
8265.053569,17130.71896,157849.0388,368950.6123,60403.67999,29383.45038,,30021.57284,,13838.55029,38467.92634,,,,38127.47673,36049.69268,#N/A,42496.0515,,53704.11012,24977.08159,9178.201081,82310.23458,200132.4348,201497.0212,208094.5975,
8181.242702,17216.27941,156840.4187,365710.6693,61718.42931,30207.88908,,30943.51772,,13923.93808,38012.76632,,,,37043.6645,35199.32632,#N/A,43749.90608,,54373.88823,26011.20106,9467.151994,84408.14706,199149.8946,200704.6207,207461.2717,
8247.861995,16926.21132,153310.2485,374215.5621,60920.8525,29898.72303,,30408.06449,,14151.64032,38736.88418,,,,39177.71908,36987.67754,#N/A,42766.11147,,53955.89868,26920.99845,9302.611007,84276.28191,201569.5186,202855.4247,210564.3285,
8209.179931,17397.83348,156134.3878,374823.0611,61693.50459,30195.00696,,31269.61938,,14618.42795,39033.42811,,,,39314.90984,36723.81781,#N/A,43537.714,,53508.47262,26576.29286,9218.333099,83820.73317,201131.8819,202176.2316,209103.457,
8222.073406,17084.81021,157445.5969,374013.0522,61319.64328,29872.96124,,31084.42565,,14589.96462,38219.65676,,,,38879.76204,35727.02686,#N/A,43653.45347,,53114.03566,26039.45363,9069.844727,83305.24261,201353.7275,201270.6235,210108.7725,
8252.160094,17028.46514,159765.4107,373203.0742,60409.90761,29370.56826,,30404.03767,,14402.11104,37350.71586,,,,39645.09868,36430.87066,#N/A,42823.98304,,51712.89006,25378.29771,8620.36574,81686.8533,200585.7541,199459.4075,208207.6207,
7929.810103,17001.33703,158958.527,372190.5862,60179.36226,29100.05103,,30198.716,,14379.34147,37109.34411,,,,38614.70216,35639.31984,#N/A,42631.08149,,51724.66355,25327.4377,8616.352826,83509.04253,201247.6351,200478.223,208653.7762,
8290.842158,16600.66763,160572.3099,367533.1353,58652.7552,28005.09511,,29123.78273,,14299.64634,37164.51367,,,,39352.73663,36401.55334,#N/A,41338.64586,,50447.14795,24039.02894,8190.952284,80715.814,198518.2043,197874.6063,206434.7865,
8273.649765,16542.23529,162690.4181,368343.1133,58571.75342,28082.38539,,29143.91375,,14407.8037,37357.61107,,,,38643.86917,35873.8528,#N/A,40972.13327,,51336.11052,24818.85643,8415.692735,82250.29275,200262.6797,198553.7994,207449.5213,
8209.179931,15861.93254,164808.511,366520.6473,56640.13271,26729.79437,,27686.51565,,14453.34393,37619.67369,,,,39356.46654,36724.16072,#N/A,38850.22354,,53155.24566,26288.0951,8881.224337,85702.86423,199715.3444,198553.7994,206925.694,
8200.583734,16152.00064,164102.4801,364090.6824,57892.5726,27026.07584,,28298.46307,,14487.49992,37530.0202,,,,39482.46734,36958.69367,#N/A,39679.69765,,53414.27914,25886.87898,8772.867984,85714.85145,196888.2746,195836.9926,205157.56,
8239.265799,16988.81661,165312.821,363280.6735,60684.07478,28584.77838,,29840.40593,,14231.33545,37178.30672,,,,40258.99742,37632.85275,#N/A,41898.05632,,53161.12959,25609.98494,8716.682393,85307.25732,196438.5782,196289.7879,205981.5807,
8329.523403,17003.42429,165413.6892,368545.6233,60459.75705,28584.77838,,29804.17071,,14572.88772,37419.67846,,,,40158.43395,37222.62687,#N/A,42438.17993,,53514.36217,25745.60536,8913.329569,85906.65843,197853.9079,197761.3989,207810.955,
8207.030472,17026.37787,164304.201,366318.1374,60459.75705,28546.13201,,29623.0038,,14424.8817,37302.44151,,,,39331.02574,36460.01653,#N/A,42553.91939,,53702.74914,25711.70227,9049.779196,86554.01416,194144.3522,193120.1857,204062.8033,
8275.798404,17295.57806,157042.1397,367735.6453,60877.23543,28301.37658,,30319.49291,,14191.48788,37240.37411,,,,39614.0666,36342.79903,#N/A,42785.40199,,54238.48475,26011.20106,9230.3728,87165.40821,194790.5342,195157.7822,205529.5691,
8372.503565,17462.52444,156638.6978,361660.7174,61575.11335,28984.11438,,30995.85407,,13434.38088,36764.52584,,,,39540.80507,36899.8141,#N/A,42553.91939,,55380.59125,26745.81905,9435.046763,89335.25546,192263.6103,192327.7679,203566.0209,
8273.649765,17763.02728,154823.1786,360648.2294,62434.99483,29370.56826,,31338.05993,,13229.4493,35923.16839,,,,39941.19457,37017.08058,#N/A,42959.01302,,55139.2208,26361.55716,9342.743025,88615.97069,192366.0632,192440.9753,204514.834,
8286.54406,17969.62219,155327.4886,362470.6954,63755.97651,29860.07912,,32187.53744,,13035.90305,35826.6197,,,,39869.79789,36958.48548,#N/A,43827.0645,,54444.53474,25826.86863,9093.924129,87021.55011,194782.0808,193233.3759,205221.1314,
8383.248401,17635.73103,156436.9769,367533.1353,63481.80933,30156.36059,,31845.33157,,13115.59927,35916.27319,,,,39794.67521,36958.5957,#N/A,43499.13296,,56481.49337,26918.38228,9451.099378,90570.02508,198620.6738,196629.3931,208317.1376,
8303.735633,17230.8871,156739.5506,368343.1133,62970.86444,29357.68859,,31088.45247,,13024.51773,36019.71709,,,,40154.70381,37427.85755,#N/A,42457.47045,,56228.34382,26985.55276,9406.954445,91241.36096,199406.7449,197195.396,208826.8458,
8207.030472,17848.58615,153814.5586,367938.1243,65238.96175,30375.35177,,32743.12168,,13337.60776,36599.0119,,,,40114.34313,37603.53543,#N/A,44403.38342,,55339.38125,26593.72673,9218.333099,90162.43095,199398.2916,196855.7908,208376.0089,
8005.024773,17598.16817,153612.8376,375835.5491,65450.8195,30774.68777,,32545.8475,,13041.59572,36178.33318,,,,40145.37891,37515.58627,#N/A,43631.82234,,56946.58246,27326.9996,9487.218482,92548.06535,203313.9774,200704.6207,211939.3215,
7951.299774,17593.99364,153209.3804,384137.9319,64902.4899,30298.06149,,32207.66846,,12768.35434,35454.21532,,,,38046.08656,35697.8565,#N/A,43149.5962,,56310.76382,26918.38228,9435.046763,91864.74224,205396.0352,202289.4218,213787.4775,
8007.173412,17932.05933,151999.0394,381910.4769,65837.14554,30645.87145,,32751.17225,,12580.50075,34681.82312,,,,36980.92411,34701.23701,#N/A,43554.66439,,56481.49337,27075.11163,9499.258183,92140.4655,205294.7735,202515.8195,211813.3537,
8106.028032,17854.84636,153310.2485,381910.4769,65625.28779,30298.06149,,32598.18693,,12580.50075,34537.00007,,,,36688.56206,34290.29138,#N/A,43573.95388,,55975.19989,26772.84713,9551.429902,91409.19351,205175.4137,203308.2373,211494.3411,
8101.729934,17865.2811,154318.8686,384137.9319,66360.55042,30594.34296,,32956.49699,,12392.64717,34233.5583,,,,36981.85665,34554.13886,#N/A,44114.04847,,56764.07943,27192.65863,9804.261713,92500.11074,206178.4835,203761.0327,212013.4492,
8005.024773,17923.71186,157042.1397,383125.444,65687.59721,30310.94361,,32360.65378,,12483.72763,34199.077,,,,36948.02707,34525.04477,#N/A,43593.24336,,57223.27897,27562.09361,9968.8027,92907.70488,205415.3573,203647.8252,211496.691,
8166.199768,18180.39163,157344.7288,378063.0041,66859.03532,30761.80565,,32896.107,,12284.48872,34040.46091,,,,38095.77213,35727.00237,#N/A,43940.44677,,57441.10246,27405.36427,9936.697469,93147.46647,203002.9792,203081.8224,208958.6884,
7994.279937,18224.2147,157748.1706,379682.991,67295.20605,30929.2708,,33326.88444,,12108.02046,33688.74479,,,,37995.20843,35375.20294,#N/A,46100.81779,,56681.65943,27226.24387,9800.247841,92140.4655,203332.0918,202629.027,208578.4543,
7732.101682,18030.14021,157748.1706,375633.0391,67669.06736,31238.43439,,33447.66443,,12216.17783,34026.66786,,,,37368.25858,34583.57864,#N/A,43593.24336,,56022.29382,26520.95916,9519.323714,91397.20628,200057.7408,201497.0212,205342.3801,
7919.064447,17892.40921,157143.0078,375835.5491,67070.88832,30851.98051,,32984.67858,,12278.79605,34212.87005,,,,36399.92622,33850.58898,#N/A,42667.37007,,56163.58686,26604.92359,9567.482518,91756.84581,200719.6219,199912.2201,205362.1274,
8002.876133,17808.93602,155226.6205,375430.5292,66510.09399,30426.88027,,32851.82121,,12085.2498,33771.50307,,,,36430.962,33939.04025,#N/A,41934.38428,,56563.91337,26537.75311,9932.683597,92128.47828,200635.2668,197421.7937,204844.2005,
8151.156834,17886.149,156537.8296,388592.8729,66721.95174,30491.28843,,33250.39025,,11880.31931,33888.74002,,,,35260.57364,32912.39593,#N/A,42185.14393,,56569.80292,26728.0677,9852.419561,91720.88415,203021.0936,200591.4132,207375.1208,
