Date,KBCB
2022-04-11 00:00:00,247.74
2022-04-08 00:00:00,247.83
2022-04-07 00:00:00,247.85
2022-04-06 00:00:00,247.64
2022-04-05 00:00:00,247.79
2022-04-04 00:00:00,247.93
2022-04-01 00:00:00,248.87
2022-03-31 00:00:00,248.76
2022-03-30 00:00:00,248.51
2022-03-29 00:00:00,248.18
2022-03-28 00:00:00,244.32
2022-03-25 00:00:00,244.36
2022-03-24 00:00:00,244.51
2022-03-23 00:00:00,244.48
2022-03-22 00:00:00,244.33
2022-03-21 00:00:00,244.39
2022-03-18 00:00:00,232.67
2022-03-17 00:00:00,232.59
2022-03-16 00:00:00,232.64
2022-03-15 00:00:00,232.58
2022-03-14 00:00:00,232.64
2022-03-11 00:00:00,159.54
2022-03-10 00:00:00,144.64
2022-03-09 00:00:00,157.93
2022-03-08 00:00:00,168.95
2022-03-07 00:00:00,176.07
2022-03-04 00:00:00,165.63
2022-03-03 00:00:00,165.56
2022-03-02 00:00:00,163.02
2022-03-01 00:00:00,168.26
2022-02-28 00:00:00,144.6
2022-02-25 00:00:00,167.78
2022-02-24 00:00:00,164.72
2022-02-23 00:00:00,156.41
2022-02-22 00:00:00,163
2022-02-21 00:00:00,164.36
2022-02-18 00:00:00,162.72
2022-02-17 00:00:00,159.33
2022-02-16 00:00:00,153.35
2022-02-15 00:00:00,162.74
2022-02-14 00:00:00,159.85
2022-02-11 00:00:00,148.14
2022-02-10 00:00:00,148.21
2022-02-09 00:00:00,152.5
2022-02-08 00:00:00,155.14
2022-02-07 00:00:00,169.44
2022-02-04 00:00:00,164.71
2022-02-03 00:00:00,152.25
2022-02-02 00:00:00,152.15
2022-02-01 00:00:00,151.2
2022-01-31 00:00:00,162.52
2022-01-28 00:00:00,160.61
2022-01-27 00:00:00,151.29
2022-01-26 00:00:00,151.65
2022-01-25 00:00:00,160.9
2022-01-24 00:00:00,161.3
2022-01-21 00:00:00,156.11
2022-01-20 00:00:00,154.81
2022-01-19 00:00:00,156.63
2022-01-18 00:00:00,157.67
2022-01-17 00:00:00,158.94
2022-01-14 00:00:00,157.64
2022-01-13 00:00:00,149.88
2022-01-12 00:00:00,152.98
2022-01-11 00:00:00,159.53
2022-01-10 00:00:00,157.31
2022-01-07 00:00:00,161.85
2022-01-06 00:00:00,157.1
2022-01-05 00:00:00,152.09
2022-01-04 00:00:00,154.48
2022-01-03 00:00:00,150.73
2021-12-31 00:00:00,150.56
2021-12-30 00:00:00,153.8
2021-12-29 00:00:00,148.07
2021-12-28 00:00:00,148.08
2021-12-27 00:00:00,148.08
2021-12-24 00:00:00,146.29
2021-12-23 00:00:00,149.06
2021-12-22 00:00:00,147.29
2021-12-21 00:00:00,152.26
2021-12-20 00:00:00,154.34
2021-12-17 00:00:00,147.14
2021-12-16 00:00:00,150.11
2021-12-15 00:00:00,151.61
2021-12-14 00:00:00,149.82
2021-12-13 00:00:00,149.82
2021-12-10 00:00:00,136.19
2021-12-09 00:00:00,137.22
2021-12-08 00:00:00,129.36
2021-12-07 00:00:00,138.72
2021-12-06 00:00:00,136.25
2021-12-03 00:00:00,142.38
2021-12-02 00:00:00,137.43
2021-12-01 00:00:00,139.48
2021-11-30 00:00:00,134.49
2021-11-29 00:00:00,150.57
2021-11-26 00:00:00,134.86
2021-11-25 00:00:00,136.51
2021-11-24 00:00:00,137.96
2021-11-23 00:00:00,132.98
2021-11-22 00:00:00,134.82
2021-11-19 00:00:00,133
2021-11-18 00:00:00,134.99
2021-11-17 00:00:00,133.47
2021-11-16 00:00:00,133.91
2021-11-15 00:00:00,133.91
2021-11-12 00:00:00,140.87
2021-11-11 00:00:00,140.36
2021-11-10 00:00:00,142.22
2021-11-09 00:00:00,137.88
2021-11-08 00:00:00,136.16
2021-11-05 00:00:00,137.56
2021-11-04 00:00:00,137.57
2021-11-03 00:00:00,137.59
2021-11-02 00:00:00,140.38
2021-11-01 00:00:00,142.61
2021-10-29 00:00:00,142.17
2021-10-28 00:00:00,139.08
2021-10-27 00:00:00,135.38
2021-10-26 00:00:00,141.33
2021-10-25 00:00:00,139.28
2021-10-22 00:00:00,139.27
