Date,CRMU
2022-07-22 00:00:00,240.63
2022-07-21 00:00:00,243.36
2022-07-20 00:00:00,243.94
2022-07-19 00:00:00,251.93
2022-07-18 00:00:00,252.32
2022-07-15 00:00:00,256.75
2022-07-14 00:00:00,257.06
2022-07-13 00:00:00,250.99
2022-07-12 00:00:00,234.67
2022-07-11 00:00:00,269.41
2022-07-08 00:00:00,270.61
2022-07-07 00:00:00,272.47
2022-07-06 00:00:00,275.62
2022-07-05 00:00:00,272.92
2022-07-04 00:00:00,269.42
2022-07-01 00:00:00,268.02
2022-06-30 00:00:00,269.75
2022-06-29 00:00:00,262.05
2022-06-28 00:00:00,260.39
2022-06-27 00:00:00,261.4
2022-06-24 00:00:00,263.31
2022-06-23 00:00:00,265.22
2022-06-22 00:00:00,260.82
2022-06-21 00:00:00,260.68
2022-06-20 00:00:00,250.69
2022-06-17 00:00:00,251.47
2022-06-16 00:00:00,192.85
2022-06-15 00:00:00,188.43
2022-06-14 00:00:00,190.09
2022-06-13 00:00:00,187.24
2022-06-10 00:00:00,182.01
2022-06-09 00:00:00,177.88
2022-06-08 00:00:00,177.19
2022-06-07 00:00:00,176.02
2022-06-06 00:00:00,162.67
2022-06-03 00:00:00,163.55
2022-06-02 00:00:00,163.42
2022-06-01 00:00:00,162.85
2022-05-31 00:00:00,163.48
2022-05-30 00:00:00,161.64
2022-05-27 00:00:00,162.95
2022-05-26 00:00:00,165.87
2022-05-25 00:00:00,168.59
2022-05-24 00:00:00,168.97
2022-05-23 00:00:00,168.21
2022-05-20 00:00:00,168.64
2022-05-19 00:00:00,168.35
2022-05-18 00:00:00,165.67
2022-05-17 00:00:00,164.85
2022-05-16 00:00:00,165.92
2022-05-13 00:00:00,165.54
2022-05-12 00:00:00,166.66
2022-05-11 00:00:00,168.97
2022-05-10 00:00:00,169.74
2022-05-09 00:00:00,182.16
2022-05-06 00:00:00,153.8
2022-05-05 00:00:00,150.32
2022-05-04 00:00:00,150.31
2022-05-03 00:00:00,148.38
2022-05-02 00:00:00,147.5
2022-04-29 00:00:00,147.77
2022-04-28 00:00:00,146.07
2022-04-27 00:00:00,143.9
2022-04-26 00:00:00,141.88
2022-04-25 00:00:00,141.45
2022-04-22 00:00:00,139.42
2022-04-21 00:00:00,138.61
2022-04-20 00:00:00,139.11
2022-04-19 00:00:00,140.1
2022-04-18 00:00:00,138.6
2022-04-15 00:00:00,138.92
2022-04-14 00:00:00,139.02
2022-04-13 00:00:00,138.68
2022-04-12 00:00:00,137.81
2022-04-11 00:00:00,136.76
2022-04-08 00:00:00,127.4
2022-04-07 00:00:00,119.98
2022-04-06 00:00:00,124.37
2022-04-05 00:00:00,122.21
2022-04-04 00:00:00,120.56
2022-04-01 00:00:00,118.14
2022-03-31 00:00:00,118.7
2022-03-30 00:00:00,118.83
2022-03-29 00:00:00,117.73
2022-03-28 00:00:00,120.87
2022-03-25 00:00:00,120.14
2022-03-24 00:00:00,120.62
2022-03-23 00:00:00,119.08
2022-03-22 00:00:00,118.5
2022-03-21 00:00:00,119.38
2022-03-18 00:00:00,118.24
2022-03-17 00:00:00,118.33
2022-03-16 00:00:00,121.03
2022-03-15 00:00:00,124.76
2022-03-14 00:00:00,123.15
2022-03-11 00:00:00,124.83
2022-03-10 00:00:00,125.35
2022-03-09 00:00:00,125.62
2022-03-08 00:00:00,130.61
2022-03-07 00:00:00,131.68
2022-03-04 00:00:00,126.17
2022-03-03 00:00:00,122.36
2022-03-02 00:00:00,121.61
2022-03-01 00:00:00,120.39
2022-02-28 00:00:00,119.24
2022-02-25 00:00:00,121.42
2022-02-24 00:00:00,125
2022-02-23 00:00:00,120.96
2022-02-22 00:00:00,121.89
2022-02-21 00:00:00,120.8
2022-02-18 00:00:00,124.16
2022-02-17 00:00:00,122.34
2022-02-16 00:00:00,121.23
2022-02-15 00:00:00,123.08
2022-02-14 00:00:00,123.37
2022-02-11 00:00:00,122.09
2022-02-10 00:00:00,120.61
2022-02-09 00:00:00,114.14
2022-02-08 00:00:00,115.37
2022-02-07 00:00:00,117.49
2022-02-04 00:00:00,114.08
2022-02-03 00:00:00,111.28
2022-02-02 00:00:00,109.36
2022-02-01 00:00:00,108.8
2022-01-31 00:00:00,116.25
2022-01-28 00:00:00,115.7
2022-01-27 00:00:00,117.68
2022-01-26 00:00:00,123.5
2022-01-25 00:00:00,123.97
2022-01-24 00:00:00,124.38
2022-01-21 00:00:00,122.66
2022-01-20 00:00:00,121.46
2022-01-19 00:00:00,125.32
2022-01-18 00:00:00,127.22
2022-01-17 00:00:00,132.84
2022-01-14 00:00:00,131
2022-01-13 00:00:00,125.84
2022-01-12 00:00:00,129.05
2022-01-11 00:00:00,138.35
2022-01-10 00:00:00,138.97
2022-01-07 00:00:00,140.45
2022-01-06 00:00:00,135.62
2022-01-05 00:00:00,133.66
2022-01-04 00:00:00,133.67
2022-01-03 00:00:00,133.81
2021-12-31 00:00:00,133.42
2021-12-30 00:00:00,124
2021-12-29 00:00:00,97.63
2021-12-28 00:00:00,97.73
2021-12-27 00:00:00,97.91
2021-12-24 00:00:00,97.86
2021-12-23 00:00:00,98.15
2021-12-22 00:00:00,98.82
2021-12-21 00:00:00,98.73
2021-12-20 00:00:00,99.58
2021-12-17 00:00:00,98.67
2021-12-16 00:00:00,99.62
2021-12-15 00:00:00,99.91
2021-12-14 00:00:00,99.72
2021-12-13 00:00:00,99.67
2021-12-10 00:00:00,100.05
2021-12-09 00:00:00,100.29
2021-12-08 00:00:00,100.9
2021-12-07 00:00:00,101.71
2021-12-06 00:00:00,102.46
2021-12-03 00:00:00,102.49
2021-12-02 00:00:00,102.98
2021-12-01 00:00:00,103.48
2021-11-30 00:00:00,103.33
2021-11-29 00:00:00,103.65
2021-11-26 00:00:00,103.22
2021-11-25 00:00:00,100.55
2021-11-24 00:00:00,100.58
2021-11-23 00:00:00,99.58
2021-11-22 00:00:00,98.44
2021-11-19 00:00:00,97.56
2021-11-18 00:00:00,97.13
2021-11-17 00:00:00,97.41
2021-11-16 00:00:00,97.76
2021-11-15 00:00:00,97.17
2021-11-12 00:00:00,96.66
2021-11-11 00:00:00,96.83
2021-11-10 00:00:00,96.75
2021-11-09 00:00:00,96.36
2021-11-08 00:00:00,96.53
2021-11-05 00:00:00,101.44
2021-11-04 00:00:00,102.25
2021-11-03 00:00:00,103.06
2021-11-02 00:00:00,121.98
2021-11-01 00:00:00,121.97
2021-10-29 00:00:00,121.99
2021-10-28 00:00:00,112.49
2021-10-27 00:00:00,112.81
2021-10-26 00:00:00,122.28
2021-10-25 00:00:00,122.47
2021-10-22 00:00:00,122.29
2021-10-21 00:00:00,123.83
2021-10-20 00:00:00,118.46
2021-10-19 00:00:00,119.62
2021-10-18 00:00:00,124.83
2021-10-15 00:00:00,123.88
2021-10-14 00:00:00,116.62
2021-10-13 00:00:00,124.19
2021-10-12 00:00:00,127.71
2021-10-11 00:00:00,128.91
2021-10-08 00:00:00,132.46
2021-10-07 00:00:00,133.41
2021-10-06 00:00:00,136.29
2021-10-05 00:00:00,135.04
2021-10-04 00:00:00,131.41
2021-10-01 00:00:00,129.33
2021-09-30 00:00:00,133.37
2021-09-29 00:00:00,124.94
2021-09-28 00:00:00,125.13
2021-09-27 00:00:00,124.7
2021-09-24 00:00:00,125.04
2021-09-23 00:00:00,122.92
2021-09-22 00:00:00,123.06
2021-09-21 00:00:00,123.06
2021-09-20 00:00:00,123.38
2021-09-17 00:00:00,122.53
2021-09-16 00:00:00,123.04
2021-09-15 00:00:00,124.03
2021-09-14 00:00:00,123.98
2021-09-13 00:00:00,124.09
2021-09-10 00:00:00,124.42
2021-09-09 00:00:00,125.11
2021-09-08 00:00:00,124.95
2021-09-07 00:00:00,125.8
2021-09-06 00:00:00,125.65
2021-09-03 00:00:00,126.43
2021-09-02 00:00:00,125.55
