Date,SWEN
2022-03-16 00:00:00,87.19
2022-03-15 00:00:00,87.39
2022-03-14 00:00:00,81.82
2022-03-11 00:00:00,83.02
2022-03-10 00:00:00,88.92
2022-03-09 00:00:00,88.63
2022-03-08 00:00:00,85.26
2022-03-07 00:00:00,94.52
2022-03-04 00:00:00,81.53
2022-03-03 00:00:00,78.51
2022-03-02 00:00:00,77.88
2022-03-01 00:00:00,79.58
2022-02-28 00:00:00,77.27
2022-02-25 00:00:00,75
2022-02-24 00:00:00,74.39
2022-02-23 00:00:00,71.95
2022-02-22 00:00:00,73
2022-02-21 00:00:00,71.58
2022-02-18 00:00:00,73.64
2022-02-17 00:00:00,71.56
2022-02-16 00:00:00,71.45
2022-02-15 00:00:00,72.72
2022-02-14 00:00:00,71.5
2022-02-11 00:00:00,71.32
2022-02-10 00:00:00,71.84
2022-02-09 00:00:00,71.93
2022-02-08 00:00:00,71.36
2022-02-07 00:00:00,70.38
2022-02-04 00:00:00,70.62
2022-02-03 00:00:00,70.78
2022-02-02 00:00:00,70.95
2022-02-01 00:00:00,70.81
2022-01-31 00:00:00,70.58
2022-01-28 00:00:00,70.61
2022-01-27 00:00:00,70.39
2022-01-26 00:00:00,70.54
2022-01-25 00:00:00,70.77
2022-01-24 00:00:00,70.58
2022-01-21 00:00:00,70.98
2022-01-20 00:00:00,70.53
2022-01-19 00:00:00,70.6
2022-01-18 00:00:00,70.47
2022-01-17 00:00:00,70
2022-01-14 00:00:00,70
2022-01-13 00:00:00,70
2022-01-12 00:00:00,70
2022-01-11 00:00:00,70
2022-01-10 00:00:00,70
2022-01-07 00:00:00,70
2022-01-06 00:00:00,70
2022-01-05 00:00:00,70
2022-01-04 00:00:00,70
2022-01-03 00:00:00,69.84
2021-12-31 00:00:00,70
2021-12-30 00:00:00,70
2021-12-29 00:00:00,70
2021-12-28 00:00:00,66.52
2021-12-27 00:00:00,69.81
2021-12-24 00:00:00,69.39
2021-12-23 00:00:00,70
2021-12-22 00:00:00,70
2021-12-21 00:00:00,70
2021-12-20 00:00:00,70
2021-12-17 00:00:00,70
2021-12-16 00:00:00,70
2021-12-15 00:00:00,70
2021-12-14 00:00:00,70
2021-12-13 00:00:00,70
2021-12-10 00:00:00,70
2021-12-09 00:00:00,70
2021-12-08 00:00:00,70
2021-12-07 00:00:00,70
2021-12-06 00:00:00,70
2021-12-03 00:00:00,70
2021-12-02 00:00:00,70
2021-12-01 00:00:00,70
2021-11-30 00:00:00,70
2021-11-29 00:00:00,70
2021-11-26 00:00:00,70
2021-11-25 00:00:00,69.99
2021-11-24 00:00:00,69.18
2021-11-23 00:00:00,69.19
2021-11-22 00:00:00,69.17
2021-11-19 00:00:00,68.86
2021-11-18 00:00:00,68.73
2021-11-17 00:00:00,69.05
2021-11-16 00:00:00,68.33
2021-11-15 00:00:00,69.16
2021-11-12 00:00:00,68.52
2021-11-11 00:00:00,69.27
2021-11-10 00:00:00,69.3
2021-11-09 00:00:00,69.09
2021-11-08 00:00:00,69.1
2021-11-05 00:00:00,69
2021-11-04 00:00:00,68.96
2021-11-03 00:00:00,68.7
2021-11-02 00:00:00,68.57
2021-11-01 00:00:00,69.48
2021-10-29 00:00:00,68.71
2021-10-28 00:00:00,68.04
2021-10-27 00:00:00,68.76
2021-10-26 00:00:00,68.61
2021-10-25 00:00:00,68.47
2021-10-22 00:00:00,67.31
2021-10-21 00:00:00,67.47
2021-10-20 00:00:00,67.48
2021-10-19 00:00:00,68.16
2021-10-18 00:00:00,68.51
2021-10-15 00:00:00,67.66
2021-10-14 00:00:00,67.9
2021-10-13 00:00:00,69.07
2021-10-12 00:00:00,68.91
2021-10-11 00:00:00,69.11
2021-10-08 00:00:00,68.68
2021-10-07 00:00:00,69.14
2021-10-06 00:00:00,67.84
2021-10-05 00:00:00,68.14
2021-10-04 00:00:00,68.27
2021-10-01 00:00:00,68.3
2021-09-30 00:00:00,68.43
2021-09-29 00:00:00,68.55
2021-09-28 00:00:00,69.24
2021-09-27 00:00:00,69.37
2021-09-24 00:00:00,68.72
2021-09-23 00:00:00,68.3
2021-09-22 00:00:00,68.41
2021-09-21 00:00:00,68.5
2021-09-20 00:00:00,68.15
2021-09-17 00:00:00,62.99
2021-09-16 00:00:00,63.35
2021-09-15 00:00:00,63.14
2021-09-14 00:00:00,63.55
2021-09-13 00:00:00,62.61
2021-09-10 00:00:00,61.83
2021-09-09 00:00:00,61.49
2021-09-08 00:00:00,62.05
2021-09-07 00:00:00,61.43
2021-09-06 00:00:00,65.8
2021-09-03 00:00:00,65.37
2021-09-02 00:00:00,65.66
2021-09-01 00:00:00,65.41
2021-08-31 00:00:00,65.73
2021-08-30 00:00:00,65.61
2021-08-27 00:00:00,65.68
2021-08-26 00:00:00,65.55
2021-08-25 00:00:00,65.56
