Date,DANK
2023-07-14 00:00:00,175.08
2023-07-13 00:00:00,169.04
2023-07-12 00:00:00,169.93
2023-07-11 00:00:00,182.23
2023-07-10 00:00:00,190.72
2023-07-07 00:00:00,190.86
2023-07-06 00:00:00,190.68
2023-07-05 00:00:00,184.92
2023-07-04 00:00:00,185.61
2023-07-03 00:00:00,186.15
2023-06-30 00:00:00,189.8
2023-06-29 00:00:00,195.13
2023-06-28 00:00:00,197.57
2023-06-27 00:00:00,199.97
2023-06-26 00:00:00,200.27
2023-06-23 00:00:00,199.18
2023-06-22 00:00:00,197.19
2023-06-21 00:00:00,196.33
2023-06-20 00:00:00,194.95
2023-06-19 00:00:00,189.06
2023-06-16 00:00:00,188.1
2023-06-15 00:00:00,193.62
2023-06-14 00:00:00,188.05
2023-06-13 00:00:00,187.25
2023-06-12 00:00:00,186.87
2023-06-09 00:00:00,187.59
2023-06-08 00:00:00,187.63
2023-06-07 00:00:00,187.06
2023-06-06 00:00:00,198.66
2023-06-05 00:00:00,199.4
2023-06-02 00:00:00,201.71
2023-06-01 00:00:00,206.04
2023-05-31 00:00:00,209.28
2023-05-30 00:00:00,206.42
2023-05-29 00:00:00,212.39
2023-05-26 00:00:00,214.12
2023-05-25 00:00:00,224.92
2023-05-24 00:00:00,224.83
2023-05-23 00:00:00,219.52
2023-05-22 00:00:00,221.24
2023-05-19 00:00:00,222.46
2023-05-18 00:00:00,235.53
2023-05-17 00:00:00,242.15
2023-05-16 00:00:00,241.06
2023-05-15 00:00:00,241.14
2023-05-12 00:00:00,245.24
2023-05-11 00:00:00,249.02
2023-05-10 00:00:00,251.85
2023-05-09 00:00:00,250.42
2023-05-08 00:00:00,251.73
2023-05-05 00:00:00,250.94
2023-05-04 00:00:00,252.39
2023-05-03 00:00:00,252.58
2023-05-02 00:00:00,247.38
2023-05-01 00:00:00,247.96
2023-04-28 00:00:00,246.48
2023-04-27 00:00:00,247.18
2023-04-26 00:00:00,248.31
2023-04-25 00:00:00,244.33
2023-04-24 00:00:00,239.2
2023-04-21 00:00:00,239.5
2023-04-20 00:00:00,234.04
2023-04-19 00:00:00,231.94
2023-04-18 00:00:00,224.49
2023-04-17 00:00:00,225.95
2023-04-14 00:00:00,229.67
2023-04-13 00:00:00,238.56
2023-04-12 00:00:00,235.88
2023-04-11 00:00:00,241.43
2023-04-10 00:00:00,244.53
2023-04-07 00:00:00,244.09
2023-04-06 00:00:00,243.05
2023-04-05 00:00:00,241.15
2023-04-04 00:00:00,214.46
2023-04-03 00:00:00,211.5
2023-03-31 00:00:00,210.7
2023-03-30 00:00:00,212.78
2023-03-29 00:00:00,205.79
2023-03-28 00:00:00,207.84
2023-03-27 00:00:00,201.24
2023-03-24 00:00:00,190.29
2023-03-23 00:00:00,180.6
2023-03-22 00:00:00,166.69
2023-03-21 00:00:00,163.64
2023-03-20 00:00:00,189.02
2023-03-17 00:00:00,194.22
2023-03-16 00:00:00,189.21
2023-03-15 00:00:00,197.4
2023-03-14 00:00:00,171.24
2023-03-13 00:00:00,175.05
2023-03-10 00:00:00,158.93
2023-03-09 00:00:00,150.07
2023-03-08 00:00:00,147.6
2023-03-07 00:00:00,148.08
2023-03-06 00:00:00,146.66
2023-03-03 00:00:00,150.74
2023-03-02 00:00:00,152.09
2023-03-01 00:00:00,151.06
2023-02-28 00:00:00,152.55
2023-02-27 00:00:00,153.4
2023-02-24 00:00:00,159.38
2023-02-23 00:00:00,153.98
2023-02-22 00:00:00,159.49
2023-02-21 00:00:00,157.65
2023-02-20 00:00:00,152.92
2023-02-17 00:00:00,151.63
2023-02-16 00:00:00,148.87
2023-02-15 00:00:00,150.97
2023-02-14 00:00:00,150.88
2023-02-13 00:00:00,151.99
2023-02-10 00:00:00,150.94
2023-02-09 00:00:00,145.8
2023-02-08 00:00:00,145.95
2023-02-07 00:00:00,146.88
2023-02-06 00:00:00,149.54
2023-02-03 00:00:00,146.29
2023-02-02 00:00:00,145.56
2023-02-01 00:00:00,152.64
2023-01-31 00:00:00,155.15
2023-01-30 00:00:00,157.27
2023-01-27 00:00:00,155.02
2023-01-26 00:00:00,154.37
2023-01-25 00:00:00,155.61
2023-01-24 00:00:00,153.96
2023-01-23 00:00:00,157.83
2023-01-20 00:00:00,157
2023-01-19 00:00:00,156.54
2023-01-18 00:00:00,149.16
2023-01-17 00:00:00,152.33
2023-01-16 00:00:00,148.69
2023-01-13 00:00:00,147.63
2023-01-12 00:00:00,147.84
2023-01-11 00:00:00,153.53
2023-01-10 00:00:00,156.86
2023-01-09 00:00:00,156.06
2023-01-06 00:00:00,168.32
2023-01-05 00:00:00,174.79
2023-01-04 00:00:00,169.8
2023-01-03 00:00:00,176.2
2023-01-02 00:00:00,183.81
2022-12-30 00:00:00,184.82
2022-12-29 00:00:00,187.84
2022-12-28 00:00:00,188.43
2022-12-27 00:00:00,189.72
2022-12-26 00:00:00,188.23
2022-12-23 00:00:00,189
2022-12-22 00:00:00,186.83
2022-12-21 00:00:00,187.59
2022-12-20 00:00:00,190.95
2022-12-19 00:00:00,185.86
2022-12-16 00:00:00,185.63
2022-12-15 00:00:00,180.46
2022-12-14 00:00:00,172.09
2022-12-13 00:00:00,172.76
2022-12-12 00:00:00,178.12
2022-12-09 00:00:00,176.16
2022-12-08 00:00:00,176.4
2022-12-07 00:00:00,176.16
2022-12-06 00:00:00,174.31
2022-12-05 00:00:00,171.62
2022-12-02 00:00:00,171.59
2022-12-01 00:00:00,167.62
2022-11-30 00:00:00,174.16
2022-11-29 00:00:00,174.98
2022-11-28 00:00:00,176.62
2022-11-25 00:00:00,170.77
2022-11-24 00:00:00,171.63
2022-11-23 00:00:00,173.2
2022-11-22 00:00:00,180.81
2022-11-21 00:00:00,185.43
2022-11-18 00:00:00,190.93
2022-11-17 00:00:00,191.22
2022-11-16 00:00:00,184.78
2022-11-15 00:00:00,181.84
2022-11-14 00:00:00,185.93
2022-11-11 00:00:00,185.65
2022-11-10 00:00:00,192.04
2022-11-09 00:00:00,199.75
2022-11-08 00:00:00,198.26
2022-11-07 00:00:00,199.24
2022-11-04 00:00:00,205.09
2022-11-03 00:00:00,214.47
2022-11-02 00:00:00,211.56
2022-11-01 00:00:00,208.91
2022-10-31 00:00:00,211.67
2022-10-28 00:00:00,212.51
2022-10-27 00:00:00,228.33
