Date,HESLN
2022-03-17 00:00:00,34.98
2022-03-16 00:00:00,34.96
2022-03-15 00:00:00,34.98
2022-03-14 00:00:00,34.92
2022-03-11 00:00:00,34.98
2022-03-10 00:00:00,34.97
2022-03-09 00:00:00,34.98
2022-03-08 00:00:00,34.99
2022-03-07 00:00:00,35
2022-03-04 00:00:00,35
2022-03-03 00:00:00,35.07
2022-03-02 00:00:00,34.93
2022-03-01 00:00:00,34.9
2022-02-28 00:00:00,37.82
2022-02-25 00:00:00,37.77
2022-02-24 00:00:00,37.79
2022-02-23 00:00:00,37.8
2022-02-22 00:00:00,37.83
2022-02-21 00:00:00,37.8
2022-02-18 00:00:00,37.8
2022-02-17 00:00:00,35.79
2022-02-16 00:00:00,35.87
2022-02-15 00:00:00,36.74
2022-02-14 00:00:00,35.06
2022-02-11 00:00:00,37.81
2022-02-10 00:00:00,34.93
2022-02-09 00:00:00,34.94
2022-02-08 00:00:00,37
2022-02-07 00:00:00,37.08
2022-02-04 00:00:00,37.09
2022-02-03 00:00:00,37.09
2022-02-02 00:00:00,37.08
2022-02-01 00:00:00,37.22
2022-01-31 00:00:00,38.19
2022-01-28 00:00:00,38.2
2022-01-27 00:00:00,37.82
2022-01-26 00:00:00,34.76
2022-01-25 00:00:00,34.65
2022-01-24 00:00:00,33.95
2022-01-21 00:00:00,36.4
2022-01-20 00:00:00,39.57
2022-01-19 00:00:00,40.51
2022-01-18 00:00:00,39.74
2022-01-17 00:00:00,41.75
2022-01-14 00:00:00,41.23
2022-01-13 00:00:00,37.18
2022-01-12 00:00:00,37.65
2022-01-11 00:00:00,41.46
2022-01-10 00:00:00,39.18
2022-01-07 00:00:00,37.11
2022-01-06 00:00:00,37.11
2022-01-05 00:00:00,37.12
2022-01-04 00:00:00,36.99
2022-01-03 00:00:00,35.97
2021-12-31 00:00:00,35.96
2021-12-30 00:00:00,35.95
2021-12-29 00:00:00,35.72
2021-12-28 00:00:00,33.92
2021-12-27 00:00:00,36.02
2021-12-24 00:00:00,36.25
2021-12-23 00:00:00,38.16
2021-12-22 00:00:00,36.89
2021-12-21 00:00:00,34.76
2021-12-20 00:00:00,34.76
2021-12-17 00:00:00,34.12
2021-12-16 00:00:00,37.35
2021-12-15 00:00:00,38.33
2021-12-14 00:00:00,38.12
2021-12-13 00:00:00,36.23
2021-12-10 00:00:00,37.59
2021-12-09 00:00:00,40.28
2021-12-08 00:00:00,40.26
2021-12-07 00:00:00,36.94
2021-12-06 00:00:00,34.87
2021-12-03 00:00:00,35
2021-12-02 00:00:00,34.97
2021-12-01 00:00:00,35.81
2021-11-30 00:00:00,35.77
2021-11-29 00:00:00,35.76
2021-11-26 00:00:00,35.76
2021-11-25 00:00:00,33.72
2021-11-24 00:00:00,33.85
2021-11-23 00:00:00,34.67
2021-11-22 00:00:00,32.81
2021-11-19 00:00:00,34.6
2021-11-18 00:00:00,34.6
2021-11-17 00:00:00,34.6
2021-11-16 00:00:00,34.6
2021-11-15 00:00:00,34.59
2021-11-12 00:00:00,34.6
2021-11-11 00:00:00,34.65
2021-11-10 00:00:00,34.64
2021-11-09 00:00:00,34.68
2021-11-08 00:00:00,34.65
2021-11-05 00:00:00,34.63
2021-11-04 00:00:00,34.61
2021-11-03 00:00:00,34.58
2021-11-02 00:00:00,34.54
2021-11-01 00:00:00,34.56
2021-10-29 00:00:00,34.58
2021-10-28 00:00:00,32.34
2021-10-27 00:00:00,30.31
2021-10-26 00:00:00,30.99
2021-10-25 00:00:00,28.05
2021-10-22 00:00:00,29.44
2021-10-21 00:00:00,29.42
2021-10-20 00:00:00,29.4
2021-10-19 00:00:00,32.25
2021-10-18 00:00:00,29.4
2021-10-15 00:00:00,29.39
2021-10-14 00:00:00,29.41
2021-10-13 00:00:00,31.86
2021-10-12 00:00:00,34.96
2021-10-11 00:00:00,34.96
2021-10-08 00:00:00,34.75
2021-10-07 00:00:00,32.93
2021-10-06 00:00:00,35.1
2021-10-05 00:00:00,35.87
2021-10-04 00:00:00,33.61
2021-10-01 00:00:00,31.97
2021-09-30 00:00:00,35.95
2021-09-29 00:00:00,34.07
2021-09-28 00:00:00,36.06
2021-09-27 00:00:00,35.13
2021-09-24 00:00:00,36.05
2021-09-23 00:00:00,34.79
2021-09-22 00:00:00,34.81
2021-09-21 00:00:00,32.87
2021-09-20 00:00:00,34.21
2021-09-17 00:00:00,35.55
2021-09-16 00:00:00,35.57
2021-09-15 00:00:00,35.56
2021-09-14 00:00:00,35.38
2021-09-13 00:00:00,32.3
2021-09-10 00:00:00,32.29
2021-09-09 00:00:00,32.29
2021-09-08 00:00:00,32.29
2021-09-07 00:00:00,32.3
2021-09-06 00:00:00,32.3
2021-09-03 00:00:00,32.29
2021-09-02 00:00:00,32.3
