Date,INGB
2021-12-13 00:00:00,48.67
2021-12-10 00:00:00,49.24
2021-12-09 00:00:00,49.33
2021-12-08 00:00:00,50.24
2021-12-07 00:00:00,51.03
2021-12-06 00:00:00,53.15
2021-12-03 00:00:00,53.37
2021-12-02 00:00:00,53.74
2021-12-01 00:00:00,51.69
2021-11-30 00:00:00,52.73
2021-11-29 00:00:00,52.63
2021-11-26 00:00:00,54.3
2021-11-25 00:00:00,49.4
2021-11-24 00:00:00,49.14
2021-11-23 00:00:00,48.29
2021-11-22 00:00:00,46.08
2021-11-19 00:00:00,47.84
2021-11-18 00:00:00,47.72
2021-11-17 00:00:00,46.57
2021-11-16 00:00:00,47.87
2021-11-15 00:00:00,47.39
2021-11-12 00:00:00,48.89
2021-11-11 00:00:00,49.22
2021-11-10 00:00:00,47.7
2021-11-09 00:00:00,46.47
2021-11-08 00:00:00,48.93
2021-11-05 00:00:00,49.47
2021-11-04 00:00:00,47.5
2021-11-03 00:00:00,49.62
2021-11-02 00:00:00,49.87
2021-11-01 00:00:00,48.03
2021-10-29 00:00:00,50.27
2021-10-28 00:00:00,49.51
2021-10-27 00:00:00,48.65
2021-10-26 00:00:00,47.41
2021-10-25 00:00:00,49.39
2021-10-22 00:00:00,45.77
2021-10-21 00:00:00,45.28
2021-10-20 00:00:00,47.59
2021-10-19 00:00:00,48.52
2021-10-18 00:00:00,49
2021-10-15 00:00:00,52.81
2021-10-14 00:00:00,50.57
2021-10-13 00:00:00,49.12
2021-10-12 00:00:00,50.21
2021-10-11 00:00:00,49.74
2021-10-08 00:00:00,48.44
2021-10-07 00:00:00,48.09
2021-10-06 00:00:00,52.13
2021-10-05 00:00:00,48.57
2021-10-04 00:00:00,47.76
2021-10-01 00:00:00,48.31
2021-09-30 00:00:00,47.42
2021-09-29 00:00:00,49
2021-09-28 00:00:00,46.97
2021-09-27 00:00:00,47.68
2021-09-24 00:00:00,45.71
2021-09-23 00:00:00,47.01
2021-09-22 00:00:00,45.79
2021-09-21 00:00:00,46.49
2021-09-20 00:00:00,46.34
2021-09-17 00:00:00,41.5
2021-09-16 00:00:00,42.1
2021-09-15 00:00:00,42.43
2021-09-14 00:00:00,42.47
2021-09-13 00:00:00,39.88
2021-09-10 00:00:00,42.17
2021-09-09 00:00:00,40.76
2021-09-08 00:00:00,42.12
2021-09-07 00:00:00,40.98
2021-09-06 00:00:00,43.17
2021-09-03 00:00:00,44.03
2021-09-02 00:00:00,44.3
