Date,KBCB
2023-02-09 00:00:00,192.41
2023-02-08 00:00:00,192.18
2023-02-07 00:00:00,192.02
2023-02-06 00:00:00,192.16
2023-02-03 00:00:00,192.89
2023-02-02 00:00:00,192.42
2023-02-01 00:00:00,192.36
2023-01-31 00:00:00,192.19
2023-01-30 00:00:00,192.37
2023-01-27 00:00:00,192.24
2023-01-26 00:00:00,192.51
2023-01-25 00:00:00,192.53
2023-01-24 00:00:00,192.23
2023-01-23 00:00:00,192.19
2023-01-20 00:00:00,192.11
2023-01-19 00:00:00,192.5
2023-01-18 00:00:00,192.83
2023-01-17 00:00:00,192.3
2023-01-16 00:00:00,192.32
2023-01-13 00:00:00,192.68
2023-01-12 00:00:00,192.9
2023-01-11 00:00:00,192.39
2023-01-10 00:00:00,192.59
2023-01-09 00:00:00,192.84
2023-01-06 00:00:00,192.38
2023-01-05 00:00:00,192.69
2023-01-04 00:00:00,192.56
2023-01-03 00:00:00,194.69
2023-01-02 00:00:00,194.52
2022-12-30 00:00:00,194.78
2022-12-29 00:00:00,194.79
2022-12-28 00:00:00,196.67
2022-12-27 00:00:00,196.89
2022-12-26 00:00:00,196.79
2022-12-23 00:00:00,196.89
2022-12-22 00:00:00,196.8
2022-12-21 00:00:00,196.74
2022-12-20 00:00:00,197.01
2022-12-19 00:00:00,196.87
2022-12-16 00:00:00,196.36
2022-12-15 00:00:00,196.83
2022-12-14 00:00:00,196.8
2022-12-13 00:00:00,196.68
2022-12-12 00:00:00,196.8
2022-12-09 00:00:00,196.84
2022-12-08 00:00:00,197.14
2022-12-07 00:00:00,197.19
2022-12-06 00:00:00,196.82
2022-12-05 00:00:00,196.81
2022-12-02 00:00:00,197.38
2022-12-01 00:00:00,197.13
2022-11-30 00:00:00,197.08
2022-11-29 00:00:00,197.01
2022-11-28 00:00:00,196.8
2022-11-25 00:00:00,199.28
2022-11-24 00:00:00,201.49
2022-11-23 00:00:00,203.59
2022-11-22 00:00:00,203.55
2022-11-21 00:00:00,205.85
2022-11-18 00:00:00,205.72
2022-11-17 00:00:00,206.04
2022-11-16 00:00:00,205.95
2022-11-15 00:00:00,205.84
2022-11-14 00:00:00,205.91
2022-11-11 00:00:00,206.39
2022-11-10 00:00:00,206.39
2022-11-09 00:00:00,206.08
2022-11-08 00:00:00,205.88
2022-11-07 00:00:00,205.73
2022-11-04 00:00:00,205.54
2022-11-03 00:00:00,205.89
2022-11-02 00:00:00,206.01
2022-11-01 00:00:00,205.79
2022-10-31 00:00:00,205.6
2022-10-28 00:00:00,221
2022-10-27 00:00:00,220.03
2022-10-26 00:00:00,220.47
2022-10-25 00:00:00,220.41
2022-10-24 00:00:00,220.31
2022-10-21 00:00:00,208.27
2022-10-20 00:00:00,208.15
2022-10-19 00:00:00,208.31
2022-10-18 00:00:00,208.17
2022-10-17 00:00:00,208.24
2022-10-14 00:00:00,208.42
2022-10-13 00:00:00,208.7
2022-10-12 00:00:00,208.6
2022-10-11 00:00:00,207.99
2022-10-10 00:00:00,208.02
2022-10-07 00:00:00,207.94
2022-10-06 00:00:00,207.96
2022-10-05 00:00:00,208.73
2022-10-04 00:00:00,209.07
2022-10-03 00:00:00,208.65
2022-09-30 00:00:00,208.69
2022-09-29 00:00:00,206.47
2022-09-28 00:00:00,206
2022-09-27 00:00:00,205.91
2022-09-26 00:00:00,205.9
2022-09-23 00:00:00,204.11
2022-09-22 00:00:00,187.93
2022-09-21 00:00:00,201.42
2022-09-20 00:00:00,224.49
2022-09-19 00:00:00,202.14
2022-09-16 00:00:00,202
2022-09-15 00:00:00,202.07
2022-09-14 00:00:00,201.79
2022-09-13 00:00:00,202.17
2022-09-12 00:00:00,202.06
2022-09-09 00:00:00,201.82
2022-09-08 00:00:00,202.39
2022-09-07 00:00:00,202.23
2022-09-06 00:00:00,201.88
2022-09-05 00:00:00,202.37
2022-09-02 00:00:00,200.05
2022-09-01 00:00:00,197.62
2022-08-31 00:00:00,197.64
2022-08-30 00:00:00,194.9
2022-08-29 00:00:00,195.09
2022-08-26 00:00:00,195.87
2022-08-25 00:00:00,195.58
2022-08-24 00:00:00,193.45
2022-08-23 00:00:00,188.63
2022-08-22 00:00:00,188.54
2022-08-19 00:00:00,188.8
2022-08-18 00:00:00,188.53
2022-08-17 00:00:00,188.89
2022-08-16 00:00:00,191.42
2022-08-15 00:00:00,193.24
2022-08-12 00:00:00,195.44
2022-08-11 00:00:00,195.75
